onset	duration	trial_type	event_type	time_until_response	response_time	trial_number	block_num_within_trial	image_seq_num_within_block	question_seq_num_within_block	image_seq_num	picture_number	condition	question_type	block_type	rating	rating_computed	onset_uncorrected	KDEV_imagefile
0.009	10.014	ITI	Fixation+	98.234	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	28.477	n/a
10.039	0.497	happy	Picture	97.72	n/a	1	1	1	n/a	1	46	2	n/a	n/a	n/a	n/a	38.507	AF09HAS.jpg
10.537	0.514	Blank	Blank	97.206	n/a	1	1	1	n/a	1	n/a	2	n/a	n/a	n/a	n/a	39.005	n/a
11.067	0.497	happy	Picture	96.692	n/a	1	1	2	n/a	2	69	2	n/a	n/a	n/a	n/a	39.535	AM10HAS.jpg
11.564	0.514	Blank	Blank	96.178	n/a	1	1	2	n/a	2	n/a	2	n/a	n/a	n/a	n/a	40.033	n/a
12.095	0.497	happy	Picture	95.664	n/a	1	1	3	n/a	3	71	2	n/a	n/a	n/a	n/a	40.563	BM12HAS.jpg
12.592	0.514	Blank	Blank	95.15	n/a	1	1	3	n/a	3	n/a	2	n/a	n/a	n/a	n/a	41.06	n/a
13.123	0.497	happy	Picture	94.636	n/a	1	1	4	n/a	4	51	2	n/a	n/a	n/a	n/a	41.591	AF20HAS.jpg
13.62	0.514	Blank	Blank	94.122	n/a	1	1	4	n/a	4	n/a	2	n/a	n/a	n/a	n/a	42.088	n/a
14.151	0.497	happy	Picture	93.608	n/a	1	1	5	n/a	5	67	2	n/a	n/a	n/a	n/a	42.619	BM08HAS.jpg
14.648	0.514	Blank	Blank	93.094	n/a	1	1	5	n/a	5	n/a	2	n/a	n/a	n/a	n/a	43.116	n/a
15.179	0.497	happy	Picture	92.58	n/a	1	1	6	n/a	6	60	2	n/a	n/a	n/a	n/a	43.647	AF32HAS.jpg
15.676	0.514	Blank	Blank	92.066	n/a	1	1	6	n/a	6	n/a	2	n/a	n/a	n/a	n/a	44.144	n/a
16.207	0.497	happy	Picture	91.552	n/a	1	1	7	n/a	7	42	2	n/a	n/a	n/a	n/a	44.675	AF03HAS.jpg
16.704	0.514	Blank	Blank	91.039	n/a	1	1	7	n/a	7	n/a	2	n/a	n/a	n/a	n/a	45.172	n/a
17.234	0.497	happy	Picture	90.525	n/a	1	1	8	n/a	8	55	2	n/a	n/a	n/a	n/a	45.703	AF25HAS.jpg
17.732	0.514	Blank	Blank	90.011	n/a	1	1	8	n/a	8	n/a	2	n/a	n/a	n/a	n/a	46.2	n/a
18.262	0.497	happy	Picture	89.497	n/a	1	1	9	n/a	9	72	2	n/a	n/a	n/a	n/a	46.73	AM14HAS.jpg
18.76	0.514	Blank	Blank	88.983	n/a	1	1	9	n/a	9	n/a	2	n/a	n/a	n/a	n/a	47.228	n/a
19.29	0.497	happy	Picture	88.469	n/a	1	1	10	n/a	10	63	2	n/a	n/a	n/a	n/a	47.758	AM04HAS.jpg
19.787	0.514	Blank	Blank	87.955	n/a	1	1	10	n/a	10	n/a	2	n/a	n/a	n/a	n/a	48.256	n/a
20.318	0.497	happy	Picture	87.441	n/a	1	1	11	n/a	11	58	2	n/a	n/a	n/a	n/a	48.786	BF29HAS.jpg
20.815	0.514	Blank	Blank	86.927	n/a	1	1	11	n/a	11	n/a	2	n/a	n/a	n/a	n/a	49.284	n/a
21.346	0.497	happy	Picture	86.413	n/a	1	1	12	n/a	12	48	2	n/a	n/a	n/a	n/a	49.814	AF14HAS.jpg
21.843	0.514	Blank	Blank	85.899	n/a	1	1	12	n/a	12	n/a	2	n/a	n/a	n/a	n/a	50.312	n/a
22.374	0.497	happy	Picture	85.385	n/a	1	1	13	n/a	13	66	2	n/a	n/a	n/a	n/a	50.842	BM07HAS.jpg
22.871	0.514	Blank	Blank	84.871	n/a	1	1	13	n/a	13	n/a	2	n/a	n/a	n/a	n/a	51.339	n/a
23.402	0.497	happy	Picture	84.357	n/a	1	1	14	n/a	14	70	2	n/a	n/a	n/a	n/a	51.87	BM11HAS.jpg
23.899	0.514	Blank	Blank	83.843	n/a	1	1	14	n/a	14	n/a	2	n/a	n/a	n/a	n/a	52.367	n/a
24.43	0.497	happy	Picture	83.329	n/a	1	1	15	n/a	15	43	2	n/a	n/a	n/a	n/a	52.898	BF04HAS.jpg
24.927	0.514	Blank	Blank	82.815	n/a	1	1	15	n/a	15	n/a	2	n/a	n/a	n/a	n/a	53.395	n/a
25.457	0.497	happy	Picture	82.301	n/a	1	1	16	n/a	16	49	2	n/a	n/a	n/a	n/a	53.926	AF17HAS.jpg
25.955	0.514	Blank	Blank	81.788	n/a	1	1	16	n/a	16	n/a	2	n/a	n/a	n/a	n/a	54.423	n/a
26.485	0.497	happy	Picture	81.274	n/a	1	1	17	n/a	17	75	2	n/a	n/a	n/a	n/a	54.954	AM23HAS.jpg
26.983	0.514	Blank	Blank	80.76	n/a	1	1	17	n/a	17	n/a	2	n/a	n/a	n/a	n/a	55.451	n/a
27.513	0.497	happy	Picture	80.246	n/a	1	1	18	n/a	18	80	2	n/a	n/a	n/a	n/a	55.981	BM35HAS.jpg
28.011	0.514	Blank	Blank	79.732	n/a	1	1	18	n/a	18	n/a	2	n/a	n/a	n/a	n/a	56.479	n/a
28.541	0.497	happy	Picture	79.218	n/a	1	1	19	n/a	19	76	2	n/a	n/a	n/a	n/a	57.009	BM24HAS.jpg
29.039	0.514	Blank	Blank	78.704	n/a	1	1	19	n/a	19	n/a	2	n/a	n/a	n/a	n/a	57.507	n/a
29.569	0.497	happy	Picture	78.19	n/a	1	1	20	n/a	20	74	2	n/a	n/a	n/a	n/a	58.037	AM22HAS.jpg
30.066	0.514	Blank	Blank	77.676	n/a	1	1	20	n/a	20	n/a	2	n/a	n/a	n/a	n/a	58.535	n/a
30.597	10.014	ITI	Fixation+	67.646	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	59.065	n/a
40.627	0.497	neutral	Picture	67.132	n/a	1	2	1	n/a	21	33	1	n/a	n/a	n/a	n/a	69.095	AM21NES.jpg
41.124	0.514	Blank	Blank	66.618	n/a	1	2	1	n/a	21	n/a	1	n/a	n/a	n/a	n/a	69.593	n/a
41.655	0.497	neutral	Picture	66.104	n/a	1	2	2	n/a	22	39	1	n/a	n/a	n/a	n/a	70.123	AM28NES.jpg
42.152	0.514	Blank	Blank	65.59	n/a	1	2	2	n/a	22	n/a	1	n/a	n/a	n/a	n/a	70.621	n/a
42.683	0.497	neutral	Picture	65.076	n/a	1	2	3	n/a	23	25	1	n/a	n/a	n/a	n/a	71.151	BM06NES.jpg
43.18	0.514	Blank	Blank	64.562	n/a	1	2	3	n/a	23	n/a	1	n/a	n/a	n/a	n/a	71.648	n/a
43.711	0.497	neutral	Picture	64.048	n/a	1	2	4	n/a	24	5	1	n/a	n/a	n/a	n/a	72.179	BF07NES.jpg
44.208	0.514	Blank	Blank	63.534	n/a	1	2	4	n/a	24	n/a	1	n/a	n/a	n/a	n/a	72.676	n/a
44.739	0.497	neutral	Picture	63.02	n/a	1	2	5	n/a	25	10	1	n/a	n/a	n/a	n/a	73.207	AF18NES.jpg
45.236	0.514	Blank	Blank	62.506	n/a	1	2	5	n/a	25	n/a	1	n/a	n/a	n/a	n/a	73.704	n/a
45.767	0.497	neutral	Picture	61.992	n/a	1	2	6	n/a	26	34	1	n/a	n/a	n/a	n/a	74.235	AM22NES.jpg
46.264	0.514	Blank	Blank	61.478	n/a	1	2	6	n/a	26	n/a	1	n/a	n/a	n/a	n/a	74.732	n/a
46.794	0.497	neutral	Picture	60.964	n/a	1	2	7	n/a	27	36	1	n/a	n/a	n/a	n/a	75.263	BM24NES.jpg
47.292	0.514	Blank	Blank	60.451	n/a	1	2	7	n/a	27	n/a	1	n/a	n/a	n/a	n/a	75.76	n/a
47.822	0.497	neutral	Picture	59.937	n/a	1	2	8	n/a	28	14	1	n/a	n/a	n/a	n/a	76.291	AF23NES.jpg
48.32	0.514	Blank	Blank	59.423	n/a	1	2	8	n/a	28	n/a	1	n/a	n/a	n/a	n/a	76.788	n/a
48.85	0.497	neutral	Picture	58.909	n/a	1	2	9	n/a	29	9	1	n/a	n/a	n/a	n/a	77.319	AF17NES.jpg
49.348	0.514	Blank	Blank	58.395	n/a	1	2	9	n/a	29	n/a	1	n/a	n/a	n/a	n/a	77.816	n/a
49.878	0.497	neutral	Picture	57.881	n/a	1	2	10	n/a	30	19	1	n/a	n/a	n/a	n/a	78.346	AF31NES.jpg
50.376	0.514	Blank	Blank	57.367	n/a	1	2	10	n/a	30	n/a	1	n/a	n/a	n/a	n/a	78.844	n/a
50.906	0.497	neutral	Picture	56.853	n/a	1	2	11	n/a	31	15	1	n/a	n/a	n/a	n/a	79.374	AF25NES.jpg
51.403	0.514	Blank	Blank	56.339	n/a	1	2	11	n/a	31	n/a	1	n/a	n/a	n/a	n/a	79.872	n/a
51.934	0.497	neutral	Picture	55.825	n/a	1	2	12	n/a	32	22	1	n/a	n/a	n/a	n/a	80.402	BM03NES.jpg
52.431	0.514	Blank	Blank	55.311	n/a	1	2	12	n/a	32	n/a	1	n/a	n/a	n/a	n/a	80.9	n/a
52.962	0.497	neutral	Picture	54.797	n/a	1	2	13	n/a	33	11	1	n/a	n/a	n/a	n/a	81.43	AF20NES.jpg
53.459	0.514	Blank	Blank	54.283	n/a	1	2	13	n/a	33	n/a	1	n/a	n/a	n/a	n/a	81.927	n/a
53.99	0.497	neutral	Picture	53.769	n/a	1	2	14	n/a	34	4	1	n/a	n/a	n/a	n/a	82.458	AF05NES.jpg
54.487	0.514	Blank	Blank	53.255	n/a	1	2	14	n/a	34	n/a	1	n/a	n/a	n/a	n/a	82.955	n/a
55.018	0.497	neutral	Picture	52.741	n/a	1	2	15	n/a	35	17	1	n/a	n/a	n/a	n/a	83.486	BF28NES.jpg
55.515	0.514	Blank	Blank	52.227	n/a	1	2	15	n/a	35	n/a	1	n/a	n/a	n/a	n/a	83.983	n/a
56.046	0.497	neutral	Picture	51.713	n/a	1	2	16	n/a	36	13	1	n/a	n/a	n/a	n/a	84.514	BF22NES.jpg
56.543	0.514	Blank	Blank	51.2	n/a	1	2	16	n/a	36	n/a	1	n/a	n/a	n/a	n/a	85.011	n/a
57.073	0.497	neutral	Picture	50.686	n/a	1	2	17	n/a	37	12	1	n/a	n/a	n/a	n/a	85.542	AF21NES.jpg
57.571	0.514	Blank	Blank	50.172	n/a	1	2	17	n/a	37	n/a	1	n/a	n/a	n/a	n/a	86.039	n/a
58.101	0.497	neutral	Picture	49.658	n/a	1	2	18	n/a	38	24	1	n/a	n/a	n/a	n/a	86.57	BM05NES.jpg
58.599	0.514	Blank	Blank	49.144	n/a	1	2	18	n/a	38	n/a	1	n/a	n/a	n/a	n/a	87.067	n/a
59.129	0.497	neutral	Picture	48.63	n/a	1	2	19	n/a	39	29	1	n/a	n/a	n/a	n/a	87.597	AM10NES.jpg
59.627	0.514	Blank	Blank	48.116	n/a	1	2	19	n/a	39	n/a	1	n/a	n/a	n/a	n/a	88.095	n/a
60.157	0.497	neutral	Picture	47.602	n/a	1	2	20	n/a	40	23	1	n/a	n/a	n/a	n/a	88.625	AM04NES.jpg
60.654	0.514	Blank	Blank	47.088	n/a	1	2	20	n/a	40	n/a	1	n/a	n/a	n/a	n/a	89.123	n/a
61.185	10.014	ITI	Fixation+	37.058	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	89.653	n/a
71.215	0.497	happy	Picture	36.544	n/a	1	3	1	n/a	41	62	2	n/a	n/a	n/a	n/a	99.683	BM03HAS.jpg
71.713	0.514	Blank	Blank	36.03	n/a	1	3	1	n/a	41	n/a	2	n/a	n/a	n/a	n/a	100.181	n/a
72.243	0.497	happy	Picture	35.516	n/a	1	3	2	n/a	42	52	2	n/a	n/a	n/a	n/a	100.711	AF21HAS.jpg
72.74	0.514	Blank	Blank	35.002	n/a	1	3	2	n/a	42	n/a	2	n/a	n/a	n/a	n/a	101.209	n/a
73.271	0.497	happy	Picture	34.488	n/a	1	3	3	n/a	43	44	2	n/a	n/a	n/a	n/a	101.739	AF05HAS.jpg
73.768	0.514	Blank	Blank	33.974	n/a	1	3	3	n/a	43	n/a	2	n/a	n/a	n/a	n/a	102.237	n/a
74.299	0.497	happy	Picture	33.46	n/a	1	3	4	n/a	44	53	2	n/a	n/a	n/a	n/a	102.767	BF22HAS.jpg
74.796	0.514	Blank	Blank	32.946	n/a	1	3	4	n/a	44	n/a	2	n/a	n/a	n/a	n/a	103.264	n/a
75.327	0.497	happy	Picture	32.432	n/a	1	3	5	n/a	45	54	2	n/a	n/a	n/a	n/a	103.795	AF23HAS.jpg
75.824	0.514	Blank	Blank	31.918	n/a	1	3	5	n/a	45	n/a	2	n/a	n/a	n/a	n/a	104.292	n/a
76.355	0.497	happy	Picture	31.404	n/a	1	3	6	n/a	46	68	2	n/a	n/a	n/a	n/a	104.823	AM09HAS.jpg
76.852	0.514	Blank	Blank	30.89	n/a	1	3	6	n/a	46	n/a	2	n/a	n/a	n/a	n/a	105.32	n/a
77.383	0.497	happy	Picture	30.376	n/a	1	3	7	n/a	47	64	2	n/a	n/a	n/a	n/a	105.851	BM05HAS.jpg
77.88	0.514	Blank	Blank	29.862	n/a	1	3	7	n/a	47	n/a	2	n/a	n/a	n/a	n/a	106.348	n/a
78.41	0.497	happy	Picture	29.349	n/a	1	3	8	n/a	48	59	2	n/a	n/a	n/a	n/a	106.879	AF31HAS.jpg
78.908	0.514	Blank	Blank	28.835	n/a	1	3	8	n/a	48	n/a	2	n/a	n/a	n/a	n/a	107.376	n/a
79.438	0.497	happy	Picture	28.321	n/a	1	3	9	n/a	49	41	2	n/a	n/a	n/a	n/a	107.906	AF01HAS.jpg
79.936	0.514	Blank	Blank	27.807	n/a	1	3	9	n/a	49	n/a	2	n/a	n/a	n/a	n/a	108.404	n/a
80.466	0.497	happy	Picture	27.293	n/a	1	3	10	n/a	50	73	2	n/a	n/a	n/a	n/a	108.934	AM21HAS.jpg
80.964	0.514	Blank	Blank	26.779	n/a	1	3	10	n/a	50	n/a	2	n/a	n/a	n/a	n/a	109.432	n/a
81.494	0.497	happy	Picture	26.265	n/a	1	3	11	n/a	51	65	2	n/a	n/a	n/a	n/a	109.962	BM06HAS.jpg
81.992	0.514	Blank	Blank	25.751	n/a	1	3	11	n/a	51	n/a	2	n/a	n/a	n/a	n/a	110.46	n/a
82.522	0.497	happy	Picture	25.237	n/a	1	3	12	n/a	52	56	2	n/a	n/a	n/a	n/a	110.99	AF26HAS.jpg
