onset	duration	response_time
10.6	n/a	0.285
18.1	n/a	0.240
23.2	n/a	0.259
29.2	n/a	0.303
34.9	n/a	0.330
38.8	n/a	0.312
48.7	n/a	0.279
57.6	n/a	0.240
61.4	n/a	0.380
64.1	n/a	0.300
69.0	n/a	0.277
72.1	n/a	0.218
74.8	n/a	0.281
82.9	n/a	0.201
90.9	n/a	0.230
101.1	n/a	0.263
110.4	n/a	0.316
113.7	n/a	0.467
120.5	n/a	0.254
125.9	n/a	0.249
134.3	n/a	0.247
138.3	n/a	0.682
145.8	n/a	0.263
152.1	n/a	0.338
155.2	n/a	0.273
159.1	n/a	0.275
169.0	n/a	0.279
176.9	n/a	0.292
182.9	n/a	0.322
191.7	n/a	0.259
199.3	n/a	0.270
207.2	n/a	0.262
215.3	n/a	0.228
223.5	n/a	0.249
228.4	n/a	0.298
233.8	n/a	0.226
236.4	n/a	0.499
239.3	n/a	0.266
246.6	n/a	0.301
256.8	n/a	0.317
264.3	n/a	0.314
267.5	n/a	0.433
274.3	n/a	0.275
283.9	n/a	0.558
288.3	n/a	0.267
293.3	n/a	0.295
298.7	n/a	0.287
