onset	duration	trial_type	event_type	time_until_response	response_time	trial_number	block_num_within_trial	image_seq_num_within_block	question_seq_num_within_block	image_seq_num	picture_number	condition	question_type	block_type	rating	rating_computed	onset_uncorrected	KDEV_imagefile
0.005	10.014	ITI	Fixation+	95.547	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	31.179	n/a
10.035	0.497	angry	Picture	95.033	n/a	1	1	1	n/a	1	108	3	n/a	n/a	n/a	n/a	41.21	AM09ANS.jpg
10.533	0.514	Blank	Blank	94.519	n/a	1	1	1	n/a	1	n/a	3	n/a	n/a	n/a	n/a	41.707	n/a
11.063	0.497	angry	Picture	94.005	n/a	1	1	2	n/a	2	99	3	n/a	n/a	n/a	n/a	42.237	AF31ANS.jpg
11.561	0.514	Blank	Blank	93.492	n/a	1	1	2	n/a	2	n/a	3	n/a	n/a	n/a	n/a	42.735	n/a
12.091	0.497	angry	Picture	92.978	n/a	1	1	3	n/a	3	98	3	n/a	n/a	n/a	n/a	43.265	BF29ANS.jpg
12.588	0.514	Blank	Blank	92.464	n/a	1	1	3	n/a	3	n/a	3	n/a	n/a	n/a	n/a	43.763	n/a
13.119	0.497	angry	Picture	91.95	n/a	1	1	4	n/a	4	107	3	n/a	n/a	n/a	n/a	44.293	BM08ANS.jpg
13.616	0.514	Blank	Blank	91.436	n/a	1	1	4	n/a	4	n/a	3	n/a	n/a	n/a	n/a	44.791	n/a
14.147	0.497	angry	Picture	90.922	n/a	1	1	5	n/a	5	104	3	n/a	n/a	n/a	n/a	45.321	BM05ANS.jpg
14.644	0.514	Blank	Blank	90.408	n/a	1	1	5	n/a	5	n/a	3	n/a	n/a	n/a	n/a	45.819	n/a
15.175	0.497	angry	Picture	89.894	n/a	1	1	6	n/a	6	101	3	n/a	n/a	n/a	n/a	46.349	AM01ANS.jpg
15.672	0.514	Blank	Blank	89.38	n/a	1	1	6	n/a	6	n/a	3	n/a	n/a	n/a	n/a	46.846	n/a
16.203	0.497	angry	Picture	88.866	n/a	1	1	7	n/a	7	103	3	n/a	n/a	n/a	n/a	47.377	AM04ANS.jpg
16.7	0.514	Blank	Blank	88.352	n/a	1	1	7	n/a	7	n/a	3	n/a	n/a	n/a	n/a	47.874	n/a
17.231	0.497	angry	Picture	87.838	n/a	1	1	8	n/a	8	111	3	n/a	n/a	n/a	n/a	48.405	BM12ANS.jpg
17.728	0.514	Blank	Blank	87.324	n/a	1	1	8	n/a	8	n/a	3	n/a	n/a	n/a	n/a	48.902	n/a
18.258	0.497	angry	Picture	86.81	n/a	1	1	9	n/a	9	110	3	n/a	n/a	n/a	n/a	49.433	AM11ANS.jpg
18.756	0.514	Blank	Blank	86.296	n/a	1	1	9	n/a	9	n/a	3	n/a	n/a	n/a	n/a	49.93	n/a
19.286	0.497	angry	Picture	85.782	n/a	1	1	10	n/a	10	85	3	n/a	n/a	n/a	n/a	50.461	BF07ANS.jpg
19.784	0.514	Blank	Blank	85.268	n/a	1	1	10	n/a	10	n/a	3	n/a	n/a	n/a	n/a	50.958	n/a
20.314	0.497	angry	Picture	84.754	n/a	1	1	11	n/a	11	87	3	n/a	n/a	n/a	n/a	51.489	BF11ANS.jpg
20.812	0.514	Blank	Blank	84.241	n/a	1	1	11	n/a	11	n/a	3	n/a	n/a	n/a	n/a	51.986	n/a
21.342	0.497	angry	Picture	83.727	n/a	1	1	12	n/a	12	91	3	n/a	n/a	n/a	n/a	52.516	AF20ANS.jpg
21.84	0.514	Blank	Blank	83.213	n/a	1	1	12	n/a	12	n/a	3	n/a	n/a	n/a	n/a	53.014	n/a
22.37	0.497	angry	Picture	82.699	n/a	1	1	13	n/a	13	115	3	n/a	n/a	n/a	n/a	53.544	AM23ANS.jpg
22.867	0.514	Blank	Blank	82.185	n/a	1	1	13	n/a	13	n/a	3	n/a	n/a	n/a	n/a	54.042	n/a
23.398	0.497	angry	Picture	81.671	n/a	1	1	14	n/a	14	97	3	n/a	n/a	n/a	n/a	54.572	BF28ANS.jpg
23.895	0.514	Blank	Blank	81.157	n/a	1	1	14	n/a	14	n/a	3	n/a	n/a	n/a	n/a	55.069	n/a
24.426	0.497	angry	Picture	80.643	n/a	1	1	15	n/a	15	82	3	n/a	n/a	n/a	n/a	55.6	AF03ANS.jpg
24.923	0.514	Blank	Blank	80.129	n/a	1	1	15	n/a	15	n/a	3	n/a	n/a	n/a	n/a	56.097	n/a
25.454	0.497	angry	Picture	79.615	n/a	1	1	16	n/a	16	96	3	n/a	n/a	n/a	n/a	56.628	AF26ANS.jpg
25.951	0.514	Blank	Blank	79.101	n/a	1	1	16	n/a	16	n/a	3	n/a	n/a	n/a	n/a	57.125	n/a
26.482	0.497	angry	Picture	78.587	n/a	1	1	17	n/a	17	109	3	n/a	n/a	n/a	n/a	57.656	AM10ANS.jpg
26.979	0.514	Blank	Blank	78.073	n/a	1	1	17	n/a	17	n/a	3	n/a	n/a	n/a	n/a	58.153	n/a
27.509	0.497	angry	Picture	77.559	n/a	1	1	18	n/a	18	114	3	n/a	n/a	n/a	n/a	58.684	AM22ANS.jpg
