onset	duration	response_time
17.1	n/a	0.305
26.6	n/a	0.258
36.4	n/a	0.271
42.4	n/a	0.292
48.7	n/a	0.279
56.7	n/a	0.072
62.1	n/a	0.267
68.4	n/a	0.287
78.3	n/a	0.265
82.7	n/a	0.285
92.0	n/a	0.284
99.8	n/a	0.265
102.3	n/a	0.420
112.2	n/a	0.248
116.9	n/a	0.261
120.3	n/a	0.305
128.2	n/a	0.281
134.9	n/a	0.219
144.2	n/a	0.276
148.2	n/a	0.364
152.9	n/a	0.236
155.6	n/a	0.286
158.0	n/a	0.287
164.2	n/a	0.234
169.8	n/a	0.255
177.4	n/a	0.247
182.4	n/a	0.210
191.6	n/a	0.244
200.2	n/a	0.244
209.7	n/a	0.264
218.7	n/a	0.254
224.6	n/a	0.270
230.9	n/a	0.274
236.9	n/a	0.229
244.3	n/a	0.251
251.3	n/a	0.236
260.1	n/a	0.226
265.4	n/a	0.252
269.2	n/a	0.250
278.6	n/a	0.297
283.4	n/a	0.278
292.5	n/a	0.256
296.0	n/a	0.295
