onset	duration	response_time
9.3	n/a	0.192
17.9	n/a	0.223
27.2	n/a	0.206
30.2	n/a	0.245
33.3	n/a	0.201
38.1	n/a	0.208
41.6	n/a	0.209
46.6	n/a	0.203
55.7	n/a	0.217
58.3	n/a	0.277
65.1	n/a	0.221
72.5	n/a	0.200
76.0	n/a	0.321
79.9	n/a	0.231
88.1	n/a	0.203
97.2	n/a	0.211
105.6	n/a	0.236
110.1	n/a	0.198
117.5	n/a	0.206
120.4	n/a	0.358
128.9	n/a	0.191
131.4	n/a	0.260
137.0	n/a	0.230
144.4	n/a	0.188
150.5	n/a	0.207
156.0	n/a	0.182
162.1	n/a	0.197
166.1	n/a	0.213
171.5	n/a	0.183
179.1	n/a	0.159
185.7	n/a	0.211
192.7	n/a	0.188
197.9	n/a	0.184
202.5	n/a	0.189
208.5	n/a	0.218
218.5	n/a	0.330
223.9	n/a	0.205
226.3	n/a	0.305
232.5	n/a	0.203
239.5	n/a	0.203
248.2	n/a	0.211
256.8	n/a	0.188
267.0	n/a	0.213
269.6	n/a	0.001
271.0	n/a	0.401
274.3	n/a	0.263
283.9	n/a	0.219
291.3	n/a	0.204
297.5	n/a	0.182
