onset	duration	trial_type	trial_number	event_type	cue_to_participant	stimulus_type	time_until_response	rated_success_of_regulation	onset_uncorrected
0.002	10.014	Instruction	-1	Picture	Instruction	n/a	n/a	n/a	27.549
10.032	5.007	ITI	0	Picture	Fixation+	1	12.976	n/a	37.579
15.055	2.006	Cue	0	Picture	Maintain	1	10.953	n/a	42.602
17.061	4.99	Pic	0	Picture	IAPS_01	1	5.963	n/a	44.608
22.052	2.006	Blank	0	Picture	BLANK	1	3.957	n/a	49.599
28.015	n/a	ConfirmRating	0	Response	n/a	1	n/a	3	55.562
28.037	6.002	ITI	1	Picture	Fixation+	2	11.399	n/a	55.583
34.055	2.006	Cue	1	Picture	Enhance	2	9.377	n/a	61.602
36.061	4.99	Pic	1	Picture	IAPS_26	2	4.387	n/a	63.608
41.051	2.006	Blank	1	Picture	BLANK	2	2.381	n/a	68.598
45.438	n/a	ConfirmRating	1	Response	n/a	2	n/a	6	72.984
45.461	4.012	ITI	2	Picture	Fixation+	3	12.622	n/a	73.008
49.49	2.006	Cue	2	Picture	Suppress	3	10.6	n/a	77.036
51.496	4.99	Pic	2	Picture	IAPS_36	3	5.61	n/a	79.042
56.486	2.006	Blank	2	Picture	BLANK	3	3.603	n/a	84.033
62.095	n/a	ConfirmRating	2	Response	n/a	3	n/a	3	89.642
62.123	5.007	ITI	3	Picture	Fixation+	4	11.176	n/a	89.669
67.146	2.006	Cue	3	Picture	Maintain	4	9.153	n/a	94.693
69.152	4.99	Pic	3	Picture	IAPS_46	4	4.163	n/a	96.699
74.142	2.006	Blank	3	Picture	BLANK	4	2.157	n/a	101.689
78.305	n/a	ConfirmRating	3	Response	n/a	4	n/a	7	105.852
78.337	5.007	ITI	4	Picture	Fixation+	4	13.093	n/a	105.883
83.36	2.006	Cue	4	Picture	Maintain	4	11.071	n/a	110.907
85.366	4.99	Pic	4	Picture	IAPS_49	4	6.081	n/a	112.913
90.356	2.006	Blank	4	Picture	BLANK	4	4.074	n/a	117.903
96.437	n/a	ConfirmRating	4	Response	n/a	4	n/a	7	123.984
96.457	6.002	ITI	5	Picture	Fixation+	2	12.743	n/a	124.004
102.475	2.006	Cue	5	Picture	Enhance	2	10.72	n/a	130.022
104.481	4.99	Pic	5	Picture	IAPS_27	2	5.73	n/a	132.028
109.472	2.006	Blank	5	Picture	BLANK	2	3.724	n/a	137.018
115.202	n/a	ConfirmRating	5	Response	n/a	2	n/a	5	142.748
115.225	4.012	ITI	6	Picture	Fixation+	1	10.277	n/a	142.771
119.253	2.006	Cue	6	Picture	Maintain	1	8.254	n/a	146.8
121.259	4.99	Pic	6	Picture	IAPS_02	1	3.264	n/a	148.806
126.249	2.006	Blank	6	Picture	BLANK	1	1.258	n/a	153.796
129.513	n/a	ConfirmRating	6	Response	n/a	1	n/a	0	157.06
129.532	6.002	ITI	7	Picture	Fixation+	3	14.804	n/a	157.079
135.55	2.006	Cue	7	Picture	Suppress	3	12.782	n/a	163.097
137.556	4.99	Pic	7	Picture	IAPS_37	3	7.792	n/a	165.103
142.546	2.006	Blank	7	Picture	BLANK	3	5.786	n/a	170.093
150.338	n/a	ConfirmRating	7	Response	n/a	3	n/a	5	177.885
150.355	5.007	ITI	8	Picture	Fixation+	4	12.863	n/a	177.902
155.378	2.006	Cue	8	Picture	Maintain	4	10.84	n/a	182.925
157.385	4.99	Pic	8	Picture	IAPS_52	4	5.85	n/a	184.931
162.375	2.006	Blank	8	Picture	BLANK	4	3.844	n/a	189.922
168.225	n/a	ConfirmRating	8	Response	n/a	4	n/a	7	195.772
168.244	6.002	ITI	9	Picture	Fixation+	1	12.908	n/a	195.79
174.262	2.006	Cue	9	Picture	Maintain	1	10.886	n/a	201.809
176.268	4.99	Pic	9	Picture	IAPS_03	1	5.896	n/a	203.815
181.258	2.006	Blank	9	Picture	BLANK	1	3.889	n/a	208.805
187.154	n/a	ConfirmRating	9	Response	n/a	1	n/a	6	214.7
187.177	5.007	ITI	10	Picture	Fixation+	2	11.334	n/a	214.723
