onset	duration	response_time
9.8	n/a	0.289
14.5	n/a	0.248
23.9	n/a	0.231
33.3	n/a	0.245
41.2	n/a	0.265
47.6	n/a	0.283
50.3	n/a	0.440
57.1	n/a	0.236
63.1	n/a	0.226
65.5	n/a	0.403
73.7	n/a	0.241
81.0	n/a	0.196
87.2	n/a	0.214
93.7	n/a	0.232
97.6	n/a	0.236
103.4	n/a	0.249
106.3	n/a	0.268
109.3	n/a	0.237
118.3	n/a	0.239
125.4	n/a	0.264
133.8	n/a	0.223
143.1	n/a	0.226
148.1	n/a	0.261
158.2	n/a	0.248
163.3	n/a	0.268
169.0	n/a	0.267
176.1	n/a	0.296
183.8	n/a	0.276
193.1	n/a	0.214
198.9	n/a	0.356
207.8	n/a	0.308
210.6	n/a	0.466
218.3	n/a	0.274
227.7	n/a	0.252
233.0	n/a	0.249
241.0	n/a	0.267
245.4	n/a	0.269
248.0	n/a	0.308
258.2	n/a	0.307
264.6	n/a	0.232
270.4	n/a	0.242
275.5	n/a	0.242
282.2	n/a	0.253
289.2	n/a	0.265
293.5	n/a	0.274
