onset	duration	trial_type	event_type	time_until_response	response_time	trial_number	block_num_within_trial	image_seq_num_within_block	question_seq_num_within_block	image_seq_num	picture_number	condition	question_type	block_type	rating	rating_computed	onset_uncorrected	KDEV_imagefile
0.007	10.014	ITI	Fixation+	96.09	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	31.611	n/a
10.037	0.497	happy	Picture	95.576	n/a	1	1	1	n/a	1	108	3	n/a	n/a	n/a	n/a	41.641	AM09ANS.jpg
10.535	0.514	Blank	Blank	95.062	n/a	1	1	1	n/a	1	n/a	3	n/a	n/a	n/a	n/a	42.138	n/a
11.065	0.497	happy	Picture	94.548	n/a	1	1	2	n/a	2	99	3	n/a	n/a	n/a	n/a	42.669	AF31ANS.jpg
11.563	0.514	Blank	Blank	94.034	n/a	1	1	2	n/a	2	n/a	3	n/a	n/a	n/a	n/a	43.166	n/a
12.093	0.497	happy	Picture	93.52	n/a	1	1	3	n/a	3	98	3	n/a	n/a	n/a	n/a	43.697	BF29ANS.jpg
12.59	0.514	Blank	Blank	93.006	n/a	1	1	3	n/a	3	n/a	3	n/a	n/a	n/a	n/a	44.194	n/a
13.121	0.497	happy	Picture	92.492	n/a	1	1	4	n/a	4	107	3	n/a	n/a	n/a	n/a	44.724	BM08ANS.jpg
13.618	0.514	Blank	Blank	91.978	n/a	1	1	4	n/a	4	n/a	3	n/a	n/a	n/a	n/a	45.222	n/a
14.149	0.497	happy	Picture	91.464	n/a	1	1	5	n/a	5	104	3	n/a	n/a	n/a	n/a	45.752	BM05ANS.jpg
14.646	0.514	Blank	Blank	90.95	n/a	1	1	5	n/a	5	n/a	3	n/a	n/a	n/a	n/a	46.25	n/a
15.177	0.497	happy	Picture	90.436	n/a	1	1	6	n/a	6	101	3	n/a	n/a	n/a	n/a	46.78	AM01ANS.jpg
15.674	0.514	Blank	Blank	89.922	n/a	1	1	6	n/a	6	n/a	3	n/a	n/a	n/a	n/a	47.278	n/a
16.205	0.497	happy	Picture	89.409	n/a	1	1	7	n/a	7	103	3	n/a	n/a	n/a	n/a	47.808	AM04ANS.jpg
16.702	0.514	Blank	Blank	88.894	n/a	1	1	7	n/a	7	n/a	3	n/a	n/a	n/a	n/a	48.306	n/a
17.232	0.497	happy	Picture	88.381	n/a	1	1	8	n/a	8	111	3	n/a	n/a	n/a	n/a	48.836	BM12ANS.jpg
17.73	0.514	Blank	Blank	87.867	n/a	1	1	8	n/a	8	n/a	3	n/a	n/a	n/a	n/a	49.333	n/a
18.26	0.497	happy	Picture	87.353	n/a	1	1	9	n/a	9	110	3	n/a	n/a	n/a	n/a	49.864	AM11ANS.jpg
18.758	0.514	Blank	Blank	86.839	n/a	1	1	9	n/a	9	n/a	3	n/a	n/a	n/a	n/a	50.361	n/a
19.288	0.497	happy	Picture	86.325	n/a	1	1	10	n/a	10	85	3	n/a	n/a	n/a	n/a	50.892	BF07ANS.jpg
19.786	0.514	Blank	Blank	85.811	n/a	1	1	10	n/a	10	n/a	3	n/a	n/a	n/a	n/a	51.389	n/a
20.316	0.497	happy	Picture	85.297	n/a	1	1	11	n/a	11	87	3	n/a	n/a	n/a	n/a	51.92	BF11ANS.jpg
20.813	0.514	Blank	Blank	84.783	n/a	1	1	11	n/a	11	n/a	3	n/a	n/a	n/a	n/a	52.417	n/a
21.344	0.497	happy	Picture	84.269	n/a	1	1	12	n/a	12	91	3	n/a	n/a	n/a	n/a	52.948	AF20ANS.jpg
21.841	0.514	Blank	Blank	83.755	n/a	1	1	12	n/a	12	n/a	3	n/a	n/a	n/a	n/a	53.445	n/a
22.372	0.497	happy	Picture	83.241	n/a	1	1	13	n/a	13	115	3	n/a	n/a	n/a	n/a	53.975	AM23ANS.jpg
22.869	0.514	Blank	Blank	82.727	n/a	1	1	13	n/a	13	n/a	3	n/a	n/a	n/a	n/a	54.473	n/a
23.4	0.497	happy	Picture	82.213	n/a	1	1	14	n/a	14	97	3	n/a	n/a	n/a	n/a	55.003	BF28ANS.jpg
23.897	0.514	Blank	Blank	81.699	n/a	1	1	14	n/a	14	n/a	3	n/a	n/a	n/a	n/a	55.501	n/a
24.428	0.497	happy	Picture	81.185	n/a	1	1	15	n/a	15	82	3	n/a	n/a	n/a	n/a	56.031	AF03ANS.jpg
24.925	0.514	Blank	Blank	80.671	n/a	1	1	15	n/a	15	n/a	3	n/a	n/a	n/a	n/a	56.529	n/a
25.456	0.497	happy	Picture	80.157	n/a	1	1	16	n/a	16	96	3	n/a	n/a	n/a	n/a	57.059	AF26ANS.jpg
25.953	0.514	Blank	Blank	79.644	n/a	1	1	16	n/a	16	n/a	3	n/a	n/a	n/a	n/a	57.556	n/a
26.483	0.497	happy	Picture	79.13	n/a	1	1	17	n/a	17	109	3	n/a	n/a	n/a	n/a	58.087	AM10ANS.jpg
26.981	0.514	Blank	Blank	78.616	n/a	1	1	17	n/a	17	n/a	3	n/a	n/a	n/a	n/a	58.584	n/a
27.511	0.497	happy	Picture	78.102	n/a	1	1	18	n/a	18	114	3	n/a	n/a	n/a	n/a	59.115	AM22ANS.jpg
28.009	0.514	Blank	Blank	77.588	n/a	1	1	18	n/a	18	n/a	3	n/a	n/a	n/a	n/a	59.612	n/a
28.539	0.497	happy	Picture	77.074	n/a	1	1	19	n/a	19	120	3	n/a	n/a	n/a	n/a	60.143	AM35ANS.jpg
29.037	0.514	Blank	Blank	76.56	n/a	1	1	19	n/a	19	n/a	3	n/a	n/a	n/a	n/a	60.64	n/a
29.567	0.497	happy	Picture	76.046	n/a	1	1	20	n/a	20	81	3	n/a	n/a	n/a	n/a	61.171	AF01ANS.jpg
30.065	0.514	Blank	Blank	75.532	n/a	1	1	20	n/a	20	n/a	3	n/a	n/a	n/a	n/a	61.668	n/a
30.595	10.014	ITI	Fixation+	65.502	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	62.199	n/a
