onset	duration	trial_type	trial_number	event_type	cue_to_participant	stimulus_type	time_until_response	rated_success_of_regulation	onset_uncorrected
0.006	10.014	Instruction	-1	Picture	Instruction	n/a	n/a	n/a	26.173
10.036	5.007	ITI	0	Picture	Fixation+	1	13.371	n/a	36.203
15.059	2.006	Cue	0	Picture	Maintain	1	11.348	n/a	41.226
17.066	4.99	Pic	0	Picture	IAPS_26	1	6.358	n/a	43.232
22.056	2.006	Blank	0	Picture	BLANK	1	4.352	n/a	48.223
28.413	n/a	ConfirmRating	0	Response	n/a	1	n/a	3	54.58
28.439	6.002	ITI	1	Picture	Fixation+	2	11.317	n/a	54.605
34.457	2.006	Cue	1	Picture	Enhance	2	9.294	n/a	60.624
36.463	4.99	Pic	1	Picture	IAPS_36	2	4.304	n/a	62.63
41.453	2.006	Blank	1	Picture	BLANK	2	2.298	n/a	67.62
45.757	n/a	ConfirmRating	1	Response	n/a	2	n/a	6	71.924
45.78	4.012	ITI	2	Picture	Fixation+	3	10.494	n/a	71.947
49.809	2.006	Cue	2	Picture	Suppress	3	8.471	n/a	75.976
51.815	4.99	Pic	2	Picture	IAPS_01	3	3.481	n/a	77.982
56.805	2.006	Blank	2	Picture	BLANK	3	1.475	n/a	82.972
60.286	n/a	ConfirmRating	2	Response	n/a	3	n/a	6	86.453
60.303	5.007	ITI	3	Picture	Fixation+	4	10.65	n/a	86.47
65.327	2.006	Cue	3	Picture	Maintain	4	8.627	n/a	91.493
67.333	4.99	Pic	3	Picture	IAPS_46	4	3.637	n/a	93.499
72.323	2.006	Blank	3	Picture	BLANK	4	1.631	n/a	98.49
75.96	n/a	ConfirmRating	3	Response	n/a	4	n/a	6	102.127
75.987	5.007	ITI	4	Picture	Fixation+	4	11.044	n/a	102.154
81.01	2.006	Cue	4	Picture	Maintain	4	9.022	n/a	107.177
83.016	4.99	Pic	4	Picture	IAPS_49	4	4.031	n/a	109.183
88.007	2.006	Blank	4	Picture	BLANK	4	2.025	n/a	114.173
92.038	n/a	ConfirmRating	4	Response	n/a	4	n/a	6	118.205
92.068	6.002	ITI	5	Picture	Fixation+	2	11.831	n/a	118.235
98.086	2.006	Cue	5	Picture	Enhance	2	9.808	n/a	124.253
100.093	4.99	Pic	5	Picture	IAPS_37	2	4.818	n/a	126.259
105.083	2.006	Blank	5	Picture	BLANK	2	2.812	n/a	131.25
109.901	n/a	ConfirmRating	5	Response	n/a	2	n/a	5	136.067
109.924	4.012	ITI	6	Picture	Fixation+	1	10.091	n/a	136.091
113.952	2.006	Cue	6	Picture	Maintain	1	8.068	n/a	140.119
115.959	4.99	Pic	6	Picture	IAPS_27	1	3.078	n/a	142.125
120.949	2.006	Blank	6	Picture	BLANK	1	1.072	n/a	147.116
124.026	n/a	ConfirmRating	6	Response	n/a	1	n/a	0	150.193
124.049	6.002	ITI	7	Picture	Fixation+	3	11.276	n/a	150.216
130.067	2.006	Cue	7	Picture	Suppress	3	9.253	n/a	156.234
132.073	4.99	Pic	7	Picture	IAPS_02	3	4.263	n/a	158.24
137.063	2.006	Blank	7	Picture	BLANK	3	2.257	n/a	163.23
141.326	n/a	ConfirmRating	7	Response	n/a	3	n/a	6	167.493
141.357	5.007	ITI	8	Picture	Fixation+	4	11.014	n/a	167.524
146.381	2.006	Cue	8	Picture	Maintain	4	8.991	n/a	172.548
148.387	4.99	Pic	8	Picture	IAPS_52	4	4.001	n/a	174.554
153.377	2.006	Blank	8	Picture	BLANK	4	1.995	n/a	179.544
157.378	n/a	ConfirmRating	8	Response	n/a	4	n/a	7	183.545
157.406	6.002	ITI	9	Picture	Fixation+	1	10.335	n/a	183.573
163.424	2.006	Cue	9	Picture	Maintain	1	8.312	n/a	189.591
165.43	4.99	Pic	9	Picture	IAPS_28	1	3.322	n/a	191.597
170.42	2.006	Blank	9	Picture	BLANK	1	1.316	n/a	196.587
173.742	n/a	ConfirmRating	9	Response	n/a	1	n/a	6	199.909
173.769	5.007	ITI	10	Picture	Fixation+	2	10.775	n/a	199.936
178.792	2.006	Cue	10	Picture	Enhance	2	8.752	n/a	204.959
180.798	4.99	Pic	10	Picture	IAPS_38	2	3.762	n/a	206.965
185.789	2.006	Blank	10	Picture	BLANK	2	1.756	n/a	211.956
189.551	n/a	ConfirmRating	10	Response	n/a	2	n/a	7	215.718
189.569	4.012	ITI	11	Picture	Fixation+	3	11.577	n/a	215.736
193.597	2.006	Cue	11	Picture	Suppress	3	9.554	n/a	219.764
195.603	4.99	Pic	11	Picture	IAPS_03	3	4.564	n/a	221.77
200.594	2.006	Blank	11	Picture	BLANK	3	2.558	n/a	226.761
205.158	n/a	ConfirmRating	11	Response	n/a	3	n/a	7	231.325
205.186	6.002	ITI	12	Picture	Fixation+	2	10.121	n/a	231.353
211.204	2.006	Cue	12	Picture	Enhance	2	8.098	n/a	237.371
213.21	4.99	Pic	12	Picture	IAPS_39	2	3.108	n/a	239.377
218.2	2.006	Blank	12	Picture	BLANK	2	1.102	n/a	244.367
221.308	n/a	ConfirmRating	12	Response	n/a	2	n/a	3	247.475
221.334	5.007	ITI	13	Picture	Fixation+	1	12.157	n/a	247.501
226.357	2.006	Cue	13	Picture	Maintain	1	10.134	n/a	252.524
228.363	4.99	Pic	13	Picture	IAPS_29	1	5.144	n/a	254.53
233.353	2.006	Blank	13	Picture	BLANK	1	3.138	n/a	259.52
238.497	n/a	ConfirmRating	13	Response	n/a	1	n/a	0	264.664
238.526	4.012	ITI	14	Picture	Fixation+	4	9.89	n/a	264.693
242.555	2.006	Cue	14	Picture	Maintain	4	7.867	n/a	268.722
244.561	4.99	Pic	14	Picture	IAPS_55	4	2.877	n/a	270.728
249.551	2.006	Blank	14	Picture	BLANK	4	0.871	n/a	275.718
252.428	n/a	ConfirmRating	14	Response	n/a	4	n/a	3	278.595
252.452	5.007	ITI	15	Picture	Fixation+	3	10.473	n/a	278.619
257.476	2.006	Cue	15	Picture	Suppress	3	8.45	n/a	283.643
259.482	4.99	Pic	15	Picture	IAPS_04	3	3.46	n/a	285.649
264.472	2.006	Blank	15	Picture	BLANK	3	1.454	n/a	290.639
267.932	n/a	ConfirmRating	15	Response	n/a	3	n/a	2	294.099
267.954	6.002	ITI	16	Picture	Fixation+	2	9.943	n/a	294.12
273.972	2.006	Cue	16	Picture	Enhance	2	7.92	n/a	300.139
275.978	4.99	Pic	16	Picture	IAPS_40	2	2.93	n/a	302.145
280.968	2.006	Blank	16	Picture	BLANK	2	0.924	n/a	307.135
283.898	n/a	ConfirmRating	16	Response	n/a	2	n/a	0	310.065
283.919	6.002	ITI	17	Picture	Fixation+	1	11.695	n/a	310.086
289.937	2.006	Cue	17	Picture	Maintain	1	9.672	n/a	316.104
291.943	4.99	Pic	17	Picture	IAPS_30	1	4.682	n/a	318.11
296.933	2.006	Blank	17	Picture	BLANK	1	2.676	n/a	323.1
301.616	n/a	ConfirmRating	17	Response	n/a	1	n/a	3	327.783
301.642	4.012	ITI	18	Picture	Fixation+	3	14.704	n/a	327.809
305.671	2.006	Cue	18	Picture	Suppress	3	12.682	n/a	331.837
307.677	4.99	Pic	18	Picture	IAPS_05	3	7.692	n/a	333.844
312.667	2.006	Blank	18	Picture	BLANK	3	5.686	n/a	338.834
320.358	n/a	ConfirmRating	18	Response	n/a	3	n/a	2	346.525
320.376	5.007	ITI	19	Picture	Fixation+	4	11.457	n/a	346.543
325.399	2.006	Cue	19	Picture	Maintain	4	9.435	n/a	351.566
327.406	4.99	Pic	19	Picture	IAPS_58	4	4.444	n/a	353.572
332.396	2.006	Blank	19	Picture	BLANK	4	2.438	n/a	358.563
336.84	n/a	ConfirmRating	19	Response	n/a	4	n/a	7	363.007
336.872	6.002	ITI	20	Picture	Fixation+	4	11.138	n/a	363.039
342.89	2.006	Cue	20	Picture	Maintain	4	9.116	n/a	369.057
344.896	4.99	Pic	20	Picture	IAPS_47	4	4.126	n/a	371.063
349.886	2.006	Blank	20	Picture	BLANK	4	2.12	n/a	376.053
354.012	n/a	ConfirmRating	20	Response	n/a	4	n/a	7	380.179
354.031	5.007	ITI	21	Picture	Fixation+	3	10.162	n/a	380.198
359.055	2.006	Cue	21	Picture	Suppress	3	8.139	n/a	385.221
361.061	4.99	Pic	21	Picture	IAPS_06	3	3.149	n/a	387.228
366.051	2.006	Blank	21	Picture	BLANK	3	1.143	n/a	392.218
369.2	n/a	ConfirmRating	21	Response	n/a	3	n/a	0	395.367
369.217	4.012	ITI	22	Picture	Fixation+	1	10.06	n/a	395.384
373.246	2.006	Cue	22	Picture	Maintain	1	8.038	n/a	399.413
375.252	4.99	Pic	22	Picture	IAPS_16	1	3.047	n/a	401.419
380.242	2.006	Blank	22	Picture	BLANK	1	1.041	n/a	406.409
383.29	n/a	ConfirmRating	22	Response	n/a	1	n/a	5	409.457
383.31	4.012	ITI	23	Picture	Fixation+	2	10.01	n/a	409.476
387.338	2.006	Cue	23	Picture	Enhance	2	7.987	n/a	413.505
389.344	4.99	Pic	23	Picture	IAPS_41	2	2.997	n/a	415.511
394.334	2.006	Blank	23	Picture	BLANK	2	0.991	n/a	420.501
397.332	n/a	ConfirmRating	23	Response	n/a	2	n/a	3	423.498
397.352	5.007	ITI	24	Picture	Fixation+	1	10.8	n/a	423.519
402.375	2.006	Cue	24	Picture	Maintain	1	8.777	n/a	428.542
404.381	4.99	Pic	24	Picture	IAPS_17	1	3.787	n/a	430.548
409.371	2.006	Blank	24	Picture	BLANK	1	1.781	n/a	435.538
413.158	n/a	ConfirmRating	24	Response	n/a	1	n/a	7	439.325
413.185	4.012	ITI	25	Picture	Fixation+	2	10.55	n/a	439.351
417.213	2.006	Cue	25	Picture	Enhance	2	8.527	n/a	443.38
419.219	4.99	Pic	25	Picture	IAPS_42	2	3.537	n/a	445.386
424.209	2.006	Blank	25	Picture	BLANK	2	1.531	n/a	450.376
427.746	n/a	ConfirmRating	25	Response	n/a	2	n/a	6	453.913
427.774	6.002	ITI	26	Picture	Fixation+	4	11.171	n/a	453.941
433.792	2.006	Cue	26	Picture	Maintain	4	9.148	n/a	459.959
435.798	4.99	Pic	26	Picture	IAPS_50	4	4.158	n/a	461.965
440.788	2.006	Blank	26	Picture	BLANK	4	2.152	n/a	466.955
444.946	n/a	ConfirmRating	26	Response	n/a	4	n/a	7	471.113
444.966	5.007	ITI	27	Picture	Fixation+	3	10.499	n/a	471.133
449.99	2.006	Cue	27	Picture	Suppress	3	8.476	n/a	476.157
451.996	4.99	Pic	27	Picture	IAPS_07	3	3.486	n/a	478.163
456.986	2.006	Blank	27	Picture	BLANK	3	1.48	n/a	483.153
460.472	n/a	ConfirmRating	27	Response	n/a	3	n/a	2	486.639
460.501	5.007	ITI	28	Picture	Fixation+	2	9.687	n/a	486.668
465.524	2.006	Cue	28	Picture	Enhance	2	7.665	n/a	491.691
467.53	4.99	Pic	28	Picture	IAPS_43	2	2.674	n/a	493.697
472.52	2.006	Blank	28	Picture	BLANK	2	0.668	n/a	498.687
475.195	n/a	ConfirmRating	28	Response	n/a	2	n/a	3	501.362
475.223	4.012	ITI	29	Picture	Fixation+	3	10.162	n/a	501.39
479.251	2.006	Cue	29	Picture	Suppress	3	8.139	n/a	505.418
481.257	4.99	Pic	29	Picture	IAPS_08	3	3.149	n/a	507.424
486.248	2.006	Blank	29	Picture	BLANK	3	1.143	n/a	512.415
489.397	n/a	ConfirmRating	29	Response	n/a	3	n/a	2	515.563
489.414	15.004	Rest	29	Picture	Rest	n/a	-15.022	n/a	515.581
504.435	5.007	ITI	30	Picture	Fixation+	4	10.418	n/a	530.602
509.458	2.006	Cue	30	Picture	Maintain	4	8.395	n/a	535.625
511.464	4.99	Pic	30	Picture	IAPS_53	4	3.405	n/a	537.631
516.454	2.006	Blank	30	Picture	BLANK	4	1.399	n/a	542.621
519.859	n/a	ConfirmRating	30	Response	n/a	4	n/a	6	546.026
519.886	6.002	ITI	31	Picture	Fixation+	1	10.876	n/a	546.053
525.904	2.006	Cue	31	Picture	Maintain	1	8.854	n/a	552.071
527.91	4.99	Pic	31	Picture	IAPS_18	1	3.863	n/a	554.077
532.901	2.006	Blank	31	Picture	BLANK	1	1.857	n/a	559.068
536.764	n/a	ConfirmRating	31	Response	n/a	1	n/a	7	562.931
536.797	4.012	ITI	32	Picture	Fixation+	3	10.357	n/a	562.964
540.825	2.006	Cue	32	Picture	Suppress	3	8.335	n/a	566.992
542.831	4.99	Pic	32	Picture	IAPS_09	3	3.344	n/a	568.998
547.822	2.006	Blank	32	Picture	BLANK	3	1.338	n/a	573.989
