onset	duration	response_time
13.9	n/a	0.252
24.2	n/a	0.256
29.3	n/a	0.365
36.8	n/a	0.358
41.1	n/a	0.251
49.8	n/a	0.268
55.1	n/a	0.322
60.8	n/a	0.341
68.2	n/a	0.307
75.1	n/a	0.345
81.1	n/a	0.314
87.6	n/a	0.354
91.2	n/a	0.414
96.5	n/a	0.264
101.2	n/a	0.240
104.5	n/a	0.328
108.1	n/a	0.233
114.1	n/a	0.284
123.9	n/a	0.240
131.5	n/a	0.336
136.0	n/a	0.311
141.7	n/a	0.303
148.6	n/a	0.381
157.2	n/a	0.264
162.4	n/a	0.288
165.0	n/a	0.396
172.7	n/a	0.266
178.6	n/a	0.307
184.9	n/a	0.301
189.8	n/a	0.265
192.3	n/a	0.361
200.9	n/a	0.291
203.9	n/a	0.303
211.3	n/a	0.364
217.9	n/a	0.167
222.2	n/a	0.292
230.0	n/a	0.223
236.2	n/a	0.259
242.6	n/a	0.202
248.9	n/a	0.266
252.9	n/a	0.310
260.5	n/a	0.267
266.3	n/a	0.374
272.3	n/a	0.326
280.5	n/a	0.266
284.8	n/a	0.370
295.0	n/a	0.259
