onset	duration	trial_type	event_type	time_until_response	response_time	trial_number	block_num_within_trial	image_seq_num_within_block	question_seq_num_within_block	image_seq_num	picture_number	condition	question_type	block_type	rating	rating_computed	onset_uncorrected	KDEV_imagefile
0.01	10.014	ITI	Fixation+	100.926	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	29.14	n/a
10.04	0.497	happy	Picture	100.412	n/a	1	1	1	n/a	1	46	2	n/a	n/a	n/a	n/a	39.17	AF09HAS.jpg
10.537	0.514	Blank	Blank	99.898	n/a	1	1	1	n/a	1	n/a	2	n/a	n/a	n/a	n/a	39.667	n/a
11.068	0.497	happy	Picture	99.384	n/a	1	1	2	n/a	2	69	2	n/a	n/a	n/a	n/a	40.198	AM10HAS.jpg
11.565	0.514	Blank	Blank	98.87	n/a	1	1	2	n/a	2	n/a	2	n/a	n/a	n/a	n/a	40.695	n/a
12.096	0.497	happy	Picture	98.356	n/a	1	1	3	n/a	3	71	2	n/a	n/a	n/a	n/a	41.226	BM12HAS.jpg
12.593	0.514	Blank	Blank	97.842	n/a	1	1	3	n/a	3	n/a	2	n/a	n/a	n/a	n/a	41.723	n/a
13.123	0.497	happy	Picture	97.328	n/a	1	1	4	n/a	4	51	2	n/a	n/a	n/a	n/a	42.254	AF20HAS.jpg
13.621	0.514	Blank	Blank	96.814	n/a	1	1	4	n/a	4	n/a	2	n/a	n/a	n/a	n/a	42.751	n/a
14.151	0.497	happy	Picture	96.3	n/a	1	1	5	n/a	5	67	2	n/a	n/a	n/a	n/a	43.282	BM08HAS.jpg
14.649	0.514	Blank	Blank	95.787	n/a	1	1	5	n/a	5	n/a	2	n/a	n/a	n/a	n/a	43.779	n/a
15.179	0.497	happy	Picture	95.273	n/a	1	1	6	n/a	6	60	2	n/a	n/a	n/a	n/a	44.309	AF32HAS.jpg
15.677	0.514	Blank	Blank	94.759	n/a	1	1	6	n/a	6	n/a	2	n/a	n/a	n/a	n/a	44.807	n/a
16.207	0.497	happy	Picture	94.245	n/a	1	1	7	n/a	7	42	2	n/a	n/a	n/a	n/a	45.337	AF03HAS.jpg
16.705	0.514	Blank	Blank	93.731	n/a	1	1	7	n/a	7	n/a	2	n/a	n/a	n/a	n/a	45.835	n/a
17.235	0.497	happy	Picture	93.217	n/a	1	1	8	n/a	8	55	2	n/a	n/a	n/a	n/a	46.365	AF25HAS.jpg
17.732	0.514	Blank	Blank	92.703	n/a	1	1	8	n/a	8	n/a	2	n/a	n/a	n/a	n/a	46.863	n/a
18.263	0.497	happy	Picture	92.189	n/a	1	1	9	n/a	9	72	2	n/a	n/a	n/a	n/a	47.393	AM14HAS.jpg
18.76	0.514	Blank	Blank	91.675	n/a	1	1	9	n/a	9	n/a	2	n/a	n/a	n/a	n/a	47.891	n/a
19.291	0.497	happy	Picture	91.161	n/a	1	1	10	n/a	10	63	2	n/a	n/a	n/a	n/a	48.421	AM04HAS.jpg
19.788	0.514	Blank	Blank	90.647	n/a	1	1	10	n/a	10	n/a	2	n/a	n/a	n/a	n/a	48.918	n/a
20.319	0.497	happy	Picture	90.133	n/a	1	1	11	n/a	11	58	2	n/a	n/a	n/a	n/a	49.449	BF29HAS.jpg
20.816	0.514	Blank	Blank	89.619	n/a	1	1	11	n/a	11	n/a	2	n/a	n/a	n/a	n/a	49.946	n/a
21.346	0.497	happy	Picture	89.105	n/a	1	1	12	n/a	12	48	2	n/a	n/a	n/a	n/a	50.477	AF14HAS.jpg
21.844	0.514	Blank	Blank	88.591	n/a	1	1	12	n/a	12	n/a	2	n/a	n/a	n/a	n/a	50.974	n/a
22.374	0.497	happy	Picture	88.077	n/a	1	1	13	n/a	13	66	2	n/a	n/a	n/a	n/a	51.505	BM07HAS.jpg
22.872	0.514	Blank	Blank	87.563	n/a	1	1	13	n/a	13	n/a	2	n/a	n/a	n/a	n/a	52.002	n/a
23.402	0.497	happy	Picture	87.05	n/a	1	1	14	n/a	14	70	2	n/a	n/a	n/a	n/a	52.532	BM11HAS.jpg
23.9	0.514	Blank	Blank	86.536	n/a	1	1	14	n/a	14	n/a	2	n/a	n/a	n/a	n/a	53.03	n/a
24.43	0.497	happy	Picture	86.022	n/a	1	1	15	n/a	15	43	2	n/a	n/a	n/a	n/a	53.56	BF04HAS.jpg
24.928	0.514	Blank	Blank	85.508	n/a	1	1	15	n/a	15	n/a	2	n/a	n/a	n/a	n/a	54.058	n/a
25.458	0.497	happy	Picture	84.994	n/a	1	1	16	n/a	16	49	2	n/a	n/a	n/a	n/a	54.588	AF17HAS.jpg
25.955	0.514	Blank	Blank	84.48	n/a	1	1	16	n/a	16	n/a	2	n/a	n/a	n/a	n/a	55.086	n/a
26.486	0.497	happy	Picture	83.966	n/a	1	1	17	n/a	17	75	2	n/a	n/a	n/a	n/a	55.616	AM23HAS.jpg
26.983	0.514	Blank	Blank	83.452	n/a	1	1	17	n/a	17	n/a	2	n/a	n/a	n/a	n/a	56.114	n/a
27.514	0.497	happy	Picture	82.938	n/a	1	1	18	n/a	18	80	2	n/a	n/a	n/a	n/a	56.644	BM35HAS.jpg
28.011	0.514	Blank	Blank	82.424	n/a	1	1	18	n/a	18	n/a	2	n/a	n/a	n/a	n/a	57.141	n/a
28.542	0.497	happy	Picture	81.91	n/a	1	1	19	n/a	19	76	2	n/a	n/a	n/a	n/a	57.672	BM24HAS.jpg
29.039	0.514	Blank	Blank	81.396	n/a	1	1	19	n/a	19	n/a	2	n/a	n/a	n/a	n/a	58.169	n/a
29.57	0.497	happy	Picture	80.882	n/a	1	1	20	n/a	20	74	2	n/a	n/a	n/a	n/a	58.7	AM22HAS.jpg
30.067	0.514	Blank	Blank	80.368	n/a	1	1	20	n/a	20	n/a	2	n/a	n/a	n/a	n/a	59.197	n/a
30.597	10.014	ITI	Fixation+	70.338	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	59.728	n/a
40.628	0.497	neutral	Picture	69.824	n/a	1	2	1	n/a	21	33	1	n/a	n/a	n/a	n/a	69.758	AM21NES.jpg
41.125	0.514	Blank	Blank	69.31	n/a	1	2	1	n/a	21	n/a	1	n/a	n/a	n/a	n/a	70.255	n/a
41.655	0.495	neutral	Picture	68.798	n/a	1	2	2	n/a	22	39	1	n/a	n/a	n/a	n/a	70.786	AM28NES.jpg
42.151	0.516	Blank	Blank	68.282	n/a	1	2	2	n/a	22	n/a	1	n/a	n/a	n/a	n/a	71.281	n/a
42.683	0.497	neutral	Picture	67.769	n/a	1	2	3	n/a	23	25	1	n/a	n/a	n/a	n/a	71.814	BM06NES.jpg
43.181	0.514	Blank	Blank	67.255	n/a	1	2	3	n/a	23	n/a	1	n/a	n/a	n/a	n/a	72.311	n/a
43.711	0.497	neutral	Picture	66.741	n/a	1	2	4	n/a	24	5	1	n/a	n/a	n/a	n/a	72.841	BF07NES.jpg
44.209	0.514	Blank	Blank	66.227	n/a	1	2	4	n/a	24	n/a	1	n/a	n/a	n/a	n/a	73.339	n/a
44.739	0.497	neutral	Picture	65.713	n/a	1	2	5	n/a	25	10	1	n/a	n/a	n/a	n/a	73.869	AF18NES.jpg
45.236	0.514	Blank	Blank	65.199	n/a	1	2	5	n/a	25	n/a	1	n/a	n/a	n/a	n/a	74.367	n/a
45.767	0.497	neutral	Picture	64.685	n/a	1	2	6	n/a	26	34	1	n/a	n/a	n/a	n/a	74.897	AM22NES.jpg
46.264	0.514	Blank	Blank	64.171	n/a	1	2	6	n/a	26	n/a	1	n/a	n/a	n/a	n/a	75.395	n/a
46.795	0.497	neutral	Picture	63.657	n/a	1	2	7	n/a	27	36	1	n/a	n/a	n/a	n/a	75.925	BM24NES.jpg
47.292	0.514	Blank	Blank	63.143	n/a	1	2	7	n/a	27	n/a	1	n/a	n/a	n/a	n/a	76.422	n/a
47.823	0.497	neutral	Picture	62.629	n/a	1	2	8	n/a	28	14	1	n/a	n/a	n/a	n/a	76.953	AF23NES.jpg
48.32	0.514	Blank	Blank	62.115	n/a	1	2	8	n/a	28	n/a	1	n/a	n/a	n/a	n/a	77.45	n/a
48.851	0.497	neutral	Picture	61.601	n/a	1	2	9	n/a	29	9	1	n/a	n/a	n/a	n/a	77.981	AF17NES.jpg
