onset	duration	trial_type	trial_number	event_type	cue_to_participant	stimulus_type	time_until_response	rated_success_of_regulation	onset_uncorrected
0.002	10.014	Instruction	-1	Picture	Instruction	n/a	n/a	n/a	30.881
10.033	5.007	ITI	0	Picture	Fixation+	1	13.189	n/a	40.911
15.056	2.006	Cue	0	Picture	Maintain	1	11.166	n/a	45.935
17.062	4.99	Pic	0	Picture	IAPS_01	1	6.176	n/a	47.941
22.052	2.006	Blank	0	Picture	BLANK	1	4.17	n/a	52.931
28.228	n/a	ConfirmRating	0	Response	n/a	1	n/a	7	59.107
28.253	6.002	ITI	1	Picture	Fixation+	2	12.866	n/a	59.132
34.271	2.006	Cue	1	Picture	Enhance	2	10.843	n/a	65.15
36.277	4.99	Pic	1	Picture	IAPS_26	2	5.853	n/a	67.156
41.267	2.006	Blank	1	Picture	BLANK	2	3.847	n/a	72.146
47.12	n/a	ConfirmRating	1	Response	n/a	2	n/a	6	77.999
47.153	4.012	ITI	2	Picture	Fixation+	3	11.249	n/a	78.031
51.181	2.006	Cue	2	Picture	Suppress	3	9.227	n/a	82.06
53.187	4.99	Pic	2	Picture	IAPS_36	3	4.236	n/a	84.066
58.178	2.006	Blank	2	Picture	BLANK	3	2.23	n/a	89.056
62.414	n/a	ConfirmRating	2	Response	n/a	3	n/a	7	93.293
62.438	5.007	ITI	3	Picture	Fixation+	4	10.91	n/a	93.317
67.462	2.006	Cue	3	Picture	Maintain	4	8.887	n/a	98.341
69.468	4.99	Pic	3	Picture	IAPS_46	4	3.897	n/a	100.347
74.458	2.006	Blank	3	Picture	BLANK	4	1.891	n/a	105.337
78.355	n/a	ConfirmRating	3	Response	n/a	4	n/a	7	109.234
78.387	5.007	ITI	4	Picture	Fixation+	4	11.287	n/a	109.266
83.411	2.006	Cue	4	Picture	Maintain	4	9.264	n/a	114.289
85.417	4.99	Pic	4	Picture	IAPS_49	4	4.274	n/a	116.295
90.407	2.006	Blank	4	Picture	BLANK	4	2.268	n/a	121.286
94.681	n/a	ConfirmRating	4	Response	n/a	4	n/a	7	125.559
94.701	6.002	ITI	5	Picture	Fixation+	2	10.322	n/a	125.58
100.719	2.006	Cue	5	Picture	Enhance	2	8.299	n/a	131.598
102.725	4.99	Pic	5	Picture	IAPS_27	2	3.309	n/a	133.604
107.715	2.006	Blank	5	Picture	BLANK	2	1.303	n/a	138.594
111.025	n/a	ConfirmRating	5	Response	n/a	2	n/a	6	141.903
111.048	4.012	ITI	6	Picture	Fixation+	1	10.613	n/a	141.926
115.076	2.006	Cue	6	Picture	Maintain	1	8.59	n/a	145.955
117.082	4.99	Pic	6	Picture	IAPS_02	1	3.6	n/a	147.961
