onset	duration	trial_type	trial_number	event_type	cue_to_participant	stimulus_type	time_until_response	rated_success_of_regulation	onset_uncorrected
0.015	10.014	Instruction	-1	Picture	Instruction	n/a	n/a	n/a	30.748
10.045	5.007	ITI	0	Picture	Fixation+	1	10.91	n/a	40.779
15.069	2.006	Cue	0	Picture	Maintain	1	8.887	n/a	45.802
17.075	4.99	Pic	0	Picture	IAPS_26	1	3.897	n/a	47.808
22.065	2.006	Blank	0	Picture	BLANK	1	1.891	n/a	52.798
25.962	n/a	ConfirmRating	0	Response	n/a	1	n/a	6	56.695
25.994	6.002	ITI	1	Picture	Fixation+	2	10.266	n/a	56.727
32.012	2.006	Cue	1	Picture	Enhance	2	8.243	n/a	62.745
34.018	4.99	Pic	1	Picture	IAPS_36	2	3.253	n/a	64.751
39.008	2.006	Blank	1	Picture	BLANK	2	1.247	n/a	69.742
42.261	n/a	ConfirmRating	1	Response	n/a	2	n/a	7	72.995
42.291	4.012	ITI	2	Picture	Fixation+	3	9.787	n/a	73.024
46.32	2.006	Cue	2	Picture	Suppress	3	7.764	n/a	77.053
48.326	4.99	Pic	2	Picture	IAPS_01	3	2.774	n/a	79.059
53.316	2.006	Blank	2	Picture	BLANK	3	0.768	n/a	84.049
56.09	n/a	ConfirmRating	2	Response	n/a	3	n/a	3	86.823
56.118	5.007	ITI	3	Picture	Fixation+	4	9.933	n/a	86.851
61.141	2.006	Cue	3	Picture	Maintain	4	7.91	n/a	91.874
63.147	4.99	Pic	3	Picture	IAPS_46	4	2.92	n/a	93.88
68.137	2.006	Blank	3	Picture	BLANK	4	0.914	n/a	98.871
71.057	n/a	ConfirmRating	3	Response	n/a	4	n/a	6	101.79
71.088	5.007	ITI	4	Picture	Fixation+	4	10.078	n/a	101.822
76.112	2.006	Cue	4	Picture	Maintain	4	8.055	n/a	106.845
78.118	4.99	Pic	4	Picture	IAPS_49	4	3.065	n/a	108.851
83.108	2.006	Blank	4	Picture	BLANK	4	1.059	n/a	113.841
