onset	duration	trial_type	event_type	time_until_response	response_time	trial_number	block_num_within_trial	image_seq_num_within_block	question_seq_num_within_block	image_seq_num	picture_number	condition	question_type	block_type	rating	rating_computed	onset_uncorrected	KDEV_imagefile
0.004	10.014	ITI	Fixation+	98.359	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	26.388	n/a
10.034	0.497	angry	Picture	97.845	n/a	1	1	1	n/a	1	108	3	n/a	n/a	n/a	n/a	36.418	AM09ANS.jpg
10.532	0.514	Blank	Blank	97.331	n/a	1	1	1	n/a	1	n/a	3	n/a	n/a	n/a	n/a	36.916	n/a
11.062	0.497	angry	Picture	96.817	n/a	1	1	2	n/a	2	99	3	n/a	n/a	n/a	n/a	37.446	AF31ANS.jpg
11.559	0.514	Blank	Blank	96.303	n/a	1	1	2	n/a	2	n/a	3	n/a	n/a	n/a	n/a	37.943	n/a
12.09	0.497	angry	Picture	95.789	n/a	1	1	3	n/a	3	98	3	n/a	n/a	n/a	n/a	38.474	BF29ANS.jpg
12.587	0.514	Blank	Blank	95.275	n/a	1	1	3	n/a	3	n/a	3	n/a	n/a	n/a	n/a	38.971	n/a
13.118	0.497	angry	Picture	94.761	n/a	1	1	4	n/a	4	107	3	n/a	n/a	n/a	n/a	39.502	BM08ANS.jpg
13.615	0.514	Blank	Blank	94.247	n/a	1	1	4	n/a	4	n/a	3	n/a	n/a	n/a	n/a	39.999	n/a
14.146	0.497	angry	Picture	93.733	n/a	1	1	5	n/a	5	104	3	n/a	n/a	n/a	n/a	40.53	BM05ANS.jpg
14.643	0.514	Blank	Blank	93.219	n/a	1	1	5	n/a	5	n/a	3	n/a	n/a	n/a	n/a	41.027	n/a
15.174	0.497	angry	Picture	92.705	n/a	1	1	6	n/a	6	101	3	n/a	n/a	n/a	n/a	41.558	AM01ANS.jpg
15.671	0.514	Blank	Blank	92.191	n/a	1	1	6	n/a	6	n/a	3	n/a	n/a	n/a	n/a	42.055	n/a
16.202	0.497	angry	Picture	91.677	n/a	1	1	7	n/a	7	103	3	n/a	n/a	n/a	n/a	42.586	AM04ANS.jpg
16.699	0.514	Blank	Blank	91.163	n/a	1	1	7	n/a	7	n/a	3	n/a	n/a	n/a	n/a	43.083	n/a
17.229	0.497	angry	Picture	90.649	n/a	1	1	8	n/a	8	111	3	n/a	n/a	n/a	n/a	43.613	BM12ANS.jpg
17.727	0.514	Blank	Blank	90.135	n/a	1	1	8	n/a	8	n/a	3	n/a	n/a	n/a	n/a	44.111	n/a
18.257	0.497	angry	Picture	89.622	n/a	1	1	9	n/a	9	110	3	n/a	n/a	n/a	n/a	44.641	AM11ANS.jpg
18.755	0.514	Blank	Blank	89.108	n/a	1	1	9	n/a	9	n/a	3	n/a	n/a	n/a	n/a	45.139	n/a
19.285	0.497	angry	Picture	88.594	n/a	1	1	10	n/a	10	85	3	n/a	n/a	n/a	n/a	45.669	BF07ANS.jpg
19.782	0.514	Blank	Blank	88.08	n/a	1	1	10	n/a	10	n/a	3	n/a	n/a	n/a	n/a	46.166	n/a
20.313	0.497	angry	Picture	87.566	n/a	1	1	11	n/a	11	87	3	n/a	n/a	n/a	n/a	46.697	BF11ANS.jpg
20.81	0.514	Blank	Blank	87.052	n/a	1	1	11	n/a	11	n/a	3	n/a	n/a	n/a	n/a	47.194	n/a
21.341	0.497	angry	Picture	86.538	n/a	1	1	12	n/a	12	91	3	n/a	n/a	n/a	n/a	47.725	AF20ANS.jpg
21.838	0.514	Blank	Blank	86.024	n/a	1	1	12	n/a	12	n/a	3	n/a	n/a	n/a	n/a	48.222	n/a
22.369	0.497	angry	Picture	85.51	n/a	1	1	13	n/a	13	115	3	n/a	n/a	n/a	n/a	48.753	AM23ANS.jpg
22.866	0.514	Blank	Blank	84.996	n/a	1	1	13	n/a	13	n/a	3	n/a	n/a	n/a	n/a	49.25	n/a
23.397	0.497	angry	Picture	84.482	n/a	1	1	14	n/a	14	97	3	n/a	n/a	n/a	n/a	49.781	BF28ANS.jpg
23.894	0.514	Blank	Blank	83.968	n/a	1	1	14	n/a	14	n/a	3	n/a	n/a	n/a	n/a	50.278	n/a
24.425	0.497	angry	Picture	83.454	n/a	1	1	15	n/a	15	82	3	n/a	n/a	n/a	n/a	50.809	AF03ANS.jpg
24.922	0.514	Blank	Blank	82.94	n/a	1	1	15	n/a	15	n/a	3	n/a	n/a	n/a	n/a	51.306	n/a
25.452	0.497	angry	Picture	82.426	n/a	1	1	16	n/a	16	96	3	n/a	n/a	n/a	n/a	51.836	AF26ANS.jpg
25.95	0.514	Blank	Blank	81.912	n/a	1	1	16	n/a	16	n/a	3	n/a	n/a	n/a	n/a	52.334	n/a
