onset	duration	response_time
12.6	n/a	0.197
16.6	n/a	0.252
20.3	n/a	0.216
27.2	n/a	0.206
36.7	n/a	0.183
44.0	n/a	0.222
53.1	n/a	0.210
63.0	n/a	0.234
71.4	n/a	0.236
77.4	n/a	0.261
84.0	n/a	0.220
88.7	n/a	0.277
96.2	n/a	0.240
103.5	n/a	0.255
108.8	n/a	0.240
116.2	n/a	0.186
121.0	n/a	0.241
125.7	n/a	0.226
133.6	n/a	0.203
138.3	n/a	0.276
146.6	n/a	0.191
156.1	n/a	0.231
159.5	n/a	0.361
168.4	n/a	0.287
172.4	n/a	0.300
175.4	n/a	0.255
181.9	n/a	0.256
192.0	n/a	0.227
195.3	n/a	0.226
204.1	n/a	0.258
214.2	n/a	0.249
223.3	n/a	0.221
227.8	n/a	0.266
231.8	n/a	0.230
241.0	n/a	0.246
249.1	n/a	0.255
256.4	n/a	0.246
264.6	n/a	0.250
273.3	n/a	0.228
276.7	n/a	0.350
282.3	n/a	0.239
285.0	n/a	0.279
292.3	n/a	0.222
