onset	duration	trial_type	trial_number	event_type	cue_to_participant	stimulus_type	time_until_response	rated_success_of_regulation	onset_uncorrected
0.015	10.014	Instruction	-1	Picture	Instruction	n/a	n/a	n/a	28.676
10.045	5.007	ITI	0	Picture	Fixation+	1	55.613	n/a	38.706
15.068	2.006	Cue	0	Picture	Maintain	1	53.591	n/a	43.729
17.074	4.99	Pic	0	Picture	IAPS_01	1	48.601	n/a	45.735
22.065	2.006	Blank	0	Picture	BLANK	1	46.594	n/a	50.726
70.665	n/a	ConfirmRating	0	Response	n/a	1	n/a	6	99.326
70.69	6.002	ITI	1	Picture	Fixation+	2	24.251	n/a	99.351
76.708	2.006	Cue	1	Picture	Enhance	2	22.228	n/a	105.369
78.714	4.99	Pic	1	Picture	IAPS_26	2	17.238	n/a	107.375
83.704	2.006	Blank	1	Picture	BLANK	2	15.232	n/a	112.365
100.943	n/a	ConfirmRating	1	Response	n/a	2	n/a	5	129.603
100.963	4.012	ITI	2	Picture	Fixation+	3	13.67	n/a	129.624
104.992	2.006	Cue	2	Picture	Suppress	3	11.648	n/a	133.653
106.998	4.99	Pic	2	Picture	IAPS_36	3	6.657	n/a	135.659
111.988	2.006	Blank	2	Picture	BLANK	3	4.651	n/a	140.649
118.645	n/a	ConfirmRating	2	Response	n/a	3	n/a	5	147.306
118.669	5.007	ITI	3	Picture	Fixation+	4	16.355	n/a	147.33
123.692	2.006	Cue	3	Picture	Maintain	4	14.333	n/a	152.353
125.698	4.99	Pic	3	Picture	IAPS_46	4	9.342	n/a	154.359
130.689	2.006	Blank	3	Picture	BLANK	4	7.336	n/a	159.35
140.031	n/a	ConfirmRating	3	Response	n/a	4	n/a	5	168.692
140.056	5.007	ITI	4	Picture	Fixation+	4	10.351	n/a	168.716
145.079	2.006	Cue	4	Picture	Maintain	4	8.329	n/a	173.74
147.085	4.99	Pic	4	Picture	IAPS_49	4	3.338	n/a	175.746
152.075	2.006	Blank	4	Picture	BLANK	4	1.332	n/a	180.736
155.414	n/a	ConfirmRating	4	Response	n/a	4	n/a	0	184.075
155.441	6.002	ITI	5	Picture	Fixation+	2	14.246	n/a	184.102
161.459	2.006	Cue	5	Picture	Enhance	2	12.223	n/a	190.12
163.465	4.99	Pic	5	Picture	IAPS_27	2	7.233	n/a	192.126
168.455	2.006	Blank	5	Picture	BLANK	2	5.227	n/a	197.116
