onset	duration	trial_type	event_type	time_until_response	response_time	trial_number	block_num_within_trial	image_seq_num_within_block	question_seq_num_within_block	image_seq_num	picture_number	condition	question_type	block_type	rating	rating_computed	onset_uncorrected	KDEV_imagefile
0.018	10.014	ITI	Fixation+	96.456	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	40.994	n/a
10.048	0.497	angry	Picture	95.942	n/a	1	1	1	n/a	1	46	2	n/a	n/a	n/a	n/a	51.024	AF09HAS.jpg
10.545	0.514	Blank	Blank	95.428	n/a	1	1	1	n/a	1	n/a	2	n/a	n/a	n/a	n/a	51.522	n/a
11.076	0.497	angry	Picture	94.914	n/a	1	1	2	n/a	2	69	2	n/a	n/a	n/a	n/a	52.052	AM10HAS.jpg
11.573	0.514	Blank	Blank	94.4	n/a	1	1	2	n/a	2	n/a	2	n/a	n/a	n/a	n/a	52.55	n/a
12.104	0.497	angry	Picture	93.886	n/a	1	1	3	n/a	3	71	2	n/a	n/a	n/a	n/a	53.08	BM12HAS.jpg
12.601	0.514	Blank	Blank	93.372	n/a	1	1	3	n/a	3	n/a	2	n/a	n/a	n/a	n/a	53.577	n/a
13.132	0.497	angry	Picture	92.858	n/a	1	1	4	n/a	4	51	2	n/a	n/a	n/a	n/a	54.108	AF20HAS.jpg
13.629	0.514	Blank	Blank	92.344	n/a	1	1	4	n/a	4	n/a	2	n/a	n/a	n/a	n/a	54.605	n/a
14.16	0.497	angry	Picture	91.83	n/a	1	1	5	n/a	5	67	2	n/a	n/a	n/a	n/a	55.136	BM08HAS.jpg
14.657	0.514	Blank	Blank	91.316	n/a	1	1	5	n/a	5	n/a	2	n/a	n/a	n/a	n/a	55.633	n/a
15.187	0.497	angry	Picture	90.802	n/a	1	1	6	n/a	6	60	2	n/a	n/a	n/a	n/a	56.164	AF32HAS.jpg
15.685	0.514	Blank	Blank	90.288	n/a	1	1	6	n/a	6	n/a	2	n/a	n/a	n/a	n/a	56.661	n/a
16.215	0.497	angry	Picture	89.774	n/a	1	1	7	n/a	7	42	2	n/a	n/a	n/a	n/a	57.192	AF03HAS.jpg
16.713	0.514	Blank	Blank	89.261	n/a	1	1	7	n/a	7	n/a	2	n/a	n/a	n/a	n/a	57.689	n/a
17.243	0.497	angry	Picture	88.746	n/a	1	1	8	n/a	8	55	2	n/a	n/a	n/a	n/a	58.219	AF25HAS.jpg
17.741	0.514	Blank	Blank	88.233	n/a	1	1	8	n/a	8	n/a	2	n/a	n/a	n/a	n/a	58.717	n/a
18.271	0.497	angry	Picture	87.719	n/a	1	1	9	n/a	9	72	2	n/a	n/a	n/a	n/a	59.247	AM14HAS.jpg
18.768	0.514	Blank	Blank	87.205	n/a	1	1	9	n/a	9	n/a	2	n/a	n/a	n/a	n/a	59.745	n/a
19.299	0.497	angry	Picture	86.691	n/a	1	1	10	n/a	10	63	2	n/a	n/a	n/a	n/a	60.275	AM04HAS.jpg
19.796	0.514	Blank	Blank	86.177	n/a	1	1	10	n/a	10	n/a	2	n/a	n/a	n/a	n/a	60.773	n/a
20.327	0.497	angry	Picture	85.663	n/a	1	1	11	n/a	11	58	2	n/a	n/a	n/a	n/a	61.303	BF29HAS.jpg
20.824	0.514	Blank	Blank	85.149	n/a	1	1	11	n/a	11	n/a	2	n/a	n/a	n/a	n/a	61.8	n/a
21.355	0.497	angry	Picture	84.635	n/a	1	1	12	n/a	12	48	2	n/a	n/a	n/a	n/a	62.331	AF14HAS.jpg
