onset	duration	trial_type	trial_number	event_type	cue_to_participant	stimulus_type	time_until_response	rated_success_of_regulation	onset_uncorrected
0.005	10.014	Instruction	-1	Picture	Instruction	n/a	n/a	n/a	30.616
10.035	5.007	ITI	0	Picture	Fixation+	1	13.25	n/a	40.646
15.058	2.006	Cue	0	Picture	Maintain	1	11.227	n/a	45.669
17.064	4.99	Pic	0	Picture	IAPS_26	1	6.237	n/a	47.675
22.054	2.006	Blank	0	Picture	BLANK	1	4.231	n/a	52.665
28.291	n/a	ConfirmRating	0	Response	n/a	1	n/a	5	58.902
28.321	6.002	ITI	1	Picture	Fixation+	2	10.925	n/a	58.932
34.339	2.006	Cue	1	Picture	Enhance	2	8.903	n/a	64.95
36.345	4.99	Pic	1	Picture	IAPS_36	2	3.913	n/a	66.956
41.335	2.006	Blank	1	Picture	BLANK	2	1.907	n/a	71.946
45.248	0.017	ConfirmRating	1	Response	n/a	2	-0.017	6	75.859
45.264	4.012	ITI	2	Picture	Fixation+	3	10.625	n/a	75.875
49.293	2.006	Cue	2	Picture	Suppress	3	8.603	n/a	79.904
51.299	4.99	Pic	2	Picture	IAPS_01	3	3.612	n/a	81.91
56.289	2.006	Blank	2	Picture	BLANK	3	1.606	n/a	86.9
59.901	n/a	ConfirmRating	2	Response	n/a	3	n/a	3	90.512
59.92	5.007	ITI	3	Picture	Fixation+	4	11.283	n/a	90.531
64.943	2.006	Cue	3	Picture	Maintain	4	9.261	n/a	95.554
66.949	4.99	Pic	3	Picture	IAPS_46	4	4.271	n/a	97.56
71.939	2.006	Blank	3	Picture	BLANK	4	2.265	n/a	102.55
76.21	n/a	ConfirmRating	3	Response	n/a	4	n/a	5	106.821
76.233	5.007	ITI	4	Picture	Fixation+	4	10.494	n/a	106.844
81.257	2.006	Cue	4	Picture	Maintain	4	8.471	n/a	111.868
83.263	4.99	Pic	4	Picture	IAPS_49	4	3.481	n/a	113.874
88.253	2.006	Blank	4	Picture	BLANK	4	1.475	n/a	118.864
91.734	n/a	ConfirmRating	4	Response	n/a	4	n/a	7	122.345
91.751	6.001	ITI	5	Picture	Fixation+	2	11.155	n/a	122.362
97.769	2.006	Cue	5	Picture	Enhance	2	9.132	n/a	128.38
99.775	4.99	Pic	5	Picture	IAPS_37	2	4.142	n/a	130.386
104.765	2.006	Blank	5	Picture	BLANK	2	2.136	n/a	135.376
108.907	n/a	ConfirmRating	5	Response	n/a	2	n/a	5	139.518
108.926	4.012	ITI	6	Picture	Fixation+	1	12.291	n/a	139.537
112.955	2.006	Cue	6	Picture	Maintain	1	10.268	n/a	143.566
114.961	4.99	Pic	6	Picture	IAPS_27	1	5.278	n/a	145.572
119.951	2.006	Blank	6	Picture	BLANK	1	3.272	n/a	150.562
125.229	n/a	ConfirmRating	6	Response	n/a	1	n/a	6	155.84
125.256	6.001	ITI	7	Picture	Fixation+	3	11.349	n/a	155.867
131.274	2.006	Cue	7	Picture	Suppress	3	9.326	n/a	161.885
133.281	4.99	Pic	7	Picture	IAPS_02	3	4.336	n/a	163.892
138.271	2.006	Blank	7	Picture	BLANK	3	2.33	n/a	168.882
142.607	n/a	ConfirmRating	7	Response	n/a	3	n/a	6	173.218
142.631	5.007	ITI	8	Picture	Fixation+	4	10.427	n/a	173.242
147.654	2.006	Cue	8	Picture	Maintain	4	8.404	n/a	178.265
149.66	4.99	Pic	8	Picture	IAPS_52	4	3.414	n/a	180.271
154.65	2.006	Blank	8	Picture	BLANK	4	1.408	n/a	185.261
158.064	n/a	ConfirmRating	8	Response	n/a	4	n/a	7	188.675
158.082	6.002	ITI	9	Picture	Fixation+	1	10.34	n/a	188.693
164.1	2.006	Cue	9	Picture	Maintain	1	8.318	n/a	194.711
166.106	4.99	Pic	9	Picture	IAPS_28	1	3.327	n/a	196.717
171.096	2.006	Blank	9	Picture	BLANK	1	1.321	n/a	201.707
174.424	n/a	ConfirmRating	9	Response	n/a	1	n/a	7	205.035
174.445	5.007	ITI	10	Picture	Fixation+	2	11.002	n/a	205.056
179.469	2.006	Cue	10	Picture	Enhance	2	8.98	n/a	210.08
181.475	4.99	Pic	10	Picture	IAPS_38	2	3.99	n/a	212.086
186.465	2.006	Blank	10	Picture	BLANK	2	1.984	n/a	217.076
190.454	n/a	ConfirmRating	10	Response	n/a	2	n/a	6	221.065
190.477	4.012	ITI	11	Picture	Fixation+	3	10.627	n/a	221.088
194.506	2.006	Cue	11	Picture	Suppress	3	8.605	n/a	225.117
196.512	4.99	Pic	11	Picture	IAPS_03	3	3.614	n/a	227.123
201.502	2.006	Blank	11	Picture	BLANK	3	1.608	n/a	232.113
205.116	n/a	ConfirmRating	11	Response	n/a	3	n/a	3	235.727
205.149	6.002	ITI	12	Picture	Fixation+	2	10.192	n/a	235.76
211.167	2.006	Cue	12	Picture	Enhance	2	8.17	n/a	241.778
213.173	4.99	Pic	12	Picture	IAPS_39	2	3.179	n/a	243.784
218.163	2.006	Blank	12	Picture	BLANK	2	1.173	n/a	248.774
221.343	n/a	ConfirmRating	12	Response	n/a	2	n/a	5	251.954
221.363	5.007	ITI	13	Picture	Fixation+	1	11.91	n/a	251.974
226.386	2.006	Cue	13	Picture	Maintain	1	9.887	n/a	256.997
228.392	4.99	Pic	13	Picture	IAPS_29	1	4.897	n/a	259.003
233.382	2.006	Blank	13	Picture	BLANK	1	2.891	n/a	263.993
238.279	n/a	ConfirmRating	13	Response	n/a	1	n/a	6	268.89
238.306	4.012	ITI	14	Picture	Fixation+	4	11.198	n/a	268.917
242.335	2.006	Cue	14	Picture	Maintain	4	9.175	n/a	272.946
244.341	4.99	Pic	14	Picture	IAPS_55	4	4.185	n/a	274.952
249.331	2.006	Blank	14	Picture	BLANK	4	2.179	n/a	279.942
253.516	n/a	ConfirmRating	14	Response	n/a	4	n/a	7	284.127
253.542	5.007	ITI	15	Picture	Fixation+	3	11.383	n/a	284.153
258.565	2.006	Cue	15	Picture	Suppress	3	9.36	n/a	289.176
260.572	4.99	Pic	15	Picture	IAPS_04	3	4.37	n/a	291.183
265.562	2.006	Blank	15	Picture	BLANK	3	2.364	n/a	296.173
269.932	n/a	ConfirmRating	15	Response	n/a	3	n/a	5	300.543
269.955	6.001	ITI	16	Picture	Fixation+	2	10.736	n/a	300.566
275.973	2.006	Cue	16	Picture	Enhance	2	8.713	n/a	306.584
277.979	4.99	Pic	16	Picture	IAPS_40	2	3.723	n/a	308.59
282.969	2.006	Blank	16	Picture	BLANK	2	1.717	n/a	313.58
286.692	n/a	ConfirmRating	16	Response	n/a	2	n/a	5	317.303
286.716	6.002	ITI	17	Picture	Fixation+	1	10.309	n/a	317.327
292.734	2.006	Cue	17	Picture	Maintain	1	8.287	n/a	323.345
294.74	4.99	Pic	17	Picture	IAPS_30	1	3.296	n/a	325.351
299.73	2.006	Blank	17	Picture	BLANK	1	1.291	n/a	330.341
303.027	n/a	ConfirmRating	17	Response	n/a	1	n/a	5	333.638
303.046	4.012	ITI	18	Picture	Fixation+	3	11.401	n/a	333.657
307.075	2.006	Cue	18	Picture	Suppress	3	9.379	n/a	337.686
309.081	4.99	Pic	18	Picture	IAPS_05	3	4.389	n/a	339.692
314.071	2.006	Blank	18	Picture	BLANK	3	2.383	n/a	344.682
318.46	n/a	ConfirmRating	18	Response	n/a	3	n/a	3	349.071
318.481	5.007	ITI	19	Picture	Fixation+	4	10.629	n/a	349.092
323.504	2.006	Cue	19	Picture	Maintain	4	8.606	n/a	354.115
325.51	4.99	Pic	19	Picture	IAPS_58	4	3.616	n/a	356.121
330.5	2.006	Blank	19	Picture	BLANK	4	1.61	n/a	361.111
334.116	n/a	ConfirmRating	19	Response	n/a	4	n/a	5	364.727
334.148	6.002	ITI	20	Picture	Fixation+	4	11.67	n/a	364.759
340.166	2.006	Cue	20	Picture	Maintain	4	9.647	n/a	370.777
342.172	4.99	Pic	20	Picture	IAPS_47	4	4.657	n/a	372.783
347.162	2.006	Blank	20	Picture	BLANK	4	2.651	n/a	377.773
351.819	n/a	ConfirmRating	20	Response	n/a	4	n/a	6	382.43
351.837	5.007	ITI	21	Picture	Fixation+	3	11.139	n/a	382.448
356.861	2.006	Cue	21	Picture	Suppress	3	9.116	n/a	387.471
358.867	4.99	Pic	21	Picture	IAPS_06	3	4.126	n/a	389.478
363.857	2.006	Blank	21	Picture	BLANK	3	2.12	n/a	394.468
367.983	n/a	ConfirmRating	21	Response	n/a	3	n/a	3	398.594
368.001	4.012	ITI	22	Picture	Fixation+	1	9.622	n/a	398.612
372.03	2.006	Cue	22	Picture	Maintain	1	7.599	n/a	402.641
374.036	4.99	Pic	22	Picture	IAPS_16	1	2.609	n/a	404.647
379.026	2.006	Blank	22	Picture	BLANK	1	0.603	n/a	409.637
381.635	n/a	ConfirmRating	22	Response	n/a	1	n/a	5	412.246
381.662	4.012	ITI	23	Picture	Fixation+	2	10.592	n/a	412.273
385.691	2.006	Cue	23	Picture	Enhance	2	8.569	n/a	416.302
387.697	4.99	Pic	23	Picture	IAPS_41	2	3.579	n/a	418.308
392.687	2.006	Blank	23	Picture	BLANK	2	1.573	n/a	423.298
396.266	n/a	ConfirmRating	23	Response	n/a	2	n/a	5	426.877
396.285	5.007	ITI	24	Picture	Fixation+	1	12.006	n/a	426.896
401.308	2.006	Cue	24	Picture	Maintain	1	9.984	n/a	431.919
403.314	4.99	Pic	24	Picture	IAPS_17	1	4.993	n/a	433.925
408.304	2.006	Blank	24	Picture	BLANK	1	2.987	n/a	438.915
413.298	n/a	ConfirmRating	24	Response	n/a	1	n/a	6	443.909
413.327	4.012	ITI	25	Picture	Fixation+	2	11.302	n/a	443.938
417.356	2.006	Cue	25	Picture	Enhance	2	9.279	n/a	447.967
419.362	4.99	Pic	25	Picture	IAPS_42	2	4.289	n/a	449.973
424.352	2.006	Blank	25	Picture	BLANK	2	2.283	n/a	454.963
428.641	n/a	ConfirmRating	25	Response	n/a	2	n/a	5	459.252
428.663	6.002	ITI	26	Picture	Fixation+	4	10.769	n/a	459.274
434.681	2.006	Cue	26	Picture	Maintain	4	8.747	n/a	465.292
436.687	4.99	Pic	26	Picture	IAPS_50	4	3.757	n/a	467.298
441.677	2.006	Blank	26	Picture	BLANK	4	1.751	n/a	472.288
445.434	n/a	ConfirmRating	26	Response	n/a	4	n/a	5	476.045
445.457	5.007	ITI	27	Picture	Fixation+	3	10.215	n/a	476.068
450.48	2.006	Cue	27	Picture	Suppress	3	8.192	n/a	481.091
452.486	4.99	Pic	27	Picture	IAPS_07	3	3.202	n/a	483.097
457.476	2.006	Blank	27	Picture	BLANK	3	1.196	n/a	488.087
460.678	n/a	ConfirmRating	27	Response	n/a	3	n/a	5	491.289
460.709	5.007	ITI	28	Picture	Fixation+	2	10.517	n/a	491.32
465.733	2.006	Cue	28	Picture	Enhance	2	8.494	n/a	496.344
467.739	4.99	Pic	28	Picture	IAPS_43	2	3.504	n/a	498.35
472.729	2.006	Blank	28	Picture	BLANK	2	1.498	n/a	503.34
476.233	n/a	ConfirmRating	28	Response	n/a	2	n/a	6	506.844
476.26	4.012	ITI	29	Picture	Fixation+	3	14.271	n/a	506.871
480.289	2.006	Cue	29	Picture	Suppress	3	12.249	n/a	510.9
482.295	4.99	Pic	29	Picture	IAPS_08	3	7.259	n/a	512.906
487.285	2.006	Blank	29	Picture	BLANK	3	5.253	n/a	517.896
494.544	n/a	ConfirmRating	29	Response	n/a	3	n/a	5	525.155
494.563	15.004	Rest	29	Picture	Rest	n/a	-15.023	n/a	525.174
509.583	5.007	ITI	30	Picture	Fixation+	4	11.339	n/a	540.194
514.607	2.006	Cue	30	Picture	Maintain	4	9.316	n/a	545.218
516.613	4.99	Pic	30	Picture	IAPS_53	4	4.326	n/a	547.224
521.603	2.006	Blank	30	Picture	BLANK	4	2.32	n/a	552.214
525.929	n/a	ConfirmRating	30	Response	n/a	4	n/a	7	556.54
525.946	6.002	ITI	31	Picture	Fixation+	1	12.731	n/a	556.557
531.965	2.006	Cue	31	Picture	Maintain	1	10.708	n/a	562.576
533.971	4.99	Pic	31	Picture	IAPS_18	1	5.718	n/a	564.582
538.961	2.006	Blank	31	Picture	BLANK	1	3.712	n/a	569.572
544.679	n/a	ConfirmRating	31	Response	n/a	1	n/a	7	575.29
544.697	4.012	ITI	32	Picture	Fixation+	3	13.05	n/a	575.308
548.726	2.006	Cue	32	Picture	Suppress	3	11.028	n/a	579.337
550.731	4.99	Pic	32	Picture	IAPS_09	3	6.037	n/a	581.342
555.722	2.006	Blank	32	Picture	BLANK	3	4.031	n/a	586.333
561.759	n/a	ConfirmRating	32	Response	n/a	3	n/a	4	592.37
561.789	5.007	ITI	33	Picture	Fixation+	1	10.868	n/a	592.4
566.813	2.006	Cue	33	Picture	Maintain	1	8.845	n/a	597.424
568.819	4.99	Pic	33	Picture	IAPS_19	1	3.855	n/a	599.43
573.809	2.006	Blank	33	Picture	BLANK	1	1.849	n/a	604.42
577.664	n/a	ConfirmRating	33	Response	n/a	1	n/a	7	608.275
577.688	4.012	ITI	34	Picture	Fixation+	2	11.183	n/a	608.299
581.717	2.006	Cue	34	Picture	Enhance	2	9.16	n/a	612.328
583.723	4.99	Pic	34	Picture	IAPS_44	2	4.17	n/a	614.334
588.713	2.006	Blank	34	Picture	BLANK	2	2.164	n/a	619.324
592.883	n/a	ConfirmRating	34	Response	n/a	2	n/a	6	623.494
592.908	6.001	ITI	35	Picture	Fixation+	4	9.794	n/a	623.519
598.926	2.006	Cue	35	Picture	Maintain	4	7.771	n/a	629.537
600.932	4.99	Pic	35	Picture	IAPS_56	4	2.781	n/a	631.543
605.922	2.006	Blank	35	Picture	BLANK	4	0.775	n/a	636.533
608.703	n/a	ConfirmRating	35	Response	n/a	4	n/a	5	639.314
608.724	5.007	ITI	36	Picture	Fixation+	3	12.284	n/a	639.335
613.747	2.006	Cue	36	Picture	Suppress	3	10.262	n/a	644.358
615.753	4.99	Pic	36	Picture	IAPS_10	3	5.271	n/a	646.364
620.743	2.006	Blank	36	Picture	BLANK	3	3.265	n/a	651.354
626.015	n/a	ConfirmRating	36	Response	n/a	3	n/a	1	656.626
626.032	6.001	ITI	37	Picture	Fixation+	4	10.787	n/a	656.643
632.05	2.006	Cue	37	Picture	Maintain	4	8.764	n/a	662.661
634.056	4.99	Pic	37	Picture	IAPS_59	4	3.774	n/a	664.667
639.046	2.006	Blank	37	Picture	BLANK	4	1.768	n/a	669.657
642.82	n/a	ConfirmRating	37	Response	n/a	4	n/a	7	673.431
642.843	5.007	ITI	38	Picture	Fixation+	2	9.949	n/a	673.454
647.866	2.006	Cue	38	Picture	Enhance	2	7.926	n/a	678.477
649.872	4.99	Pic	38	Picture	IAPS_45	2	2.936	n/a	680.483
654.862	2.006	Blank	38	Picture	BLANK	2	0.93	n/a	685.473
657.798	n/a	ConfirmRating	38	Response	n/a	2	n/a	5	688.409
657.83	4.012	ITI	39	Picture	Fixation+	1	10.033	n/a	688.441
661.858	2.006	Cue	39	Picture	Maintain	1	8.01	n/a	692.469
663.864	4.99	Pic	39	Picture	IAPS_20	1	3.02	n/a	694.475
668.855	2.006	Blank	39	Picture	BLANK	1	1.014	n/a	699.466
671.875	n/a	ConfirmRating	39	Response	n/a	1	n/a	6	702.486
671.905	6.001	ITI	40	Picture	Fixation+	4	9.859	n/a	702.516
677.923	2.006	Cue	40	Picture	Maintain	4	7.836	n/a	708.534
679.929	4.99	Pic	40	Picture	IAPS_48	4	2.846	n/a	710.54
684.919	2.006	Blank	40	Picture	BLANK	4	0.84	n/a	715.53
687.765	n/a	ConfirmRating	40	Response	n/a	4	n/a	0	718.376
687.787	5.007	ITI	41	Picture	Fixation+	3	12.255	n/a	718.398
692.811	2.006	Cue	41	Picture	Suppress	3	10.232	n/a	723.422
694.817	4.99	Pic	41	Picture	IAPS_11	3	5.242	n/a	725.428
699.807	2.006	Blank	41	Picture	BLANK	3	3.236	n/a	730.418
705.049	n/a	ConfirmRating	41	Response	n/a	3	n/a	6	735.66
705.079	6.002	ITI	42	Picture	Fixation+	2	10.297	n/a	735.69
711.097	2.006	Cue	42	Picture	Enhance	2	8.275	n/a	741.708
713.103	4.99	Pic	42	Picture	IAPS_31	2	3.284	n/a	743.714
718.093	2.006	Blank	42	Picture	BLANK	2	1.278	n/a	748.704
721.378	n/a	ConfirmRating	42	Response	n/a	2	n/a	5	751.989
721.409	4.012	ITI	43	Picture	Fixation+	1	10.82	n/a	752.02
725.438	2.006	Cue	43	Picture	Maintain	1	8.798	n/a	756.049
727.444	4.99	Pic	43	Picture	IAPS_21	1	3.808	n/a	758.055
732.434	2.006	Blank	43	Picture	BLANK	1	1.802	n/a	763.045
736.241	n/a	ConfirmRating	43	Response	n/a	1	n/a	5	766.852
736.264	5.007	ITI	44	Picture	Fixation+	2	11.295	n/a	766.875
741.287	2.006	Cue	44	Picture	Enhance	2	9.272	n/a	771.898
743.293	4.99	Pic	44	Picture	IAPS_32	2	4.282	n/a	773.904
748.283	2.006	Blank	44	Picture	BLANK	2	2.276	n/a	778.894
752.565	n/a	ConfirmRating	44	Response	n/a	2	n/a	3	783.176
752.594	5.007	ITI	45	Picture	Fixation+	4	10.639	n/a	783.205
757.617	2.006	Cue	45	Picture	Maintain	4	8.617	n/a	788.228
759.623	4.99	Pic	45	Picture	IAPS_51	4	3.627	n/a	790.234
764.613	2.006	Blank	45	Picture	BLANK	4	1.62	n/a	795.224
768.24	n/a	ConfirmRating	45	Response	n/a	4	n/a	5	798.851
768.26	4.012	ITI	46	Picture	Fixation+	3	12.343	n/a	798.871
772.289	2.006	Cue	46	Picture	Suppress	3	10.32	n/a	802.9
774.295	4.99	Pic	46	Picture	IAPS_12	3	5.33	n/a	804.906
779.285	2.006	Blank	46	Picture	BLANK	3	3.324	n/a	809.896
784.615	n/a	ConfirmRating	46	Response	n/a	3	n/a	5	815.226
784.64	5.007	ITI	47	Picture	Fixation+	1	11.66	n/a	815.251
789.663	2.006	Cue	47	Picture	Maintain	1	9.637	n/a	820.274
791.669	4.99	Pic	47	Picture	IAPS_22	1	4.647	n/a	822.28
796.66	2.006	Blank	47	Picture	BLANK	1	2.641	n/a	827.271
801.307	n/a	ConfirmRating	47	Response	n/a	1	n/a	6	831.918
801.335	4.012	ITI	48	Picture	Fixation+	3	13.929	n/a	831.946
805.363	2.006	Cue	48	Picture	Suppress	3	11.906	n/a	835.974
807.369	4.99	Pic	48	Picture	IAPS_13	3	6.916	n/a	837.98
