onset	duration	trial_type	trial_number	event_type	cue_to_participant	stimulus_type	time_until_response	rated_success_of_regulation	onset_uncorrected
0.014	10.014	Instruction	-1	Picture	Instruction	n/a	n/a	n/a	30.765
10.044	5.007	ITI	0	Picture	Fixation+	1	18.054	n/a	40.795
15.068	2.006	Cue	0	Picture	Maintain	1	16.031	n/a	45.819
17.074	4.99	Pic	0	Picture	IAPS_01	1	11.041	n/a	47.825
22.064	2.006	Blank	0	Picture	BLANK	1	9.035	n/a	52.815
33.105	n/a	ConfirmRating	0	Response	n/a	1	n/a	6	63.856
33.122	6.002	ITI	1	Picture	Fixation+	2	14.048	n/a	63.873
39.14	2.006	Cue	1	Picture	Enhance	2	12.025	n/a	69.891
41.146	4.99	Pic	1	Picture	IAPS_26	2	7.035	n/a	71.897
46.137	2.006	Blank	1	Picture	BLANK	2	5.029	n/a	76.888
53.172	n/a	ConfirmRating	1	Response	n/a	2	n/a	7	83.922
53.199	4.012	ITI	2	Picture	Fixation+	3	13.121	n/a	83.95
57.228	2.006	Cue	2	Picture	Suppress	3	11.099	n/a	87.979
59.234	4.99	Pic	2	Picture	IAPS_36	3	6.108	n/a	89.985
64.224	2.006	Blank	2	Picture	BLANK	3	4.102	n/a	94.975
70.333	n/a	ConfirmRating	2	Response	n/a	3	n/a	1	101.083
70.358	5.007	ITI	3	Picture	Fixation+	4	14.895	n/a	101.109
75.382	2.006	Cue	3	Picture	Maintain	4	12.873	n/a	106.133
77.388	4.99	Pic	3	Picture	IAPS_46	4	7.882	n/a	108.139
82.378	2.006	Blank	3	Picture	BLANK	4	5.876	n/a	113.129
90.26	n/a	ConfirmRating	3	Response	n/a	4	n/a	3	121.011
90.286	5.007	ITI	4	Picture	Fixation+	4	11.708	n/a	121.037
95.31	2.006	Cue	4	Picture	Maintain	4	9.686	n/a	126.06
97.316	4.99	Pic	4	Picture	IAPS_49	4	4.695	n/a	128.066
102.306	2.006	Blank	4	Picture	BLANK	4	2.689	n/a	133.057
107.001	n/a	ConfirmRating	4	Response	n/a	4	n/a	7	137.752
107.031	6.002	ITI	5	Picture	Fixation+	2	11.452	n/a	137.782
