onset	duration	trial_type	trial_number	event_type	cue_to_participant	stimulus_type	time_until_response	rated_success_of_regulation	onset_uncorrected
0.013	10.014	Instruction	-1	Picture	Instruction	n/a	n/a	n/a	32.771
10.044	5.007	ITI	0	Picture	Fixation+	1	30.17	n/a	42.801
15.067	2.006	Cue	0	Picture	Maintain	1	28.147	n/a	47.825
17.073	4.99	Pic	0	Picture	IAPS_26	1	23.157	n/a	49.831
22.063	2.006	Blank	0	Picture	BLANK	1	21.151	n/a	54.821
45.221	n/a	ConfirmRating	0	Response	n/a	1	n/a	1	77.978
45.241	6.002	ITI	1	Picture	Fixation+	2	11.245	n/a	77.998
51.259	2.006	Cue	1	Picture	Enhance	2	9.223	n/a	84.016
53.265	4.99	Pic	1	Picture	IAPS_36	2	4.232	n/a	86.022
58.255	2.006	Blank	1	Picture	BLANK	2	2.226	n/a	91.013
62.487	n/a	ConfirmRating	1	Response	n/a	2	n/a	7	95.245
62.516	4.012	ITI	2	Picture	Fixation+	3	14.657	n/a	95.273
66.544	2.006	Cue	2	Picture	Suppress	3	12.635	n/a	99.302
68.55	4.99	Pic	2	Picture	IAPS_01	3	7.644	n/a	101.308
73.541	2.006	Blank	2	Picture	BLANK	3	5.638	n/a	106.298
81.185	n/a	ConfirmRating	2	Response	n/a	3	n/a	2	113.943
81.217	5.007	ITI	3	Picture	Fixation+	4	10.548	n/a	113.974
86.24	2.006	Cue	3	Picture	Maintain	4	8.526	n/a	118.998
88.246	4.99	Pic	3	Picture	IAPS_46	4	3.536	n/a	121.004
93.236	2.006	Blank	3	Picture	BLANK	4	1.529	n/a	125.994
96.772	n/a	ConfirmRating	3	Response	n/a	4	n/a	0	129.53
96.801	5.007	ITI	4	Picture	Fixation+	4	10.13	n/a	129.559
101.824	2.006	Cue	4	Picture	Maintain	4	8.108	n/a	134.582
103.83	4.99	Pic	4	Picture	IAPS_49	4	3.117	n/a	136.588
108.821	2.006	Blank	4	Picture	BLANK	4	1.111	n/a	141.578
111.938	n/a	ConfirmRating	4	Response	n/a	4	n/a	0	144.696
111.97	6.002	ITI	5	Picture	Fixation+	2	13.09	n/a	144.728
117.989	2.006	Cue	5	Picture	Enhance	2	11.067	n/a	150.746
119.995	4.99	Pic	5	Picture	IAPS_37	2	6.077	n/a	152.752
124.985	2.006	Blank	5	Picture	BLANK	2	4.071	n/a	157.743
131.062	n/a	ConfirmRating	5	Response	n/a	2	n/a	0	163.819
131.086	4.012	ITI	6	Picture	Fixation+	1	12.555	n/a	163.844
135.115	2.006	Cue	6	Picture	Maintain	1	10.533	n/a	167.872
137.121	4.99	Pic	6	Picture	IAPS_27	1	5.543	n/a	169.878
142.111	2.006	Blank	6	Picture	BLANK	1	3.536	n/a	174.869
147.653	n/a	ConfirmRating	6	Response	n/a	1	n/a	6	180.411
147.681	6.002	ITI	7	Picture	Fixation+	3	10.859	n/a	180.439
153.7	2.006	Cue	7	Picture	Suppress	3	8.837	n/a	186.457
155.706	4.99	Pic	7	Picture	IAPS_02	3	3.847	n/a	188.463
160.696	2.006	Blank	7	Picture	BLANK	3	1.84	n/a	193.453
164.542	n/a	ConfirmRating	7	Response	n/a	3	n/a	3	197.3
164.575	5.007	ITI	8	Picture	Fixation+	4	11.925	n/a	197.333
