onset	duration	trial_type	event_type	time_until_response	response_time	trial_number	block_num_within_trial	image_seq_num_within_block	question_seq_num_within_block	image_seq_num	picture_number	condition	question_type	block_type	rating	rating_computed	onset_uncorrected	KDEV_imagefile
0.012	10.014	ITI	Fixation+	103.291	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	30.533	n/a
10.042	0.497	happy	Picture	102.777	n/a	1	1	1	n/a	1	108	3	n/a	n/a	n/a	n/a	40.563	AM09ANS.jpg
10.539	0.514	Blank	Blank	102.263	n/a	1	1	1	n/a	1	n/a	3	n/a	n/a	n/a	n/a	41.06	n/a
11.07	0.497	happy	Picture	101.749	n/a	1	1	2	n/a	2	99	3	n/a	n/a	n/a	n/a	41.591	AF31ANS.jpg
11.567	0.514	Blank	Blank	101.235	n/a	1	1	2	n/a	2	n/a	3	n/a	n/a	n/a	n/a	42.088	n/a
12.098	0.497	happy	Picture	100.721	n/a	1	1	3	n/a	3	98	3	n/a	n/a	n/a	n/a	42.619	BF29ANS.jpg
12.595	0.514	Blank	Blank	100.207	n/a	1	1	3	n/a	3	n/a	3	n/a	n/a	n/a	n/a	43.116	n/a
13.126	0.497	happy	Picture	99.693	n/a	1	1	4	n/a	4	107	3	n/a	n/a	n/a	n/a	43.647	BM08ANS.jpg
13.623	0.514	Blank	Blank	99.179	n/a	1	1	4	n/a	4	n/a	3	n/a	n/a	n/a	n/a	44.144	n/a
14.154	0.497	happy	Picture	98.666	n/a	1	1	5	n/a	5	104	3	n/a	n/a	n/a	n/a	44.675	BM05ANS.jpg
14.651	0.514	Blank	Blank	98.152	n/a	1	1	5	n/a	5	n/a	3	n/a	n/a	n/a	n/a	45.172	n/a
15.181	0.497	happy	Picture	97.638	n/a	1	1	6	n/a	6	101	3	n/a	n/a	n/a	n/a	45.703	AM01ANS.jpg
15.679	0.514	Blank	Blank	97.124	n/a	1	1	6	n/a	6	n/a	3	n/a	n/a	n/a	n/a	46.2	n/a
16.209	0.497	happy	Picture	96.61	n/a	1	1	7	n/a	7	103	3	n/a	n/a	n/a	n/a	46.73	AM04ANS.jpg
16.707	0.514	Blank	Blank	96.096	n/a	1	1	7	n/a	7	n/a	3	n/a	n/a	n/a	n/a	47.228	n/a
17.237	0.497	happy	Picture	95.582	n/a	1	1	8	n/a	8	111	3	n/a	n/a	n/a	n/a	47.758	BM12ANS.jpg
17.735	0.514	Blank	Blank	95.068	n/a	1	1	8	n/a	8	n/a	3	n/a	n/a	n/a	n/a	48.256	n/a
18.265	0.497	happy	Picture	94.554	n/a	1	1	9	n/a	9	110	3	n/a	n/a	n/a	n/a	48.786	AM11ANS.jpg
18.763	0.514	Blank	Blank	94.04	n/a	1	1	9	n/a	9	n/a	3	n/a	n/a	n/a	n/a	49.284	n/a
19.293	0.497	happy	Picture	93.526	n/a	1	1	10	n/a	10	85	3	n/a	n/a	n/a	n/a	49.814	BF07ANS.jpg
19.79	0.514	Blank	Blank	93.012	n/a	1	1	10	n/a	10	n/a	3	n/a	n/a	n/a	n/a	50.312	n/a
20.321	0.497	happy	Picture	92.498	n/a	1	1	11	n/a	11	87	3	n/a	n/a	n/a	n/a	50.842	BF11ANS.jpg
20.818	0.514	Blank	Blank	91.984	n/a	1	1	11	n/a	11	n/a	3	n/a	n/a	n/a	n/a	51.339	n/a
21.349	0.497	happy	Picture	91.47	n/a	1	1	12	n/a	12	91	3	n/a	n/a	n/a	n/a	51.87	AF20ANS.jpg
21.846	0.514	Blank	Blank	90.956	n/a	1	1	12	n/a	12	n/a	3	n/a	n/a	n/a	n/a	52.367	n/a
22.377	0.497	happy	Picture	90.442	n/a	1	1	13	n/a	13	115	3	n/a	n/a	n/a	n/a	52.898	AM23ANS.jpg
22.874	0.514	Blank	Blank	89.928	n/a	1	1	13	n/a	13	n/a	3	n/a	n/a	n/a	n/a	53.395	n/a
23.404	0.497	happy	Picture	89.415	n/a	1	1	14	n/a	14	97	3	n/a	n/a	n/a	n/a	53.926	BF28ANS.jpg
23.902	0.514	Blank	Blank	88.901	n/a	1	1	14	n/a	14	n/a	3	n/a	n/a	n/a	n/a	54.423	n/a
24.432	0.497	happy	Picture	88.387	n/a	1	1	15	n/a	15	82	3	n/a	n/a	n/a	n/a	54.954	AF03ANS.jpg
24.93	0.514	Blank	Blank	87.873	n/a	1	1	15	n/a	15	n/a	3	n/a	n/a	n/a	n/a	55.451	n/a
25.46	0.497	happy	Picture	87.359	n/a	1	1	16	n/a	16	96	3	n/a	n/a	n/a	n/a	55.981	AF26ANS.jpg
25.958	0.514	Blank	Blank	86.845	n/a	1	1	16	n/a	16	n/a	3	n/a	n/a	n/a	n/a	56.479	n/a
26.488	0.497	happy	Picture	86.331	n/a	1	1	17	n/a	17	109	3	n/a	n/a	n/a	n/a	57.009	AM10ANS.jpg
26.986	0.514	Blank	Blank	85.817	n/a	1	1	17	n/a	17	n/a	3	n/a	n/a	n/a	n/a	57.507	n/a
27.516	0.497	happy	Picture	85.303	n/a	1	1	18	n/a	18	114	3	n/a	n/a	n/a	n/a	58.037	AM22ANS.jpg
28.014	0.514	Blank	Blank	84.789	n/a	1	1	18	n/a	18	n/a	3	n/a	n/a	n/a	n/a	58.535	n/a
28.544	0.497	happy	Picture	84.275	n/a	1	1	19	n/a	19	120	3	n/a	n/a	n/a	n/a	59.065	AM35ANS.jpg
29.041	0.514	Blank	Blank	83.761	n/a	1	1	19	n/a	19	n/a	3	n/a	n/a	n/a	n/a	59.563	n/a
29.572	0.497	happy	Picture	83.247	n/a	1	1	20	n/a	20	81	3	n/a	n/a	n/a	n/a	60.093	AF01ANS.jpg
30.069	0.514	Blank	Blank	82.733	n/a	1	1	20	n/a	20	n/a	3	n/a	n/a	n/a	n/a	60.59	n/a
30.6	10.014	ITI	Fixation+	72.703	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	61.121	n/a
40.63	0.497	neutral	Picture	72.189	n/a	1	2	1	n/a	21	28	1	n/a	n/a	n/a	n/a	71.151	AM09NES.jpg
41.127	0.514	Blank	Blank	71.675	n/a	1	2	1	n/a	21	n/a	1	n/a	n/a	n/a	n/a	71.649	n/a
41.658	0.497	neutral	Picture	71.161	n/a	1	2	2	n/a	22	27	1	n/a	n/a	n/a	n/a	72.179	BM08NES.jpg
42.155	0.514	Blank	Blank	70.647	n/a	1	2	2	n/a	22	n/a	1	n/a	n/a	n/a	n/a	72.676	n/a
42.686	0.497	neutral	Picture	70.133	n/a	1	2	3	n/a	23	16	1	n/a	n/a	n/a	n/a	73.207	AF26NES.jpg
43.183	0.514	Blank	Blank	69.619	n/a	1	2	3	n/a	23	n/a	1	n/a	n/a	n/a	n/a	73.704	n/a
43.714	0.497	neutral	Picture	69.105	n/a	1	2	4	n/a	24	3	1	n/a	n/a	n/a	n/a	74.235	BF04NES.jpg
44.211	0.514	Blank	Blank	68.591	n/a	1	2	4	n/a	24	n/a	1	n/a	n/a	n/a	n/a	74.732	n/a
44.742	0.497	neutral	Picture	68.078	n/a	1	2	5	n/a	25	32	1	n/a	n/a	n/a	n/a	75.263	AM14NES.jpg
45.239	0.514	Blank	Blank	67.564	n/a	1	2	5	n/a	25	n/a	1	n/a	n/a	n/a	n/a	75.76	n/a
45.769	0.497	neutral	Picture	67.05	n/a	1	2	6	n/a	26	37	1	n/a	n/a	n/a	n/a	76.291	BM25NES.jpg
46.267	0.514	Blank	Blank	66.536	n/a	1	2	6	n/a	26	n/a	1	n/a	n/a	n/a	n/a	76.788	n/a
46.797	0.497	neutral	Picture	66.022	n/a	1	2	7	n/a	27	15	1	n/a	n/a	n/a	n/a	77.319	AF25NES.jpg
