onset	duration	trial_type	trial_number	event_type	cue_to_participant	stimulus_type	time_until_response	rated_success_of_regulation	onset_uncorrected
0.008	10.014	Instruction	-1	Picture	Instruction	n/a	n/a	n/a	27.118
10.038	5.007	ITI	0	Picture	Fixation+	1	14.289	n/a	37.148
15.062	2.006	Cue	0	Picture	Maintain	1	12.266	n/a	42.171
17.068	4.99	Pic	0	Picture	IAPS_26	1	7.276	n/a	44.177
22.058	2.006	Blank	0	Picture	BLANK	1	5.27	n/a	49.167
29.334	n/a	ConfirmRating	0	Response	n/a	1	n/a	6	56.443
29.353	6.002	ITI	1	Picture	Fixation+	2	13.59	n/a	56.462
35.371	2.006	Cue	1	Picture	Enhance	2	11.568	n/a	62.48
37.377	4.99	Pic	1	Picture	IAPS_36	2	6.577	n/a	64.486
42.367	2.006	Blank	1	Picture	BLANK	2	4.571	n/a	69.477
48.945	n/a	ConfirmRating	1	Response	n/a	2	n/a	6	76.054
48.965	4.012	ITI	2	Picture	Fixation+	3	13.244	n/a	76.075
52.994	2.006	Cue	2	Picture	Suppress	3	11.221	n/a	80.103
55.0	4.99	Pic	2	Picture	IAPS_01	3	6.231	n/a	82.109
59.99	2.006	Blank	2	Picture	BLANK	3	4.225	n/a	87.1
66.221	n/a	ConfirmRating	2	Response	n/a	3	n/a	3	93.331
66.241	5.007	ITI	3	Picture	Fixation+	4	10.721	n/a	93.35
71.264	2.006	Cue	3	Picture	Maintain	4	8.698	n/a	98.373
73.27	4.99	Pic	3	Picture	IAPS_46	4	3.708	n/a	100.379
78.26	2.006	Blank	3	Picture	BLANK	4	1.702	n/a	105.37
81.968	n/a	ConfirmRating	3	Response	n/a	4	n/a	7	109.078
81.99	5.007	ITI	4	Picture	Fixation+	4	10.967	n/a	109.1
87.014	2.006	Cue	4	Picture	Maintain	4	8.944	n/a	114.123
89.02	4.99	Pic	4	Picture	IAPS_49	4	3.954	n/a	116.129
94.01	2.006	Blank	4	Picture	BLANK	4	1.948	n/a	121.12
97.964	n/a	ConfirmRating	4	Response	n/a	4	n/a	7	125.073
