onset	duration	response_time
15.1	n/a	0.210
22.3	n/a	0.239
25.3	n/a	0.278
33.5	n/a	0.235
36.8	n/a	0.275
45.9	n/a	0.230
52.7	n/a	0.214
56.1	n/a	0.261
59.1	n/a	0.274
68.2	n/a	0.261
78.3	n/a	0.211
85.5	n/a	0.203
95.1	n/a	0.210
104.3	n/a	0.251
114.4	n/a	0.224
117.4	n/a	0.318
122.9	n/a	0.304
128.0	n/a	0.233
134.3	n/a	0.226
141.4	n/a	0.240
148.3	n/a	0.224
151.1	n/a	0.379
159.3	n/a	0.251
165.9	n/a	0.190
174.3	n/a	0.218
184.2	n/a	0.202
187.1	n/a	0.253
193.7	n/a	0.236
199.8	n/a	0.208
204.6	n/a	0.249
208.5	n/a	0.281
214.2	n/a	0.226
220.9	n/a	0.227
227.9	n/a	0.235
230.5	n/a	0.435
235.5	n/a	0.229
237.8	n/a	0.294
244.2	n/a	0.221
252.4	n/a	0.320
259.6	n/a	0.343
263.1	n/a	0.365
266.2	n/a	0.262
274.4	n/a	0.267
283.5	n/a	0.244
289.8	n/a	0.260
296.5	n/a	0.271
