onset	duration	trial_type	event_type	time_until_response	response_time	trial_number	block_num_within_trial	image_seq_num_within_block	question_seq_num_within_block	image_seq_num	picture_number	condition	question_type	block_type	rating	rating_computed	onset_uncorrected	KDEV_imagefile
0.017	10.014	ITI	Fixation+	97.011	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	26.869	n/a
10.047	0.497	happy	Picture	96.497	n/a	1	1	1	n/a	1	46	2	n/a	n/a	n/a	n/a	36.899	AF09HAS.jpg
10.545	0.514	Blank	Blank	95.983	n/a	1	1	1	n/a	1	n/a	2	n/a	n/a	n/a	n/a	37.396	n/a
11.075	0.497	happy	Picture	95.469	n/a	1	1	2	n/a	2	69	2	n/a	n/a	n/a	n/a	37.927	AM10HAS.jpg
11.573	0.514	Blank	Blank	94.955	n/a	1	1	2	n/a	2	n/a	2	n/a	n/a	n/a	n/a	38.424	n/a
12.103	0.497	happy	Picture	94.441	n/a	1	1	3	n/a	3	71	2	n/a	n/a	n/a	n/a	38.955	BM12HAS.jpg
12.6	0.514	Blank	Blank	93.927	n/a	1	1	3	n/a	3	n/a	2	n/a	n/a	n/a	n/a	39.452	n/a
13.131	0.497	happy	Picture	93.413	n/a	1	1	4	n/a	4	51	2	n/a	n/a	n/a	n/a	39.983	AF20HAS.jpg
13.628	0.514	Blank	Blank	92.899	n/a	1	1	4	n/a	4	n/a	2	n/a	n/a	n/a	n/a	40.48	n/a
14.159	0.497	happy	Picture	92.385	n/a	1	1	5	n/a	5	67	2	n/a	n/a	n/a	n/a	41.011	BM08HAS.jpg
14.656	0.514	Blank	Blank	91.871	n/a	1	1	5	n/a	5	n/a	2	n/a	n/a	n/a	n/a	41.508	n/a
15.187	0.497	happy	Picture	91.357	n/a	1	1	6	n/a	6	60	2	n/a	n/a	n/a	n/a	42.038	AF32HAS.jpg
15.684	0.514	Blank	Blank	90.843	n/a	1	1	6	n/a	6	n/a	2	n/a	n/a	n/a	n/a	42.536	n/a
16.215	0.497	happy	Picture	90.329	n/a	1	1	7	n/a	7	42	2	n/a	n/a	n/a	n/a	43.066	AF03HAS.jpg
16.712	0.514	Blank	Blank	89.815	n/a	1	1	7	n/a	7	n/a	2	n/a	n/a	n/a	n/a	43.564	n/a
17.242	0.497	happy	Picture	89.301	n/a	1	1	8	n/a	8	55	2	n/a	n/a	n/a	n/a	44.094	AF25HAS.jpg
17.74	0.514	Blank	Blank	88.787	n/a	1	1	8	n/a	8	n/a	2	n/a	n/a	n/a	n/a	44.592	n/a
18.27	0.497	happy	Picture	88.274	n/a	1	1	9	n/a	9	72	2	n/a	n/a	n/a	n/a	45.122	AM14HAS.jpg
18.768	0.514	Blank	Blank	87.76	n/a	1	1	9	n/a	9	n/a	2	n/a	n/a	n/a	n/a	45.62	n/a
19.298	0.497	happy	Picture	87.246	n/a	1	1	10	n/a	10	63	2	n/a	n/a	n/a	n/a	46.15	AM04HAS.jpg
19.796	0.514	Blank	Blank	86.732	n/a	1	1	10	n/a	10	n/a	2	n/a	n/a	n/a	n/a	46.647	n/a
20.326	0.497	happy	Picture	86.218	n/a	1	1	11	n/a	11	58	2	n/a	n/a	n/a	n/a	47.178	BF29HAS.jpg
20.824	0.514	Blank	Blank	85.704	n/a	1	1	11	n/a	11	n/a	2	n/a	n/a	n/a	n/a	47.675	n/a
21.354	0.497	happy	Picture	85.19	n/a	1	1	12	n/a	12	48	2	n/a	n/a	n/a	n/a	48.206	AF14HAS.jpg
21.852	0.514	Blank	Blank	84.676	n/a	1	1	12	n/a	12	n/a	2	n/a	n/a	n/a	n/a	48.703	n/a
22.382	0.497	happy	Picture	84.162	n/a	1	1	13	n/a	13	66	2	n/a	n/a	n/a	n/a	49.234	BM07HAS.jpg
22.879	0.514	Blank	Blank	83.648	n/a	1	1	13	n/a	13	n/a	2	n/a	n/a	n/a	n/a	49.731	n/a
23.41	0.497	happy	Picture	83.134	n/a	1	1	14	n/a	14	70	2	n/a	n/a	n/a	n/a	50.262	BM11HAS.jpg
23.907	0.514	Blank	Blank	82.62	n/a	1	1	14	n/a	14	n/a	2	n/a	n/a	n/a	n/a	50.759	n/a
24.438	0.497	happy	Picture	82.106	n/a	1	1	15	n/a	15	43	2	n/a	n/a	n/a	n/a	51.289	BF04HAS.jpg
24.935	0.514	Blank	Blank	81.592	n/a	1	1	15	n/a	15	n/a	2	n/a	n/a	n/a	n/a	51.787	n/a
25.466	0.497	happy	Picture	81.078	n/a	1	1	16	n/a	16	49	2	n/a	n/a	n/a	n/a	52.317	AF17HAS.jpg
25.963	0.514	Blank	Blank	80.564	n/a	1	1	16	n/a	16	n/a	2	n/a	n/a	n/a	n/a	52.815	n/a
26.493	0.497	happy	Picture	80.05	n/a	1	1	17	n/a	17	75	2	n/a	n/a	n/a	n/a	53.345	AM23HAS.jpg
26.991	0.514	Blank	Blank	79.537	n/a	1	1	17	n/a	17	n/a	2	n/a	n/a	n/a	n/a	53.843	n/a
27.521	0.497	happy	Picture	79.023	n/a	1	1	18	n/a	18	80	2	n/a	n/a	n/a	n/a	54.373	BM35HAS.jpg
28.019	0.514	Blank	Blank	78.509	n/a	1	1	18	n/a	18	n/a	2	n/a	n/a	n/a	n/a	54.87	n/a
