onset	duration	trial_type	trial_number	event_type	cue_to_participant	stimulus_type	time_until_response	rated_success_of_regulation	onset_uncorrected
0.008	10.014	Instruction	-1	Picture	Instruction	n/a	n/a	n/a	30.002
10.038	5.007	ITI	0	Picture	Fixation+	1	14.07	n/a	40.032
15.061	2.006	Cue	0	Picture	Maintain	1	12.047	n/a	45.056
17.067	4.99	Pic	0	Picture	IAPS_01	1	7.057	n/a	47.062
22.057	2.006	Blank	0	Picture	BLANK	1	5.051	n/a	52.052
29.114	n/a	ConfirmRating	0	Response	n/a	1	n/a	7	59.109
29.136	6.002	ITI	1	Picture	Fixation+	2	11.324	n/a	59.131
35.154	2.006	Cue	1	Picture	Enhance	2	9.302	n/a	65.149
37.16	4.99	Pic	1	Picture	IAPS_26	2	4.311	n/a	67.155
42.151	2.006	Blank	1	Picture	BLANK	2	2.305	n/a	72.145
46.462	n/a	ConfirmRating	1	Response	n/a	2	n/a	7	76.457
46.494	4.012	ITI	2	Picture	Fixation+	3	14.219	n/a	76.489
50.523	2.006	Cue	2	Picture	Suppress	3	12.196	n/a	80.517
52.529	4.99	Pic	2	Picture	IAPS_36	3	7.206	n/a	82.523
57.519	2.006	Blank	2	Picture	BLANK	3	5.2	n/a	87.514
64.725	n/a	ConfirmRating	2	Response	n/a	3	n/a	2	94.719
64.748	5.007	ITI	3	Picture	Fixation+	4	12.047	n/a	94.742
69.771	2.006	Cue	3	Picture	Maintain	4	10.025	n/a	99.765
71.777	4.99	Pic	3	Picture	IAPS_46	4	5.035	n/a	101.771
76.767	2.006	Blank	3	Picture	BLANK	4	3.029	n/a	106.761
81.802	n/a	ConfirmRating	3	Response	n/a	4	n/a	6	111.796
81.823	5.007	ITI	4	Picture	Fixation+	4	11.171	n/a	111.818
86.847	2.006	Cue	4	Picture	Maintain	4	9.148	n/a	116.841
88.853	4.99	Pic	4	Picture	IAPS_49	4	4.158	n/a	118.847
93.843	2.006	Blank	4	Picture	BLANK	4	2.152	n/a	123.838
98.001	n/a	ConfirmRating	4	Response	n/a	4	n/a	7	127.996
98.021	6.002	ITI	5	Picture	Fixation+	2	11.514	n/a	128.015
104.039	2.006	Cue	5	Picture	Enhance	2	9.491	n/a	134.033
106.045	4.99	Pic	5	Picture	IAPS_27	2	4.501	n/a	136.039
111.035	2.006	Blank	5	Picture	BLANK	2	2.495	n/a	141.03
115.536	n/a	ConfirmRating	5	Response	n/a	2	n/a	6	145.53
115.56	4.013	ITI	6	Picture	Fixation+	1	12.861	n/a	145.555
119.59	2.006	Cue	6	Picture	Maintain	1	10.839	n/a	149.584
121.596	4.99	Pic	6	Picture	IAPS_02	1	5.849	n/a	151.59
126.586	2.006	Blank	6	Picture	BLANK	1	3.843	n/a	156.58
132.435	n/a	ConfirmRating	6	Response	n/a	1	n/a	7	162.429
132.455	6.001	ITI	7	Picture	Fixation+	3	10.817	n/a	162.449
138.473	2.006	Cue	7	Picture	Suppress	3	8.794	n/a	168.467
140.479	4.99	Pic	7	Picture	IAPS_37	3	3.804	n/a	170.473
145.469	2.006	Blank	7	Picture	BLANK	3	1.798	n/a	175.464
149.273	n/a	ConfirmRating	7	Response	n/a	3	n/a	7	179.268
149.299	5.007	ITI	8	Picture	Fixation+	4	10.179	n/a	179.293
154.322	2.006	Cue	8	Picture	Maintain	4	8.157	n/a	184.316
156.328	4.99	Pic	8	Picture	IAPS_52	4	3.167	n/a	186.323
161.318	2.006	Blank	8	Picture	BLANK	4	1.161	n/a	191.313
164.485	n/a	ConfirmRating	8	Response	n/a	4	n/a	7	194.479
164.518	6.002	ITI	9	Picture	Fixation+	1	12.833	n/a	194.512
170.536	2.006	Cue	9	Picture	Maintain	1	10.811	n/a	200.53
172.542	4.99	Pic	9	Picture	IAPS_03	1	5.82	n/a	202.536
177.532	2.006	Blank	9	Picture	BLANK	1	3.814	n/a	207.527
183.353	n/a	ConfirmRating	9	Response	n/a	1	n/a	6	213.347
183.385	5.007	ITI	10	Picture	Fixation+	2	13.362	n/a	213.379
188.408	2.006	Cue	10	Picture	Enhance	2	11.339	n/a	218.402
190.414	4.99	Pic	10	Picture	IAPS_28	2	6.349	n/a	220.408
195.404	2.006	Blank	10	Picture	BLANK	2	4.343	n/a	225.399
201.753	n/a	ConfirmRating	10	Response	n/a	2	n/a	3	231.748
201.77	4.012	ITI	11	Picture	Fixation+	3	11.127	n/a	231.765
205.799	2.006	Cue	11	Picture	Suppress	3	9.104	n/a	235.793
207.805	4.99	Pic	11	Picture	IAPS_38	3	4.114	n/a	237.799
212.795	2.006	Blank	11	Picture	BLANK	3	2.108	n/a	242.79
216.909	n/a	ConfirmRating	11	Response	n/a	3	n/a	6	246.904
216.94	6.002	ITI	12	Picture	Fixation+	2	10.513	n/a	246.934
222.958	2.006	Cue	12	Picture	Enhance	2	8.491	n/a	252.952
224.964	4.99	Pic	12	Picture	IAPS_29	2	3.501	n/a	254.958
229.954	2.006	Blank	12	Picture	BLANK	2	1.495	n/a	259.949
233.455	n/a	ConfirmRating	12	Response	n/a	2	n/a	5	263.449
233.485	5.007	ITI	13	Picture	Fixation+	1	10.563	n/a	263.48
238.509	2.006	Cue	13	Picture	Maintain	1	8.541	n/a	268.503
240.515	4.99	Pic	13	Picture	IAPS_04	1	3.55	n/a	270.509
245.505	2.006	Blank	13	Picture	BLANK	1	1.544	n/a	275.499
249.055	n/a	ConfirmRating	13	Response	n/a	1	n/a	7	279.05
249.086	4.012	ITI	14	Picture	Fixation+	4	10.289	n/a	279.08
253.115	2.006	Cue	14	Picture	Maintain	4	8.267	n/a	283.109
255.121	4.99	Pic	14	Picture	IAPS_55	4	3.276	n/a	285.115
260.111	2.006	Blank	14	Picture	BLANK	4	1.27	n/a	290.105
263.387	n/a	ConfirmRating	14	Response	n/a	4	n/a	7	293.382
263.41	5.007	ITI	15	Picture	Fixation+	3	10.513	n/a	293.404
268.433	2.006	Cue	15	Picture	Suppress	3	8.491	n/a	298.428
270.439	4.99	Pic	15	Picture	IAPS_39	3	3.5	n/a	300.434
275.43	2.006	Blank	15	Picture	BLANK	3	1.494	n/a	305.424
278.93	n/a	ConfirmRating	15	Response	n/a	3	n/a	6	308.924
278.961	6.002	ITI	16	Picture	Fixation+	2	13.383	n/a	308.955
284.979	2.006	Cue	16	Picture	Enhance	2	11.361	n/a	314.973
286.985	4.99	Pic	16	Picture	IAPS_30	2	6.371	n/a	316.979
291.975	2.006	Blank	16	Picture	BLANK	2	4.365	n/a	321.969
298.346	n/a	ConfirmRating	16	Response	n/a	2	n/a	1	328.34
298.374	6.002	ITI	17	Picture	Fixation+	1	10.404	n/a	328.369
304.393	2.006	Cue	17	Picture	Maintain	1	8.382	n/a	334.387
306.399	4.99	Pic	17	Picture	IAPS_05	1	3.392	n/a	336.393
311.389	2.006	Blank	17	Picture	BLANK	1	1.386	n/a	341.383
314.78	n/a	ConfirmRating	17	Response	n/a	1	n/a	7	344.775
314.804	4.012	ITI	18	Picture	Fixation+	3	10.678	n/a	344.798
318.833	2.006	Cue	18	Picture	Suppress	3	8.656	n/a	348.827
320.839	4.99	Pic	18	Picture	IAPS_40	3	3.665	n/a	350.833
325.829	2.006	Blank	18	Picture	BLANK	3	1.659	n/a	355.823
329.494	n/a	ConfirmRating	18	Response	n/a	3	n/a	3	359.488
329.526	5.007	ITI	19	Picture	Fixation+	4	10.665	n/a	359.52
334.549	2.005	Cue	19	Picture	Maintain	4	8.643	n/a	364.543
336.554	4.991	Pic	19	Picture	IAPS_58	4	3.652	n/a	366.549
341.545	2.006	Blank	19	Picture	BLANK	4	1.646	n/a	371.54
345.198	n/a	ConfirmRating	19	Response	n/a	4	n/a	7	375.192
345.226	6.002	ITI	20	Picture	Fixation+	4	10.441	n/a	375.22
351.244	2.006	Cue	20	Picture	Maintain	4	8.418	n/a	381.238
353.25	4.99	Pic	20	Picture	IAPS_47	4	3.428	n/a	383.244
358.24	2.006	Blank	20	Picture	BLANK	4	1.422	n/a	388.235
361.668	n/a	ConfirmRating	20	Response	n/a	4	n/a	7	391.663
361.688	5.007	ITI	21	Picture	Fixation+	3	11.381	n/a	391.683
366.712	2.006	Cue	21	Picture	Suppress	3	9.358	n/a	396.706
368.718	4.99	Pic	21	Picture	IAPS_41	3	4.368	n/a	398.712
373.708	2.006	Blank	21	Picture	BLANK	3	2.362	n/a	403.702
378.076	n/a	ConfirmRating	21	Response	n/a	3	n/a	7	408.07
