onset	duration	trial_type	trial_number	event_type	cue_to_participant	stimulus_type	time_until_response	rated_success_of_regulation	onset_uncorrected
0.015	10.014	Instruction	-1	Picture	Instruction	n/a	n/a	n/a	26.753
10.045	5.007	ITI	0	Picture	Fixation+	1	15.366	n/a	36.783
15.068	2.006	Cue	0	Picture	Maintain	1	13.344	n/a	41.806
17.074	4.99	Pic	0	Picture	IAPS_26	1	8.354	n/a	43.812
22.064	2.006	Blank	0	Picture	BLANK	1	6.348	n/a	48.802
30.418	n/a	ConfirmRating	0	Response	n/a	1	n/a	6	57.156
30.437	6.002	ITI	1	Picture	Fixation+	2	13.921	n/a	57.175
36.455	2.006	Cue	1	Picture	Enhance	2	11.899	n/a	63.193
38.461	4.99	Pic	1	Picture	IAPS_36	2	6.909	n/a	65.199
43.451	2.006	Blank	1	Picture	BLANK	2	4.903	n/a	70.189
50.359	n/a	ConfirmRating	1	Response	n/a	2	n/a	6	77.097
50.381	4.012	ITI	2	Picture	Fixation+	3	18.579	n/a	77.119
54.409	2.006	Cue	2	Picture	Suppress	3	16.557	n/a	81.147
56.415	4.99	Pic	2	Picture	IAPS_01	3	11.566	n/a	83.153
61.406	2.006	Blank	2	Picture	BLANK	3	9.56	n/a	88.144
72.972	n/a	ConfirmRating	2	Response	n/a	3	n/a	2	99.71
72.994	5.007	ITI	3	Picture	Fixation+	4	12.964	n/a	99.732
78.017	2.006	Cue	3	Picture	Maintain	4	10.941	n/a	104.755
80.023	4.99	Pic	3	Picture	IAPS_46	4	5.951	n/a	106.761
85.014	2.006	Blank	3	Picture	BLANK	4	3.945	n/a	111.751
90.965	n/a	ConfirmRating	3	Response	n/a	4	n/a	5	117.703
90.982	5.007	ITI	4	Picture	Fixation+	4	11.089	n/a	117.72
96.005	2.006	Cue	4	Picture	Maintain	4	9.066	n/a	122.743
98.011	4.99	Pic	4	Picture	IAPS_49	4	4.076	n/a	124.749
103.001	2.006	Blank	4	Picture	BLANK	4	2.07	n/a	129.739
107.077	n/a	ConfirmRating	4	Response	n/a	4	n/a	6	133.815
107.096	6.002	ITI	5	Picture	Fixation+	2	13.548	n/a	133.834
113.114	2.006	Cue	5	Picture	Enhance	2	11.525	n/a	139.852
115.12	4.99	Pic	5	Picture	IAPS_37	2	6.535	n/a	141.858
120.111	2.006	Blank	5	Picture	BLANK	2	4.529	n/a	146.849
126.646	n/a	ConfirmRating	5	Response	n/a	2	n/a	6	153.384
126.676	4.012	ITI	6	Picture	Fixation+	1	13.212	n/a	153.414
130.704	2.006	Cue	6	Picture	Maintain	1	11.19	n/a	157.442
132.71	4.99	Pic	6	Picture	IAPS_27	1	6.2	n/a	159.448
137.701	2.006	Blank	6	Picture	BLANK	1	4.194	n/a	164.439
143.9	n/a	ConfirmRating	6	Response	n/a	1	n/a	6	170.638
143.918	6.002	ITI	7	Picture	Fixation+	3	10.929	n/a	170.656
149.936	2.006	Cue	7	Picture	Suppress	3	8.906	n/a	176.674
151.942	4.99	Pic	7	Picture	IAPS_02	3	3.916	n/a	178.68
156.932	2.006	Blank	7	Picture	BLANK	3	1.91	n/a	183.67
160.848	n/a	ConfirmRating	7	Response	n/a	3	n/a	0	187.586
160.878	5.007	ITI	8	Picture	Fixation+	4	12.681	n/a	187.616
165.901	2.006	Cue	8	Picture	Maintain	4	10.659	n/a	192.639
167.907	4.99	Pic	8	Picture	IAPS_52	4	5.668	n/a	194.645
172.897	2.006	Blank	8	Picture	BLANK	4	3.662	n/a	199.635
178.566	n/a	ConfirmRating	8	Response	n/a	4	n/a	7	205.304
178.584	6.002	ITI	9	Picture	Fixation+	1	11.825	n/a	205.322
184.602	2.006	Cue	9	Picture	Maintain	1	9.803	n/a	211.34
186.608	4.99	Pic	9	Picture	IAPS_28	1	4.812	n/a	213.346
191.598	2.006	Blank	9	Picture	BLANK	1	2.806	n/a	218.336
196.41	n/a	ConfirmRating	9	Response	n/a	1	n/a	6	223.148
196.439	5.007	ITI	10	Picture	Fixation+	2	13.883	n/a	223.177
201.462	2.006	Cue	10	Picture	Enhance	2	11.861	n/a	228.2
203.468	4.99	Pic	10	Picture	IAPS_38	2	6.87	n/a	230.206
208.459	2.006	Blank	10	Picture	BLANK	2	4.864	n/a	235.196
215.329	n/a	ConfirmRating	10	Response	n/a	2	n/a	5	242.067
215.355	4.012	ITI	11	Picture	Fixation+	3	12.111	n/a	242.093
219.384	2.006	Cue	11	Picture	Suppress	3	10.089	n/a	246.122
221.39	4.99	Pic	11	Picture	IAPS_03	3	5.099	n/a	248.128
226.38	2.006	Blank	11	Picture	BLANK	3	3.093	n/a	253.118
231.479	n/a	ConfirmRating	11	Response	n/a	3	n/a	3	258.216
231.503	6.002	ITI	12	Picture	Fixation+	2	10.987	n/a	258.241
237.521	2.006	Cue	12	Picture	Enhance	2	8.964	n/a	264.259
239.527	4.99	Pic	12	Picture	IAPS_39	2	3.974	n/a	266.265
244.517	2.006	Blank	12	Picture	BLANK	2	1.968	n/a	271.255
