onset	duration	trial_type	trial_number	event_type	cue_to_participant	stimulus_type	time_until_response	rated_success_of_regulation	onset_uncorrected
0.002	10.014	Instruction	-1	Picture	Instruction	n/a	n/a	n/a	30.433
10.032	5.007	ITI	0	Picture	Fixation+	1	13.008	n/a	40.464
15.056	2.006	Cue	0	Picture	Maintain	1	10.985	n/a	45.487
17.062	4.99	Pic	0	Picture	IAPS_26	1	5.995	n/a	47.493
22.052	2.006	Blank	0	Picture	BLANK	1	3.989	n/a	52.483
28.047	n/a	ConfirmRating	0	Response	n/a	1	n/a	7	58.478
28.07	6.002	ITI	1	Picture	Fixation+	2	10.729	n/a	58.501
34.088	2.006	Cue	1	Picture	Enhance	2	8.707	n/a	64.519
36.094	4.99	Pic	1	Picture	IAPS_36	2	3.717	n/a	66.525
41.084	2.006	Blank	1	Picture	BLANK	2	1.711	n/a	71.516
44.801	n/a	ConfirmRating	1	Response	n/a	2	n/a	7	75.232
44.831	4.012	ITI	2	Picture	Fixation+	3	11.472	n/a	75.263
48.86	2.006	Cue	2	Picture	Suppress	3	9.45	n/a	79.291
50.866	4.99	Pic	2	Picture	IAPS_01	3	4.46	n/a	81.297
55.856	2.006	Blank	2	Picture	BLANK	3	2.454	n/a	86.287
60.316	0.017	ConfirmRating	2	Response	n/a	3	-0.017	6	90.747
60.332	5.007	ITI	3	Picture	Fixation+	4	10.215	n/a	90.764
65.356	2.006	Cue	3	Picture	Maintain	4	8.192	n/a	95.787
67.362	4.99	Pic	3	Picture	IAPS_46	4	3.202	n/a	97.793
72.352	2.006	Blank	3	Picture	BLANK	4	1.196	n/a	102.783
75.554	n/a	ConfirmRating	3	Response	n/a	4	n/a	7	105.985
75.585	5.007	ITI	4	Picture	Fixation+	4	10.145	n/a	106.016
80.608	2.006	Cue	4	Picture	Maintain	4	8.122	n/a	111.04
82.614	4.99	Pic	4	Picture	IAPS_49	4	3.132	n/a	113.046
87.605	2.006	Blank	4	Picture	BLANK	4	1.126	n/a	118.036
90.737	n/a	ConfirmRating	4	Response	n/a	4	n/a	7	121.168
90.755	6.002	ITI	5	Picture	Fixation+	2	10.39	n/a	121.186
96.773	2.006	Cue	5	Picture	Enhance	2	8.368	n/a	127.204
98.779	4.99	Pic	5	Picture	IAPS_37	2	3.377	n/a	129.21
103.769	2.006	Blank	5	Picture	BLANK	2	1.371	n/a	134.2
107.146	n/a	ConfirmRating	5	Response	n/a	2	n/a	7	137.578
107.168	4.012	ITI	6	Picture	Fixation+	1	10.315	n/a	137.599
111.196	2.006	Cue	6	Picture	Maintain	1	8.292	n/a	141.628
113.202	4.99	Pic	6	Picture	IAPS_27	1	3.302	n/a	143.634
118.193	2.006	Blank	6	Picture	BLANK	1	1.296	n/a	148.624
121.494	n/a	ConfirmRating	6	Response	n/a	1	n/a	7	151.925
121.525	6.002	ITI	7	Picture	Fixation+	3	10.746	n/a	151.956
127.543	2.006	Cue	7	Picture	Suppress	3	8.723	n/a	157.974
129.549	4.99	Pic	7	Picture	IAPS_02	3	3.733	n/a	159.98
134.539	2.006	Blank	7	Picture	BLANK	3	1.727	n/a	164.971
138.272	n/a	ConfirmRating	7	Response	n/a	3	n/a	7	168.703
138.303	5.007	ITI	8	Picture	Fixation+	4	10.531	n/a	168.734
143.326	2.006	Cue	8	Picture	Maintain	4	8.509	n/a	173.757
145.332	4.99	Pic	8	Picture	IAPS_52	4	3.519	n/a	175.763
150.322	2.006	Blank	8	Picture	BLANK	4	1.513	n/a	180.754
153.841	n/a	ConfirmRating	8	Response	n/a	4	n/a	7	184.272
153.87	6.002	ITI	9	Picture	Fixation+	1	10.592	n/a	184.302
159.888	2.006	Cue	9	Picture	Maintain	1	8.569	n/a	190.32
161.894	4.989	Pic	9	Picture	IAPS_28	1	3.58	n/a	192.326
166.884	2.007	Blank	9	Picture	BLANK	1	1.573	n/a	197.315
170.464	n/a	ConfirmRating	9	Response	n/a	1	n/a	7	200.895
170.482	5.007	ITI	10	Picture	Fixation+	2	10.063	n/a	200.913
175.506	2.006	Cue	10	Picture	Enhance	2	8.04	n/a	205.937
177.512	4.99	Pic	10	Picture	IAPS_38	2	3.05	n/a	207.943
182.502	2.006	Blank	10	Picture	BLANK	2	1.044	n/a	212.933
185.552	n/a	ConfirmRating	10	Response	n/a	2	n/a	6	215.983
185.569	4.012	ITI	11	Picture	Fixation+	3	10.91	n/a	216.0
189.598	2.006	Cue	11	Picture	Suppress	3	8.888	n/a	220.029
191.604	4.99	Pic	11	Picture	IAPS_03	3	3.898	n/a	222.035
196.594	2.006	Blank	11	Picture	BLANK	3	1.891	n/a	227.025
200.492	n/a	ConfirmRating	11	Response	n/a	3	n/a	7	230.923
200.523	6.002	ITI	12	Picture	Fixation+	2	10.474	n/a	230.954
206.541	2.006	Cue	12	Picture	Enhance	2	8.451	n/a	236.972
208.547	4.99	Pic	12	Picture	IAPS_39	2	3.461	n/a	238.978
213.538	2.006	Blank	12	Picture	BLANK	2	1.455	n/a	243.969
216.998	n/a	ConfirmRating	12	Response	n/a	2	n/a	7	247.429
217.019	5.007	ITI	13	Picture	Fixation+	1	10.523	n/a	247.45
222.042	2.006	Cue	13	Picture	Maintain	1	8.501	n/a	252.474
224.049	4.99	Pic	13	Picture	IAPS_29	1	3.51	n/a	254.48
229.039	2.006	Blank	13	Picture	BLANK	1	1.504	n/a	259.47
232.549	n/a	ConfirmRating	13	Response	n/a	1	n/a	6	262.98
232.57	4.012	ITI	14	Picture	Fixation+	4	10.978	n/a	263.001
236.599	2.006	Cue	14	Picture	Maintain	4	8.955	n/a	267.03
238.605	4.99	Pic	14	Picture	IAPS_55	4	3.965	n/a	269.036
243.595	2.006	Blank	14	Picture	BLANK	4	1.959	n/a	274.026
247.56	n/a	ConfirmRating	14	Response	n/a	4	n/a	7	277.991
247.59	5.007	ITI	15	Picture	Fixation+	3	9.799	n/a	278.022
252.614	2.006	Cue	15	Picture	Suppress	3	7.776	n/a	283.045
254.62	4.99	Pic	15	Picture	IAPS_04	3	2.786	n/a	285.051
259.61	2.006	Blank	15	Picture	BLANK	3	0.78	n/a	290.041
262.396	n/a	ConfirmRating	15	Response	n/a	3	n/a	6	292.827
262.428	6.002	ITI	16	Picture	Fixation+	2	10.326	n/a	292.86
268.447	2.006	Cue	16	Picture	Enhance	2	8.303	n/a	298.878
270.453	4.99	Pic	16	Picture	IAPS_40	2	3.313	n/a	300.884
275.443	2.006	Blank	16	Picture	BLANK	2	1.307	n/a	305.874
278.756	n/a	ConfirmRating	16	Response	n/a	2	n/a	7	309.187
