onset	duration	trial_type	trial_number	event_type	cue_to_participant	stimulus_type	time_until_response	rated_success_of_regulation	onset_uncorrected
0.008	10.014	Instruction	-1	Picture	Instruction	n/a	n/a	n/a	29.107
10.038	5.007	ITI	0	Picture	Fixation+	1	16.745	n/a	39.137
15.062	2.006	Cue	0	Picture	Maintain	1	14.723	n/a	44.16
17.068	4.99	Pic	0	Picture	IAPS_26	1	9.732	n/a	46.166
22.058	2.006	Blank	0	Picture	BLANK	1	7.726	n/a	51.157
31.79	n/a	ConfirmRating	0	Response	n/a	1	n/a	6	60.889
31.823	6.002	ITI	1	Picture	Fixation+	2	12.425	n/a	60.922
37.841	2.006	Cue	1	Picture	Enhance	2	10.402	n/a	66.94
39.847	4.99	Pic	1	Picture	IAPS_36	2	5.412	n/a	68.946
44.837	2.006	Blank	1	Picture	BLANK	2	3.406	n/a	73.936
50.249	n/a	ConfirmRating	1	Response	n/a	2	n/a	1	79.348
50.275	4.012	ITI	2	Picture	Fixation+	3	11.763	n/a	79.374
54.304	2.006	Cue	2	Picture	Suppress	3	9.74	n/a	83.402
56.31	4.99	Pic	2	Picture	IAPS_01	3	4.75	n/a	85.408
61.3	2.006	Blank	2	Picture	BLANK	3	2.744	n/a	90.399
66.05	n/a	ConfirmRating	2	Response	n/a	3	n/a	1	95.148
66.075	5.007	ITI	3	Picture	Fixation+	4	13.685	n/a	95.173
71.098	2.006	Cue	3	Picture	Maintain	4	11.662	n/a	100.197
73.104	4.99	Pic	3	Picture	IAPS_46	4	6.672	n/a	102.203
78.094	2.006	Blank	3	Picture	BLANK	4	4.666	n/a	107.193
84.766	n/a	ConfirmRating	3	Response	n/a	4	n/a	7	113.865
84.792	5.007	ITI	4	Picture	Fixation+	4	11.156	n/a	113.891
89.815	2.006	Cue	4	Picture	Maintain	4	9.134	n/a	118.914
91.822	4.99	Pic	4	Picture	IAPS_49	4	4.143	n/a	120.92
96.812	2.006	Blank	4	Picture	BLANK	4	2.137	n/a	125.91
100.955	n/a	ConfirmRating	4	Response	n/a	4	n/a	7	130.054
100.973	6.002	ITI	5	Picture	Fixation+	2	13.543	n/a	130.071
106.991	2.006	Cue	5	Picture	Enhance	2	11.52	n/a	136.09
108.997	4.99	Pic	5	Picture	IAPS_37	2	6.53	n/a	138.096
113.987	2.006	Blank	5	Picture	BLANK	2	4.524	n/a	143.086
120.517	n/a	ConfirmRating	5	Response	n/a	2	n/a	2	149.615
120.536	4.012	ITI	6	Picture	Fixation+	1	11.478	n/a	149.635
124.564	2.006	Cue	6	Picture	Maintain	1	9.455	n/a	153.663
126.57	4.99	Pic	6	Picture	IAPS_27	1	4.465	n/a	155.669
131.561	2.006	Blank	6	Picture	BLANK	1	2.459	n/a	160.659
136.026	n/a	ConfirmRating	6	Response	n/a	1	n/a	2	165.124
136.054	6.002	ITI	7	Picture	Fixation+	3	11.078	n/a	165.152
142.072	2.006	Cue	7	Picture	Suppress	3	9.055	n/a	171.17
144.078	4.99	Pic	7	Picture	IAPS_02	3	4.065	n/a	173.176
149.068	2.006	Blank	7	Picture	BLANK	3	2.059	n/a	178.167
153.133	n/a	ConfirmRating	7	Response	n/a	3	n/a	1	182.232
153.163	5.007	ITI	8	Picture	Fixation+	4	11.975	n/a	182.261
158.186	2.006	Cue	8	Picture	Maintain	4	9.953	n/a	187.285
160.192	4.99	Pic	8	Picture	IAPS_52	4	4.963	n/a	189.291
165.182	2.006	Blank	8	Picture	BLANK	4	2.956	n/a	194.281
170.145	n/a	ConfirmRating	8	Response	n/a	4	n/a	7	199.244
170.173	6.002	ITI	9	Picture	Fixation+	1	11.544	n/a	199.271
176.191	2.006	Cue	9	Picture	Maintain	1	9.521	n/a	205.289
178.197	4.99	Pic	9	Picture	IAPS_28	1	4.531	n/a	207.295
183.187	2.006	Blank	9	Picture	BLANK	1	2.525	n/a	212.286
187.718	n/a	ConfirmRating	9	Response	n/a	1	n/a	2	216.816
187.746	5.007	ITI	10	Picture	Fixation+	2	11.324	n/a	216.845
192.769	2.006	Cue	10	Picture	Enhance	2	9.302	n/a	221.868
194.775	4.99	Pic	10	Picture	IAPS_38	2	4.312	n/a	223.874
199.766	2.006	Blank	10	Picture	BLANK	2	2.306	n/a	228.864
204.077	n/a	ConfirmRating	10	Response	n/a	2	n/a	2	233.176
204.109	4.012	ITI	11	Picture	Fixation+	3	10.984	n/a	233.208
208.138	2.006	Cue	11	Picture	Suppress	3	8.961	n/a	237.237
210.144	4.99	Pic	11	Picture	IAPS_03	3	3.971	n/a	239.243
215.134	2.006	Blank	11	Picture	BLANK	3	1.965	n/a	244.233
219.105	n/a	ConfirmRating	11	Response	n/a	3	n/a	1	248.204
219.13	6.002	ITI	12	Picture	Fixation+	2	12.493	n/a	248.228
225.148	2.006	Cue	12	Picture	Enhance	2	10.47	n/a	254.246
227.154	4.99	Pic	12	Picture	IAPS_39	2	5.48	n/a	256.252
232.144	2.006	Blank	12	Picture	BLANK	2	3.474	n/a	261.243
237.624	n/a	ConfirmRating	12	Response	n/a	2	n/a	2	266.722
237.648	5.007	ITI	13	Picture	Fixation+	1	11.076	n/a	266.747
242.672	2.006	Cue	13	Picture	Maintain	1	9.053	n/a	271.77
244.677	4.99	Pic	13	Picture	IAPS_29	1	4.063	n/a	273.776
249.668	2.006	Blank	13	Picture	BLANK	1	2.057	n/a	278.766
253.73	n/a	ConfirmRating	13	Response	n/a	1	n/a	1	282.829
253.763	4.012	ITI	14	Picture	Fixation+	4	12.312	n/a	282.861
257.791	2.006	Cue	14	Picture	Maintain	4	10.29	n/a	286.89
259.797	4.99	Pic	14	Picture	IAPS_55	4	5.299	n/a	288.896
264.788	2.006	Blank	14	Picture	BLANK	4	3.294	n/a	293.886
270.087	n/a	ConfirmRating	14	Response	n/a	4	n/a	2	299.186
270.109	5.007	ITI	15	Picture	Fixation+	3	10.447	n/a	299.208
275.133	2.006	Cue	15	Picture	Suppress	3	8.424	n/a	304.231
277.139	4.99	Pic	15	Picture	IAPS_04	3	3.434	n/a	306.237
282.129	2.006	Blank	15	Picture	BLANK	3	1.428	n/a	311.228
285.563	n/a	ConfirmRating	15	Response	n/a	3	n/a	2	314.661
285.594	6.002	ITI	16	Picture	Fixation+	2	12.703	n/a	314.692
291.612	2.006	Cue	16	Picture	Enhance	2	10.681	n/a	320.711
293.618	4.99	Pic	16	Picture	IAPS_40	2	5.69	n/a	322.717
298.608	2.006	Blank	16	Picture	BLANK	2	3.684	n/a	327.707
304.299	n/a	ConfirmRating	16	Response	n/a	2	n/a	2	333.397
304.328	6.002	ITI	17	Picture	Fixation+	1	10.956	n/a	333.426
310.346	2.006	Cue	17	Picture	Maintain	1	8.933	n/a	339.445
312.352	4.99	Pic	17	Picture	IAPS_30	1	3.943	n/a	341.451
317.342	2.006	Blank	17	Picture	BLANK	1	1.937	n/a	346.441
321.285	n/a	ConfirmRating	17	Response	n/a	1	n/a	1	350.384
321.305	4.012	ITI	18	Picture	Fixation+	3	11.718	n/a	350.403
325.333	2.006	Cue	18	Picture	Suppress	3	9.696	n/a	354.432
327.339	4.99	Pic	18	Picture	IAPS_05	3	4.705	n/a	356.438
332.329	2.006	Blank	18	Picture	BLANK	3	2.699	n/a	361.428
337.035	n/a	ConfirmRating	18	Response	n/a	3	n/a	1	366.133
337.054	5.007	ITI	19	Picture	Fixation+	4	13.604	n/a	366.153
342.078	2.006	Cue	19	Picture	Maintain	4	11.582	n/a	371.176
344.084	4.99	Pic	19	Picture	IAPS_58	4	6.592	n/a	373.182
349.074	2.006	Blank	19	Picture	BLANK	4	4.585	n/a	378.173
355.666	n/a	ConfirmRating	19	Response	n/a	4	n/a	5	384.764
355.689	6.002	ITI	20	Picture	Fixation+	4	11.205	n/a	384.788
361.707	2.006	Cue	20	Picture	Maintain	4	9.182	n/a	390.805
363.713	4.99	Pic	20	Picture	IAPS_47	4	4.192	n/a	392.812
368.703	2.006	Blank	20	Picture	BLANK	4	2.186	n/a	397.802
