onset	duration	response_time
13.5	n/a	0.214
21.8	n/a	0.207
29.9	n/a	0.182
36.1	n/a	0.229
45.8	n/a	0.211
50.9	n/a	0.253
60.5	n/a	0.245
68.4	n/a	0.222
78.2	n/a	0.241
87.8	n/a	0.252
97.6	n/a	0.213
105.7	n/a	0.305
109.9	n/a	0.267
117.4	n/a	0.250
123.9	n/a	0.275
129.2	n/a	0.263
136.6	n/a	0.252
139.5	n/a	0.358
146.2	n/a	0.272
154.8	n/a	0.243
158.6	n/a	0.346
168.0	n/a	0.280
172.0	n/a	0.266
176.9	n/a	0.287
180.3	n/a	0.271
183.4	n/a	0.268
193.1	n/a	0.272
200.1	n/a	0.272
203.1	n/a	0.330
212.9	n/a	0.230
218.1	n/a	0.235
223.9	n/a	0.275
232.6	n/a	0.230
241.9	n/a	0.241
247.9	n/a	0.308
258.0	n/a	0.260
263.2	n/a	0.301
270.9	n/a	0.288
276.1	n/a	0.289
283.1	n/a	0.322
285.6	n/a	0.316
290.4	n/a	0.265
296.6	n/a	0.270
