onset	duration	trial_type	event_type	time_until_response	response_time	trial_number	block_num_within_trial	image_seq_num_within_block	question_seq_num_within_block	image_seq_num	picture_number	condition	question_type	block_type	rating	rating_computed	onset_uncorrected	KDEV_imagefile
0.005	10.014	ITI	Fixation+	96.673	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	26.471	n/a
10.035	0.497	angry	Picture	96.159	n/a	1	1	1	n/a	1	108	3	n/a	n/a	n/a	n/a	36.501	AM09ANS.jpg
10.532	0.514	Blank	Blank	95.645	n/a	1	1	1	n/a	1	n/a	3	n/a	n/a	n/a	n/a	36.998	n/a
11.063	0.497	angry	Picture	95.131	n/a	1	1	2	n/a	2	99	3	n/a	n/a	n/a	n/a	37.529	AF31ANS.jpg
11.56	0.514	Blank	Blank	94.617	n/a	1	1	2	n/a	2	n/a	3	n/a	n/a	n/a	n/a	38.026	n/a
12.091	0.497	angry	Picture	94.103	n/a	1	1	3	n/a	3	98	3	n/a	n/a	n/a	n/a	38.557	BF29ANS.jpg
12.588	0.514	Blank	Blank	93.589	n/a	1	1	3	n/a	3	n/a	3	n/a	n/a	n/a	n/a	39.054	n/a
13.119	0.497	angry	Picture	93.075	n/a	1	1	4	n/a	4	107	3	n/a	n/a	n/a	n/a	39.585	BM08ANS.jpg
13.616	0.514	Blank	Blank	92.561	n/a	1	1	4	n/a	4	n/a	3	n/a	n/a	n/a	n/a	40.082	n/a
14.146	0.497	angry	Picture	92.047	n/a	1	1	5	n/a	5	104	3	n/a	n/a	n/a	n/a	40.613	BM05ANS.jpg
14.644	0.514	Blank	Blank	91.533	n/a	1	1	5	n/a	5	n/a	3	n/a	n/a	n/a	n/a	41.11	n/a
15.174	0.497	angry	Picture	91.019	n/a	1	1	6	n/a	6	101	3	n/a	n/a	n/a	n/a	41.641	AM01ANS.jpg
15.672	0.514	Blank	Blank	90.505	n/a	1	1	6	n/a	6	n/a	3	n/a	n/a	n/a	n/a	42.138	n/a
16.202	0.497	angry	Picture	89.991	n/a	1	1	7	n/a	7	103	3	n/a	n/a	n/a	n/a	42.668	AM04ANS.jpg
16.7	0.514	Blank	Blank	89.478	n/a	1	1	7	n/a	7	n/a	3	n/a	n/a	n/a	n/a	43.166	n/a
17.23	0.497	angry	Picture	88.964	n/a	1	1	8	n/a	8	111	3	n/a	n/a	n/a	n/a	43.696	BM12ANS.jpg
17.728	0.514	Blank	Blank	88.45	n/a	1	1	8	n/a	8	n/a	3	n/a	n/a	n/a	n/a	44.194	n/a
18.258	0.497	angry	Picture	87.936	n/a	1	1	9	n/a	9	110	3	n/a	n/a	n/a	n/a	44.724	AM11ANS.jpg
18.755	0.514	Blank	Blank	87.422	n/a	1	1	9	n/a	9	n/a	3	n/a	n/a	n/a	n/a	45.221	n/a
19.286	0.497	angry	Picture	86.908	n/a	1	1	10	n/a	10	85	3	n/a	n/a	n/a	n/a	45.752	BF07ANS.jpg
19.783	0.514	Blank	Blank	86.394	n/a	1	1	10	n/a	10	n/a	3	n/a	n/a	n/a	n/a	46.249	n/a
20.314	0.497	angry	Picture	85.88	n/a	1	1	11	n/a	11	87	3	n/a	n/a	n/a	n/a	46.78	BF11ANS.jpg
20.811	0.514	Blank	Blank	85.366	n/a	1	1	11	n/a	11	n/a	3	n/a	n/a	n/a	n/a	47.277	n/a
21.342	0.497	angry	Picture	84.852	n/a	1	1	12	n/a	12	91	3	n/a	n/a	n/a	n/a	47.808	AF20ANS.jpg
21.839	0.514	Blank	Blank	84.338	n/a	1	1	12	n/a	12	n/a	3	n/a	n/a	n/a	n/a	48.305	n/a
22.369	0.497	angry	Picture	83.824	n/a	1	1	13	n/a	13	115	3	n/a	n/a	n/a	n/a	48.836	AM23ANS.jpg
22.867	0.514	Blank	Blank	83.31	n/a	1	1	13	n/a	13	n/a	3	n/a	n/a	n/a	n/a	49.333	n/a
23.397	0.497	angry	Picture	82.796	n/a	1	1	14	n/a	14	97	3	n/a	n/a	n/a	n/a	49.864	BF28ANS.jpg
23.895	0.514	Blank	Blank	82.282	n/a	1	1	14	n/a	14	n/a	3	n/a	n/a	n/a	n/a	50.361	n/a
24.425	0.497	angry	Picture	81.768	n/a	1	1	15	n/a	15	82	3	n/a	n/a	n/a	n/a	50.891	AF03ANS.jpg
24.923	0.514	Blank	Blank	81.254	n/a	1	1	15	n/a	15	n/a	3	n/a	n/a	n/a	n/a	51.389	n/a
25.453	0.497	angry	Picture	80.741	n/a	1	1	16	n/a	16	96	3	n/a	n/a	n/a	n/a	51.919	AF26ANS.jpg
25.951	0.514	Blank	Blank	80.227	n/a	1	1	16	n/a	16	n/a	3	n/a	n/a	n/a	n/a	52.417	n/a
26.481	0.497	angry	Picture	79.713	n/a	1	1	17	n/a	17	109	3	n/a	n/a	n/a	n/a	52.947	AM10ANS.jpg
26.978	0.514	Blank	Blank	79.199	n/a	1	1	17	n/a	17	n/a	3	n/a	n/a	n/a	n/a	53.444	n/a
27.509	0.497	angry	Picture	78.685	n/a	1	1	18	n/a	18	114	3	n/a	n/a	n/a	n/a	53.975	AM22ANS.jpg
28.006	0.514	Blank	Blank	78.171	n/a	1	1	18	n/a	18	n/a	3	n/a	n/a	n/a	n/a	54.472	n/a
28.537	0.497	angry	Picture	77.657	n/a	1	1	19	n/a	19	120	3	n/a	n/a	n/a	n/a	55.003	AM35ANS.jpg
29.034	0.514	Blank	Blank	77.143	n/a	1	1	19	n/a	19	n/a	3	n/a	n/a	n/a	n/a	55.5	n/a
29.565	0.497	angry	Picture	76.629	n/a	1	1	20	n/a	20	81	3	n/a	n/a	n/a	n/a	56.031	AF01ANS.jpg
30.062	0.514	Blank	Blank	76.115	n/a	1	1	20	n/a	20	n/a	3	n/a	n/a	n/a	n/a	56.528	n/a
30.593	10.014	ITI	Fixation+	66.085	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	57.059	n/a
40.623	0.497	neutral	Picture	65.571	n/a	1	2	1	n/a	21	28	1	n/a	n/a	n/a	n/a	67.089	AM09NES.jpg
41.12	0.514	Blank	Blank	65.057	n/a	1	2	1	n/a	21	n/a	1	n/a	n/a	n/a	n/a	67.586	n/a
41.651	0.497	neutral	Picture	64.543	n/a	1	2	2	n/a	22	27	1	n/a	n/a	n/a	n/a	68.117	BM08NES.jpg
42.148	0.514	Blank	Blank	64.029	n/a	1	2	2	n/a	22	n/a	1	n/a	n/a	n/a	n/a	68.614	n/a
42.678	0.497	neutral	Picture	63.515	n/a	1	2	3	n/a	23	16	1	n/a	n/a	n/a	n/a	69.145	AF26NES.jpg
43.176	0.514	Blank	Blank	63.001	n/a	1	2	3	n/a	23	n/a	1	n/a	n/a	n/a	n/a	69.642	n/a
43.706	0.497	neutral	Picture	62.487	n/a	1	2	4	n/a	24	3	1	n/a	n/a	n/a	n/a	70.172	BF04NES.jpg
44.204	0.514	Blank	Blank	61.973	n/a	1	2	4	n/a	24	n/a	1	n/a	n/a	n/a	n/a	70.67	n/a
44.734	0.497	neutral	Picture	61.459	n/a	1	2	5	n/a	25	32	1	n/a	n/a	n/a	n/a	71.2	AM14NES.jpg
45.232	0.514	Blank	Blank	60.945	n/a	1	2	5	n/a	25	n/a	1	n/a	n/a	n/a	n/a	71.698	n/a
45.762	0.497	neutral	Picture	60.432	n/a	1	2	6	n/a	26	37	1	n/a	n/a	n/a	n/a	72.228	BM25NES.jpg
46.26	0.514	Blank	Blank	59.918	n/a	1	2	6	n/a	26	n/a	1	n/a	n/a	n/a	n/a	72.726	n/a
46.79	0.497	neutral	Picture	59.404	n/a	1	2	7	n/a	27	15	1	n/a	n/a	n/a	n/a	73.256	AF25NES.jpg
47.287	0.514	Blank	Blank	58.89	n/a	1	2	7	n/a	27	n/a	1	n/a	n/a	n/a	n/a	73.754	n/a
47.818	0.497	neutral	Picture	58.376	n/a	1	2	8	n/a	28	23	1	n/a	n/a	n/a	n/a	74.284	AM04NES.jpg
48.315	0.514	Blank	Blank	57.862	n/a	1	2	8	n/a	28	n/a	1	n/a	n/a	n/a	n/a	74.781	n/a
48.846	0.497	neutral	Picture	57.348	n/a	1	2	9	n/a	29	34	1	n/a	n/a	n/a	n/a	75.312	AM22NES.jpg
49.343	0.514	Blank	Blank	56.834	n/a	1	2	9	n/a	29	n/a	1	n/a	n/a	n/a	n/a	75.809	n/a
