onset	duration	trial_type	trial_number	event_type	cue_to_participant	stimulus_type	time_until_response	rated_success_of_regulation	onset_uncorrected
0.013	10.014	Instruction	-1	Picture	Instruction	n/a	n/a	n/a	29.604
10.043	5.007	ITI	0	Picture	Fixation+	1	14.823	n/a	39.634
15.067	2.006	Cue	0	Picture	Maintain	1	12.8	n/a	44.658
17.073	4.99	Pic	0	Picture	IAPS_01	1	7.81	n/a	46.664
22.063	2.006	Blank	0	Picture	BLANK	1	5.804	n/a	51.654
29.873	n/a	ConfirmRating	0	Response	n/a	1	n/a	7	59.464
29.905	6.002	ITI	1	Picture	Fixation+	2	12.409	n/a	59.496
35.923	2.006	Cue	1	Picture	Enhance	2	10.386	n/a	65.514
37.929	4.99	Pic	1	Picture	IAPS_26	2	5.396	n/a	67.52
42.919	2.006	Blank	1	Picture	BLANK	2	3.39	n/a	72.51
48.315	n/a	ConfirmRating	1	Response	n/a	2	n/a	7	77.906
48.34	4.012	ITI	2	Picture	Fixation+	3	12.032	n/a	77.931
52.369	2.006	Cue	2	Picture	Suppress	3	10.009	n/a	81.96
54.375	4.99	Pic	2	Picture	IAPS_36	3	5.019	n/a	83.966
59.365	2.006	Blank	2	Picture	BLANK	3	3.013	n/a	88.956
64.384	n/a	ConfirmRating	2	Response	n/a	3	n/a	7	93.975
64.405	5.007	ITI	3	Picture	Fixation+	4	10.877	n/a	93.996
69.428	2.006	Cue	3	Picture	Maintain	4	8.854	n/a	99.019
71.434	4.99	Pic	3	Picture	IAPS_46	4	3.864	n/a	101.025
76.425	2.006	Blank	3	Picture	BLANK	4	1.858	n/a	106.016
80.289	n/a	ConfirmRating	3	Response	n/a	4	n/a	7	109.88
80.321	5.007	ITI	4	Picture	Fixation+	4	10.242	n/a	109.912
85.344	2.006	Cue	4	Picture	Maintain	4	8.219	n/a	114.935
87.35	4.99	Pic	4	Picture	IAPS_49	4	3.229	n/a	116.941
92.34	2.006	Blank	4	Picture	BLANK	4	1.223	n/a	121.931
95.569	n/a	ConfirmRating	4	Response	n/a	4	n/a	7	125.16
95.59	6.002	ITI	5	Picture	Fixation+	2	10.511	n/a	125.181
101.608	2.006	Cue	5	Picture	Enhance	2	8.488	n/a	131.199
103.614	4.99	Pic	5	Picture	IAPS_27	2	3.498	n/a	133.205
108.604	2.006	Blank	5	Picture	BLANK	2	1.492	n/a	138.195
112.102	n/a	ConfirmRating	5	Response	n/a	2	n/a	6	141.693
112.119	4.012	ITI	6	Picture	Fixation+	1	11.745	n/a	141.71
116.147	2.006	Cue	6	Picture	Maintain	1	9.722	n/a	145.738
118.153	4.99	Pic	6	Picture	IAPS_02	1	4.732	n/a	147.744
123.144	2.006	Blank	6	Picture	BLANK	1	2.726	n/a	152.735
127.876	n/a	ConfirmRating	6	Response	n/a	1	n/a	7	157.467
127.902	6.002	ITI	7	Picture	Fixation+	3	10.889	n/a	157.493
133.92	2.006	Cue	7	Picture	Suppress	3	8.867	n/a	163.511
135.926	4.99	Pic	7	Picture	IAPS_37	3	3.877	n/a	165.517
140.916	2.006	Blank	7	Picture	BLANK	3	1.871	n/a	170.507
144.792	n/a	ConfirmRating	7	Response	n/a	3	n/a	7	174.384
144.812	5.007	ITI	8	Picture	Fixation+	4	11.995	n/a	174.403
149.835	2.006	Cue	8	Picture	Maintain	4	9.973	n/a	179.426
151.841	4.99	Pic	8	Picture	IAPS_52	4	4.983	n/a	181.432
156.831	2.006	Blank	8	Picture	BLANK	4	2.977	n/a	186.423
161.814	n/a	ConfirmRating	8	Response	n/a	4	n/a	8	191.405
161.838	6.002	ITI	9	Picture	Fixation+	1	10.129	n/a	191.429
167.856	2.006	Cue	9	Picture	Maintain	1	8.106	n/a	197.447
169.862	4.99	Pic	9	Picture	IAPS_03	1	3.116	n/a	199.453
174.853	2.006	Blank	9	Picture	BLANK	1	1.11	n/a	204.444
177.969	n/a	ConfirmRating	9	Response	n/a	1	n/a	7	207.56
177.986	5.007	ITI	10	Picture	Fixation+	2	10.393	n/a	207.577
183.009	2.006	Cue	10	Picture	Enhance	2	8.37	n/a	212.6
