onset	duration	trial_type	trial_number	event_type	cue_to_participant	stimulus_type	time_until_response	rated_success_of_regulation	onset_uncorrected
0.01	10.014	Instruction	-1	Picture	Instruction	n/a	n/a	n/a	29.604
10.04	5.007	ITI	0	Picture	Fixation+	1	12.312	n/a	39.634
15.064	2.006	Cue	0	Picture	Maintain	1	10.289	n/a	44.658
17.07	4.99	Pic	0	Picture	IAPS_26	1	5.299	n/a	46.664
22.06	2.006	Blank	0	Picture	BLANK	1	3.293	n/a	51.654
27.359	n/a	ConfirmRating	0	Response	n/a	1	n/a	7	56.953
27.381	6.002	ITI	1	Picture	Fixation+	2	11.868	n/a	56.975
33.4	2.006	Cue	1	Picture	Enhance	2	9.846	n/a	62.994
35.406	4.99	Pic	1	Picture	IAPS_36	2	4.855	n/a	65.0
40.396	2.006	Blank	1	Picture	BLANK	2	2.849	n/a	69.99
45.251	n/a	ConfirmRating	1	Response	n/a	2	n/a	0	74.845
45.27	4.012	ITI	2	Picture	Fixation+	3	11.534	n/a	74.864
49.298	2.006	Cue	2	Picture	Suppress	3	9.511	n/a	78.892
51.305	4.99	Pic	2	Picture	IAPS_01	3	4.521	n/a	80.899
56.295	2.006	Blank	2	Picture	BLANK	3	2.515	n/a	85.889
60.816	n/a	ConfirmRating	2	Response	n/a	3	n/a	6	90.41
60.837	5.007	ITI	3	Picture	Fixation+	4	10.997	n/a	90.431
65.861	2.006	Cue	3	Picture	Maintain	4	8.974	n/a	95.455
67.867	4.99	Pic	3	Picture	IAPS_46	4	3.984	n/a	97.461
72.857	2.006	Blank	3	Picture	BLANK	4	1.978	n/a	102.451
76.841	n/a	ConfirmRating	3	Response	n/a	4	n/a	7	106.435
76.869	5.007	ITI	4	Picture	Fixation+	4	10.514	n/a	106.463
81.892	2.006	Cue	4	Picture	Maintain	4	8.491	n/a	111.486
83.898	4.99	Pic	4	Picture	IAPS_49	4	3.501	n/a	113.492
88.888	2.006	Blank	4	Picture	BLANK	4	1.495	n/a	118.482
92.389	n/a	ConfirmRating	4	Response	n/a	4	n/a	7	121.983
92.42	6.002	ITI	5	Picture	Fixation+	2	10.485	n/a	122.014
98.438	2.006	Cue	5	Picture	Enhance	2	8.462	n/a	128.032
100.444	4.99	Pic	5	Picture	IAPS_37	2	3.472	n/a	130.038
105.434	2.006	Blank	5	Picture	BLANK	2	1.466	n/a	135.028
108.906	n/a	ConfirmRating	5	Response	n/a	2	n/a	0	138.5
108.932	4.012	ITI	6	Picture	Fixation+	1	10.131	n/a	138.526
112.96	2.006	Cue	6	Picture	Maintain	1	8.109	n/a	142.555
114.966	4.99	Pic	6	Picture	IAPS_27	1	3.119	n/a	144.561
119.957	2.006	Blank	6	Picture	BLANK	1	1.113	n/a	149.551
123.075	n/a	ConfirmRating	6	Response	n/a	1	n/a	6	152.669
123.107	6.002	ITI	7	Picture	Fixation+	3	9.676	n/a	152.701
129.125	2.006	Cue	7	Picture	Suppress	3	7.653	n/a	158.719
