onset	duration	trial_type	event_type	time_until_response	response_time	trial_number	block_num_within_trial	image_seq_num_within_block	question_seq_num_within_block	image_seq_num	picture_number	condition	question_type	block_type	rating	rating_computed	onset_uncorrected	KDEV_imagefile
0.018	10.014	ITI	Fixation+	99.765	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	30.151	n/a
10.048	0.497	angry	Picture	99.251	n/a	1	1	1	n/a	1	46	2	n/a	n/a	n/a	n/a	40.181	AF09HAS.jpg
10.546	0.514	Blank	Blank	98.737	n/a	1	1	1	n/a	1	n/a	2	n/a	n/a	n/a	n/a	40.679	n/a
11.076	0.497	angry	Picture	98.223	n/a	1	1	2	n/a	2	69	2	n/a	n/a	n/a	n/a	41.209	AM10HAS.jpg
11.574	0.514	Blank	Blank	97.709	n/a	1	1	2	n/a	2	n/a	2	n/a	n/a	n/a	n/a	41.707	n/a
12.104	0.497	angry	Picture	97.195	n/a	1	1	3	n/a	3	71	2	n/a	n/a	n/a	n/a	42.237	BM12HAS.jpg
12.601	0.514	Blank	Blank	96.681	n/a	1	1	3	n/a	3	n/a	2	n/a	n/a	n/a	n/a	42.735	n/a
13.132	0.497	angry	Picture	96.167	n/a	1	1	4	n/a	4	51	2	n/a	n/a	n/a	n/a	43.265	AF20HAS.jpg
13.629	0.514	Blank	Blank	95.653	n/a	1	1	4	n/a	4	n/a	2	n/a	n/a	n/a	n/a	43.763	n/a
14.16	0.497	angry	Picture	95.139	n/a	1	1	5	n/a	5	67	2	n/a	n/a	n/a	n/a	44.293	BM08HAS.jpg
14.657	0.514	Blank	Blank	94.625	n/a	1	1	5	n/a	5	n/a	2	n/a	n/a	n/a	n/a	44.79	n/a
15.188	0.497	angry	Picture	94.111	n/a	1	1	6	n/a	6	60	2	n/a	n/a	n/a	n/a	45.321	AF32HAS.jpg
15.685	0.514	Blank	Blank	93.597	n/a	1	1	6	n/a	6	n/a	2	n/a	n/a	n/a	n/a	45.818	n/a
