onset	duration	trial_type	event_type	time_until_response	response_time	trial_number	block_num_within_trial	image_seq_num_within_block	question_seq_num_within_block	image_seq_num	picture_number	condition	question_type	block_type	rating	rating_computed	onset_uncorrected	KDEV_imagefile
0.007	10.014	ITI	Fixation+	100.386	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	27.797	n/a
10.037	0.497	angry	Picture	99.872	n/a	1	1	1	n/a	1	108	3	n/a	n/a	n/a	n/a	37.828	AM09ANS.jpg
10.535	0.514	Blank	Blank	99.358	n/a	1	1	1	n/a	1	n/a	3	n/a	n/a	n/a	n/a	38.325	n/a
11.065	0.497	angry	Picture	98.844	n/a	1	1	2	n/a	2	99	3	n/a	n/a	n/a	n/a	38.856	AF31ANS.jpg
11.563	0.514	Blank	Blank	98.33	n/a	1	1	2	n/a	2	n/a	3	n/a	n/a	n/a	n/a	39.353	n/a
12.093	0.497	angry	Picture	97.817	n/a	1	1	3	n/a	3	98	3	n/a	n/a	n/a	n/a	39.883	BF29ANS.jpg
12.591	0.514	Blank	Blank	97.303	n/a	1	1	3	n/a	3	n/a	3	n/a	n/a	n/a	n/a	40.381	n/a
13.121	0.497	angry	Picture	96.789	n/a	1	1	4	n/a	4	107	3	n/a	n/a	n/a	n/a	40.911	BM08ANS.jpg
13.618	0.514	Blank	Blank	96.275	n/a	1	1	4	n/a	4	n/a	3	n/a	n/a	n/a	n/a	41.409	n/a
14.149	0.497	angry	Picture	95.761	n/a	1	1	5	n/a	5	104	3	n/a	n/a	n/a	n/a	41.939	BM05ANS.jpg
14.646	0.514	Blank	Blank	95.247	n/a	1	1	5	n/a	5	n/a	3	n/a	n/a	n/a	n/a	42.437	n/a
15.177	0.497	angry	Picture	94.733	n/a	1	1	6	n/a	6	101	3	n/a	n/a	n/a	n/a	42.967	AM01ANS.jpg
15.674	0.514	Blank	Blank	94.219	n/a	1	1	6	n/a	6	n/a	3	n/a	n/a	n/a	n/a	43.465	n/a
16.205	0.497	angry	Picture	93.705	n/a	1	1	7	n/a	7	103	3	n/a	n/a	n/a	n/a	43.995	AM04ANS.jpg
16.702	0.514	Blank	Blank	93.191	n/a	1	1	7	n/a	7	n/a	3	n/a	n/a	n/a	n/a	44.492	n/a
17.233	0.497	angry	Picture	92.677	n/a	1	1	8	n/a	8	111	3	n/a	n/a	n/a	n/a	45.023	BM12ANS.jpg
17.73	0.514	Blank	Blank	92.163	n/a	1	1	8	n/a	8	n/a	3	n/a	n/a	n/a	n/a	45.52	n/a
18.261	0.497	angry	Picture	91.649	n/a	1	1	9	n/a	9	110	3	n/a	n/a	n/a	n/a	46.051	AM11ANS.jpg
18.758	0.514	Blank	Blank	91.135	n/a	1	1	9	n/a	9	n/a	3	n/a	n/a	n/a	n/a	46.548	n/a
19.288	0.497	angry	Picture	90.621	n/a	1	1	10	n/a	10	85	3	n/a	n/a	n/a	n/a	47.079	BF07ANS.jpg
19.786	0.514	Blank	Blank	90.107	n/a	1	1	10	n/a	10	n/a	3	n/a	n/a	n/a	n/a	47.576	n/a
20.316	0.497	angry	Picture	89.593	n/a	1	1	11	n/a	11	87	3	n/a	n/a	n/a	n/a	48.107	BF11ANS.jpg
20.814	0.514	Blank	Blank	89.079	n/a	1	1	11	n/a	11	n/a	3	n/a	n/a	n/a	n/a	48.604	n/a
21.344	0.497	angry	Picture	88.566	n/a	1	1	12	n/a	12	91	3	n/a	n/a	n/a	n/a	49.135	AF20ANS.jpg
21.841	0.514	Blank	Blank	88.052	n/a	1	1	12	n/a	12	n/a	3	n/a	n/a	n/a	n/a	49.632	n/a
22.372	0.497	angry	Picture	87.538	n/a	1	1	13	n/a	13	115	3	n/a	n/a	n/a	n/a	50.162	AM23ANS.jpg
22.869	0.514	Blank	Blank	87.024	n/a	1	1	13	n/a	13	n/a	3	n/a	n/a	n/a	n/a	50.66	n/a
23.4	0.497	angry	Picture	86.51	n/a	1	1	14	n/a	14	97	3	n/a	n/a	n/a	n/a	51.19	BF28ANS.jpg
23.897	0.514	Blank	Blank	85.996	n/a	1	1	14	n/a	14	n/a	3	n/a	n/a	n/a	n/a	51.688	n/a
24.428	0.497	angry	Picture	85.482	n/a	1	1	15	n/a	15	82	3	n/a	n/a	n/a	n/a	52.218	AF03ANS.jpg
24.925	0.514	Blank	Blank	84.968	n/a	1	1	15	n/a	15	n/a	3	n/a	n/a	n/a	n/a	52.715	n/a
25.456	0.497	angry	Picture	84.454	n/a	1	1	16	n/a	16	96	3	n/a	n/a	n/a	n/a	53.246	AF26ANS.jpg
25.953	0.514	Blank	Blank	83.94	n/a	1	1	16	n/a	16	n/a	3	n/a	n/a	n/a	n/a	53.743	n/a
26.484	0.497	angry	Picture	83.426	n/a	1	1	17	n/a	17	109	3	n/a	n/a	n/a	n/a	54.274	AM10ANS.jpg
26.981	0.514	Blank	Blank	82.912	n/a	1	1	17	n/a	17	n/a	3	n/a	n/a	n/a	n/a	54.771	n/a
