onset	duration	trial_type	event_type	time_until_response	response_time	trial_number	block_num_within_trial	image_seq_num_within_block	question_seq_num_within_block	image_seq_num	picture_number	condition	question_type	block_type	rating	rating_computed	onset_uncorrected	KDEV_imagefile
0.013	10.014	ITI	Fixation+	98.191	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	32.207	n/a
10.043	0.497	angry	Picture	97.677	n/a	1	1	1	n/a	1	108	3	n/a	n/a	n/a	n/a	42.238	AM09ANS.jpg
10.54	0.514	Blank	Blank	97.163	n/a	1	1	1	n/a	1	n/a	3	n/a	n/a	n/a	n/a	42.735	n/a
11.071	0.497	angry	Picture	96.649	n/a	1	1	2	n/a	2	99	3	n/a	n/a	n/a	n/a	43.266	AF31ANS.jpg
11.568	0.514	Blank	Blank	96.135	n/a	1	1	2	n/a	2	n/a	3	n/a	n/a	n/a	n/a	43.763	n/a
12.099	0.497	angry	Picture	95.621	n/a	1	1	3	n/a	3	98	3	n/a	n/a	n/a	n/a	44.293	BF29ANS.jpg
12.596	0.514	Blank	Blank	95.107	n/a	1	1	3	n/a	3	n/a	3	n/a	n/a	n/a	n/a	44.791	n/a
13.126	0.497	angry	Picture	94.593	n/a	1	1	4	n/a	4	107	3	n/a	n/a	n/a	n/a	45.321	BM08ANS.jpg
13.624	0.514	Blank	Blank	94.079	n/a	1	1	4	n/a	4	n/a	3	n/a	n/a	n/a	n/a	45.819	n/a
14.154	0.497	angry	Picture	93.565	n/a	1	1	5	n/a	5	104	3	n/a	n/a	n/a	n/a	46.349	BM05ANS.jpg
14.652	0.514	Blank	Blank	93.051	n/a	1	1	5	n/a	5	n/a	3	n/a	n/a	n/a	n/a	46.846	n/a
15.182	0.497	angry	Picture	92.537	n/a	1	1	6	n/a	6	101	3	n/a	n/a	n/a	n/a	47.377	AM01ANS.jpg
15.68	0.514	Blank	Blank	92.023	n/a	1	1	6	n/a	6	n/a	3	n/a	n/a	n/a	n/a	47.874	n/a
16.21	0.497	angry	Picture	91.509	n/a	1	1	7	n/a	7	103	3	n/a	n/a	n/a	n/a	48.405	AM04ANS.jpg
16.707	0.514	Blank	Blank	90.995	n/a	1	1	7	n/a	7	n/a	3	n/a	n/a	n/a	n/a	48.902	n/a
17.238	0.497	angry	Picture	90.481	n/a	1	1	8	n/a	8	111	3	n/a	n/a	n/a	n/a	49.433	BM12ANS.jpg
17.735	0.514	Blank	Blank	89.967	n/a	1	1	8	n/a	8	n/a	3	n/a	n/a	n/a	n/a	49.93	n/a
18.266	0.497	angry	Picture	89.453	n/a	1	1	9	n/a	9	110	3	n/a	n/a	n/a	n/a	50.461	AM11ANS.jpg
18.763	0.514	Blank	Blank	88.939	n/a	1	1	9	n/a	9	n/a	3	n/a	n/a	n/a	n/a	50.958	n/a
19.294	0.497	angry	Picture	88.426	n/a	1	1	10	n/a	10	85	3	n/a	n/a	n/a	n/a	51.489	BF07ANS.jpg
19.791	0.514	Blank	Blank	87.912	n/a	1	1	10	n/a	10	n/a	3	n/a	n/a	n/a	n/a	51.986	n/a
20.322	0.497	angry	Picture	87.398	n/a	1	1	11	n/a	11	87	3	n/a	n/a	n/a	n/a	52.517	BF11ANS.jpg
20.819	0.514	Blank	Blank	86.884	n/a	1	1	11	n/a	11	n/a	3	n/a	n/a	n/a	n/a	53.014	n/a
21.35	0.497	angry	Picture	86.37	n/a	1	1	12	n/a	12	91	3	n/a	n/a	n/a	n/a	53.544	AF20ANS.jpg
21.847	0.514	Blank	Blank	85.856	n/a	1	1	12	n/a	12	n/a	3	n/a	n/a	n/a	n/a	54.042	n/a
22.377	0.497	angry	Picture	85.342	n/a	1	1	13	n/a	13	115	3	n/a	n/a	n/a	n/a	54.572	AM23ANS.jpg
22.875	0.514	Blank	Blank	84.828	n/a	1	1	13	n/a	13	n/a	3	n/a	n/a	n/a	n/a	55.07	n/a
23.405	0.497	angry	Picture	84.314	n/a	1	1	14	n/a	14	97	3	n/a	n/a	n/a	n/a	55.6	BF28ANS.jpg
