onset	duration	trial_type	trial_number	event_type	cue_to_participant	stimulus_type	time_until_response	rated_success_of_regulation	onset_uncorrected
0.013	10.014	Instruction	-1	Picture	Instruction	n/a	n/a	n/a	27.532
10.043	5.007	ITI	0	Picture	Fixation+	1	16.182	n/a	37.562
15.067	2.006	Cue	0	Picture	Maintain	1	14.16	n/a	42.586
17.073	4.99	Pic	0	Picture	IAPS_01	1	9.169	n/a	44.592
22.063	2.006	Blank	0	Picture	BLANK	1	7.163	n/a	49.582
31.232	n/a	ConfirmRating	0	Response	n/a	1	n/a	7	58.752
31.264	6.002	ITI	1	Picture	Fixation+	2	11.679	n/a	58.783
37.282	2.006	Cue	1	Picture	Enhance	2	9.657	n/a	64.802
39.288	4.99	Pic	1	Picture	IAPS_26	2	4.666	n/a	66.808
44.279	2.006	Blank	1	Picture	BLANK	2	2.66	n/a	71.798
48.945	n/a	ConfirmRating	1	Response	n/a	2	n/a	6	76.464
48.97	4.012	ITI	2	Picture	Fixation+	3	11.307	n/a	76.49
52.999	2.006	Cue	2	Picture	Suppress	3	9.285	n/a	80.518
55.005	4.99	Pic	2	Picture	IAPS_36	3	4.295	n/a	82.524
59.995	2.006	Blank	2	Picture	BLANK	3	2.288	n/a	87.515
64.29	n/a	ConfirmRating	2	Response	n/a	3	n/a	7	91.809
64.322	5.007	ITI	3	Picture	Fixation+	4	13.218	n/a	91.842
69.346	2.006	Cue	3	Picture	Maintain	4	11.196	n/a	96.865
71.352	4.99	Pic	3	Picture	IAPS_46	4	6.206	n/a	98.871
76.342	2.006	Blank	3	Picture	BLANK	4	4.2	n/a	103.861
82.548	n/a	ConfirmRating	3	Response	n/a	4	n/a	7	110.067
82.576	5.007	ITI	4	Picture	Fixation+	4	10.827	n/a	110.095
87.599	2.006	Cue	4	Picture	Maintain	4	8.804	n/a	115.118
89.605	4.99	Pic	4	Picture	IAPS_49	4	3.814	n/a	117.124
94.596	2.006	Blank	4	Picture	BLANK	4	1.808	n/a	122.115
98.41	n/a	ConfirmRating	4	Response	n/a	4	n/a	7	125.929
98.442	6.002	ITI	5	Picture	Fixation+	2	10.514	n/a	125.961
104.46	2.006	Cue	5	Picture	Enhance	2	8.491	n/a	131.979
106.466	4.99	Pic	5	Picture	IAPS_27	2	3.501	n/a	133.985
111.456	2.006	Blank	5	Picture	BLANK	2	1.495	n/a	138.975
114.957	n/a	ConfirmRating	5	Response	n/a	2	n/a	6	142.477
114.987	4.012	ITI	6	Picture	Fixation+	1	10.135	n/a	142.507
