onset	duration	trial_type	event_type	time_until_response	response_time	trial_number	block_num_within_trial	image_seq_num_within_block	question_seq_num_within_block	image_seq_num	picture_number	condition	question_type	block_type	rating	rating_computed	onset_uncorrected	KDEV_imagefile
0.016	10.014	ITI	Fixation+	96.033	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	28.544	n/a
10.046	0.497	happy	Picture	95.519	n/a	1	1	1	n/a	1	46	2	n/a	n/a	n/a	n/a	38.574	AF09HAS.jpg
10.543	0.514	Blank	Blank	95.005	n/a	1	1	1	n/a	1	n/a	2	n/a	n/a	n/a	n/a	39.071	n/a
11.074	0.497	happy	Picture	94.491	n/a	1	1	2	n/a	2	69	2	n/a	n/a	n/a	n/a	39.602	AM10HAS.jpg
11.571	0.514	Blank	Blank	93.977	n/a	1	1	2	n/a	2	n/a	2	n/a	n/a	n/a	n/a	40.099	n/a
12.102	0.497	happy	Picture	93.463	n/a	1	1	3	n/a	3	71	2	n/a	n/a	n/a	n/a	40.63	BM12HAS.jpg
12.599	0.514	Blank	Blank	92.95	n/a	1	1	3	n/a	3	n/a	2	n/a	n/a	n/a	n/a	41.127	n/a
13.13	0.497	happy	Picture	92.436	n/a	1	1	4	n/a	4	51	2	n/a	n/a	n/a	n/a	41.657	AF20HAS.jpg
13.627	0.514	Blank	Blank	91.922	n/a	1	1	4	n/a	4	n/a	2	n/a	n/a	n/a	n/a	42.155	n/a
14.158	0.497	happy	Picture	91.408	n/a	1	1	5	n/a	5	67	2	n/a	n/a	n/a	n/a	42.685	BM08HAS.jpg
14.655	0.514	Blank	Blank	90.894	n/a	1	1	5	n/a	5	n/a	2	n/a	n/a	n/a	n/a	43.183	n/a
15.186	0.497	happy	Picture	90.38	n/a	1	1	6	n/a	6	60	2	n/a	n/a	n/a	n/a	43.713	AF32HAS.jpg
15.683	0.514	Blank	Blank	89.866	n/a	1	1	6	n/a	6	n/a	2	n/a	n/a	n/a	n/a	44.211	n/a
16.213	0.497	happy	Picture	89.352	n/a	1	1	7	n/a	7	42	2	n/a	n/a	n/a	n/a	44.741	AF03HAS.jpg
16.711	0.514	Blank	Blank	88.838	n/a	1	1	7	n/a	7	n/a	2	n/a	n/a	n/a	n/a	45.238	n/a
17.241	0.497	happy	Picture	88.324	n/a	1	1	8	n/a	8	55	2	n/a	n/a	n/a	n/a	45.769	AF25HAS.jpg
17.739	0.514	Blank	Blank	87.81	n/a	1	1	8	n/a	8	n/a	2	n/a	n/a	n/a	n/a	46.266	n/a
18.269	0.497	happy	Picture	87.296	n/a	1	1	9	n/a	9	72	2	n/a	n/a	n/a	n/a	46.797	AM14HAS.jpg
18.766	0.514	Blank	Blank	86.782	n/a	1	1	9	n/a	9	n/a	2	n/a	n/a	n/a	n/a	47.294	n/a
19.297	0.497	happy	Picture	86.268	n/a	1	1	10	n/a	10	63	2	n/a	n/a	n/a	n/a	47.825	AM04HAS.jpg
19.794	0.514	Blank	Blank	85.754	n/a	1	1	10	n/a	10	n/a	2	n/a	n/a	n/a	n/a	48.322	n/a
20.325	0.497	happy	Picture	85.24	n/a	1	1	11	n/a	11	58	2	n/a	n/a	n/a	n/a	48.853	BF29HAS.jpg
20.822	0.514	Blank	Blank	84.726	n/a	1	1	11	n/a	11	n/a	2	n/a	n/a	n/a	n/a	49.35	n/a
21.353	0.497	happy	Picture	84.212	n/a	1	1	12	n/a	12	48	2	n/a	n/a	n/a	n/a	49.88	AF14HAS.jpg
21.85	0.514	Blank	Blank	83.699	n/a	1	1	12	n/a	12	n/a	2	n/a	n/a	n/a	n/a	50.378	n/a
22.381	0.497	happy	Picture	83.185	n/a	1	1	13	n/a	13	66	2	n/a	n/a	n/a	n/a	50.908	BM07HAS.jpg
22.878	0.514	Blank	Blank	82.671	n/a	1	1	13	n/a	13	n/a	2	n/a	n/a	n/a	n/a	51.406	n/a
23.409	0.497	happy	Picture	82.157	n/a	1	1	14	n/a	14	70	2	n/a	n/a	n/a	n/a	51.936	BM11HAS.jpg
23.906	0.514	Blank	Blank	81.643	n/a	1	1	14	n/a	14	n/a	2	n/a	n/a	n/a	n/a	52.434	n/a
24.436	0.497	happy	Picture	81.129	n/a	1	1	15	n/a	15	43	2	n/a	n/a	n/a	n/a	52.964	BF04HAS.jpg
24.934	0.514	Blank	Blank	80.615	n/a	1	1	15	n/a	15	n/a	2	n/a	n/a	n/a	n/a	53.462	n/a
25.464	0.497	happy	Picture	80.101	n/a	1	1	16	n/a	16	49	2	n/a	n/a	n/a	n/a	53.992	AF17HAS.jpg
25.962	0.514	Blank	Blank	79.587	n/a	1	1	16	n/a	16	n/a	2	n/a	n/a	n/a	n/a	54.489	n/a
26.492	0.497	happy	Picture	79.073	n/a	1	1	17	n/a	17	75	2	n/a	n/a	n/a	n/a	55.02	AM23HAS.jpg
26.99	0.514	Blank	Blank	78.559	n/a	1	1	17	n/a	17	n/a	2	n/a	n/a	n/a	n/a	55.517	n/a
27.52	0.497	happy	Picture	78.045	n/a	1	1	18	n/a	18	80	2	n/a	n/a	n/a	n/a	56.048	BM35HAS.jpg
28.018	0.514	Blank	Blank	77.531	n/a	1	1	18	n/a	18	n/a	2	n/a	n/a	n/a	n/a	56.545	n/a
28.548	0.497	happy	Picture	77.017	n/a	1	1	19	n/a	19	76	2	n/a	n/a	n/a	n/a	57.076	BM24HAS.jpg
29.045	0.514	Blank	Blank	76.503	n/a	1	1	19	n/a	19	n/a	2	n/a	n/a	n/a	n/a	57.573	n/a
29.576	0.497	happy	Picture	75.989	n/a	1	1	20	n/a	20	74	2	n/a	n/a	n/a	n/a	58.104	AM22HAS.jpg
30.073	0.514	Blank	Blank	75.475	n/a	1	1	20	n/a	20	n/a	2	n/a	n/a	n/a	n/a	58.601	n/a
30.604	10.014	ITI	Fixation+	65.445	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	59.132	n/a
40.634	0.497	neutral	Picture	64.931	n/a	1	2	1	n/a	21	33	1	n/a	n/a	n/a	n/a	69.162	AM21NES.jpg
41.131	0.514	Blank	Blank	64.417	n/a	1	2	1	n/a	21	n/a	1	n/a	n/a	n/a	n/a	69.659	n/a
41.662	0.497	neutral	Picture	63.903	n/a	1	2	2	n/a	22	39	1	n/a	n/a	n/a	n/a	70.19	AM28NES.jpg
42.159	0.514	Blank	Blank	63.389	n/a	1	2	2	n/a	22	n/a	1	n/a	n/a	n/a	n/a	70.687	n/a
42.69	0.497	neutral	Picture	62.875	n/a	1	2	3	n/a	23	25	1	n/a	n/a	n/a	n/a	71.218	BM06NES.jpg
43.187	0.514	Blank	Blank	62.362	n/a	1	2	3	n/a	23	n/a	1	n/a	n/a	n/a	n/a	71.715	n/a
43.718	0.497	neutral	Picture	61.848	n/a	1	2	4	n/a	24	5	1	n/a	n/a	n/a	n/a	72.245	BF07NES.jpg
44.215	0.514	Blank	Blank	61.334	n/a	1	2	4	n/a	24	n/a	1	n/a	n/a	n/a	n/a	72.743	n/a
44.746	0.497	neutral	Picture	60.82	n/a	1	2	5	n/a	25	10	1	n/a	n/a	n/a	n/a	73.273	AF18NES.jpg
45.243	0.514	Blank	Blank	60.306	n/a	1	2	5	n/a	25	n/a	1	n/a	n/a	n/a	n/a	73.771	n/a
45.773	0.497	neutral	Picture	59.792	n/a	1	2	6	n/a	26	34	1	n/a	n/a	n/a	n/a	74.301	AM22NES.jpg
46.271	0.514	Blank	Blank	59.278	n/a	1	2	6	n/a	26	n/a	1	n/a	n/a	n/a	n/a	74.799	n/a
