onset	duration	response_time
14.6	n/a	0.278
20.0	n/a	0.247
28.3	n/a	0.245
35.6	n/a	0.265
42.3	n/a	0.230
49.1	n/a	0.278
55.7	n/a	0.246
59.4	n/a	0.292
64.2	n/a	0.271
68.6	n/a	0.247
77.0	n/a	0.253
85.2	n/a	0.243
87.7	n/a	0.287
90.2	n/a	0.273
94.9	n/a	0.301
101.0	n/a	0.360
109.2	n/a	0.253
116.1	n/a	0.243
121.2	n/a	0.281
128.7	n/a	0.338
137.2	n/a	0.244
146.7	n/a	0.286
151.5	n/a	0.249
161.4	n/a	0.250
169.1	n/a	0.307
173.1	n/a	0.257
182.4	n/a	0.242
186.4	n/a	0.283
190.4	n/a	0.224
192.8	n/a	0.292
202.9	n/a	0.236
209.6	n/a	0.229
215.5	n/a	0.224
218.1	n/a	0.332
226.5	n/a	0.285
231.3	n/a	0.302
239.2	n/a	0.235
243.5	n/a	0.246
251.1	n/a	0.258
254.3	n/a	0.239
260.5	n/a	0.304
270.2	n/a	0.339
275.3	n/a	0.284
284.2	n/a	0.266
291.4	n/a	0.293
297.8	n/a	0.345
