onset	duration	trial_type	trial_number	event_type	cue_to_participant	stimulus_type	time_until_response	rated_success_of_regulation	onset_uncorrected
0.006	10.014	Instruction	-1	Picture	Instruction	n/a	n/a	n/a	30.665
10.036	5.007	ITI	0	Picture	Fixation+	1	11.883	n/a	40.696
15.059	2.006	Cue	0	Picture	Maintain	1	9.86	n/a	45.719
17.065	4.99	Pic	0	Picture	IAPS_26	1	4.87	n/a	47.725
22.055	2.006	Blank	0	Picture	BLANK	1	2.864	n/a	52.715
26.925	n/a	ConfirmRating	0	Response	n/a	1	n/a	7	57.585
26.946	6.002	ITI	1	Picture	Fixation+	2	10.693	n/a	57.606
32.964	2.006	Cue	1	Picture	Enhance	2	8.671	n/a	63.624
34.97	4.99	Pic	1	Picture	IAPS_36	2	3.68	n/a	65.63
39.96	2.006	Blank	1	Picture	BLANK	2	1.675	n/a	70.62
43.641	n/a	ConfirmRating	1	Response	n/a	2	n/a	6	74.301
43.658	4.012	ITI	2	Picture	Fixation+	3	12.694	n/a	74.317
47.686	2.006	Cue	2	Picture	Suppress	3	10.672	n/a	78.346
49.692	4.99	Pic	2	Picture	IAPS_01	3	5.681	n/a	80.352
54.682	2.006	Blank	2	Picture	BLANK	3	3.675	n/a	85.342
60.364	n/a	ConfirmRating	2	Response	n/a	3	n/a	4	91.023
60.386	5.007	ITI	3	Picture	Fixation+	4	11.244	n/a	91.045
65.409	2.006	Cue	3	Picture	Maintain	4	9.222	n/a	96.069
67.415	4.99	Pic	3	Picture	IAPS_46	4	4.231	n/a	98.075
72.405	2.006	Blank	3	Picture	BLANK	4	2.225	n/a	103.065
76.636	n/a	ConfirmRating	3	Response	n/a	4	n/a	7	107.296
76.666	5.007	ITI	4	Picture	Fixation+	4	10.248	n/a	107.325
81.689	2.006	Cue	4	Picture	Maintain	4	8.226	n/a	112.349
83.695	4.99	Pic	4	Picture	IAPS_49	4	3.236	n/a	114.355
88.685	2.006	Blank	4	Picture	BLANK	4	1.23	n/a	119.345
91.921	n/a	ConfirmRating	4	Response	n/a	4	n/a	7	122.581
91.951	6.002	ITI	5	Picture	Fixation+	2	9.812	n/a	122.611
97.969	2.006	Cue	5	Picture	Enhance	2	7.789	n/a	128.629
99.975	4.99	Pic	5	Picture	IAPS_37	2	2.799	n/a	130.635
104.966	2.006	Blank	5	Picture	BLANK	2	0.793	n/a	135.625
107.765	n/a	ConfirmRating	5	Response	n/a	2	n/a	3	138.424
107.784	4.012	ITI	6	Picture	Fixation+	1	10.742	n/a	138.444
111.813	2.006	Cue	6	Picture	Maintain	1	8.72	n/a	142.472
113.819	4.99	Pic	6	Picture	IAPS_27	1	3.73	n/a	144.478
118.809	2.006	Blank	6	Picture	BLANK	1	1.724	n/a	149.469
122.539	n/a	ConfirmRating	6	Response	n/a	1	n/a	7	153.198
122.556	6.002	ITI	7	Picture	Fixation+	3	10.684	n/a	153.215
128.574	2.006	Cue	7	Picture	Suppress	3	8.661	n/a	159.233
130.58	4.99	Pic	7	Picture	IAPS_02	3	3.671	n/a	161.239
135.57	2.006	Blank	7	Picture	BLANK	3	1.665	n/a	166.23
139.241	n/a	ConfirmRating	7	Response	n/a	3	n/a	7	169.901
139.267	5.007	ITI	8	Picture	Fixation+	4	10.555	n/a	169.927
144.29	2.006	Cue	8	Picture	Maintain	4	8.532	n/a	174.95
146.296	4.99	Pic	8	Picture	IAPS_52	4	3.542	n/a	176.956
151.287	2.006	Blank	8	Picture	BLANK	4	1.536	n/a	181.946
154.829	n/a	ConfirmRating	8	Response	n/a	4	n/a	7	185.488
154.851	6.002	ITI	9	Picture	Fixation+	1	10.434	n/a	185.511
160.869	2.006	Cue	9	Picture	Maintain	1	8.411	n/a	191.529
162.875	4.99	Pic	9	Picture	IAPS_28	1	3.421	n/a	193.535
167.865	2.006	Blank	9	Picture	BLANK	1	1.415	n/a	198.525
171.287	n/a	ConfirmRating	9	Response	n/a	1	n/a	7	201.946
171.314	5.007	ITI	10	Picture	Fixation+	2	9.759	n/a	201.974
176.337	2.006	Cue	10	Picture	Enhance	2	7.736	n/a	206.997
178.343	4.99	Pic	10	Picture	IAPS_38	2	2.746	n/a	209.003
183.333	2.006	Blank	10	Picture	BLANK	2	0.74	n/a	213.993
186.079	n/a	ConfirmRating	10	Response	n/a	2	n/a	5	216.739
186.102	4.012	ITI	11	Picture	Fixation+	3	9.944	n/a	216.762
190.131	2.006	Cue	11	Picture	Suppress	3	7.921	n/a	220.79
192.137	4.99	Pic	11	Picture	IAPS_03	3	2.931	n/a	222.796
197.127	2.006	Blank	11	Picture	BLANK	3	0.925	n/a	227.787
200.058	n/a	ConfirmRating	11	Response	n/a	3	n/a	2	230.718
200.078	6.002	ITI	12	Picture	Fixation+	2	9.918	n/a	230.738
206.096	2.006	Cue	12	Picture	Enhance	2	7.896	n/a	236.756
208.102	4.99	Pic	12	Picture	IAPS_39	2	2.906	n/a	238.762
213.092	2.006	Blank	12	Picture	BLANK	2	0.899	n/a	243.752
215.998	n/a	ConfirmRating	12	Response	n/a	2	n/a	2	246.657
216.027	5.007	ITI	13	Picture	Fixation+	1	10.297	n/a	246.686
221.05	2.006	Cue	13	Picture	Maintain	1	8.274	n/a	251.71
223.056	4.99	Pic	13	Picture	IAPS_29	1	3.284	n/a	253.716
228.046	2.006	Blank	13	Picture	BLANK	1	1.278	n/a	258.706
