onset	duration	trial_type	event_type	time_until_response	response_time	trial_number	block_num_within_trial	image_seq_num_within_block	question_seq_num_within_block	image_seq_num	picture_number	condition	question_type	block_type	rating	rating_computed	onset_uncorrected	KDEV_imagefile
0.013	10.014	ITI	Fixation+	100.109	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	29.405	n/a
10.043	0.497	happy	Picture	99.595	n/a	1	1	1	n/a	1	46	2	n/a	n/a	n/a	n/a	39.436	AF09HAS.jpg
10.541	0.514	Blank	Blank	99.081	n/a	1	1	1	n/a	1	n/a	2	n/a	n/a	n/a	n/a	39.933	n/a
11.071	0.497	happy	Picture	98.567	n/a	1	1	2	n/a	2	69	2	n/a	n/a	n/a	n/a	40.464	AM10HAS.jpg
11.569	0.514	Blank	Blank	98.053	n/a	1	1	2	n/a	2	n/a	2	n/a	n/a	n/a	n/a	40.961	n/a
12.099	0.497	happy	Picture	97.54	n/a	1	1	3	n/a	3	71	2	n/a	n/a	n/a	n/a	41.491	BM12HAS.jpg
12.596	0.514	Blank	Blank	97.026	n/a	1	1	3	n/a	3	n/a	2	n/a	n/a	n/a	n/a	41.989	n/a
13.127	0.497	happy	Picture	96.512	n/a	1	1	4	n/a	4	51	2	n/a	n/a	n/a	n/a	42.519	AF20HAS.jpg
13.624	0.514	Blank	Blank	95.998	n/a	1	1	4	n/a	4	n/a	2	n/a	n/a	n/a	n/a	43.017	n/a
14.155	0.497	happy	Picture	95.484	n/a	1	1	5	n/a	5	67	2	n/a	n/a	n/a	n/a	43.547	BM08HAS.jpg
14.652	0.514	Blank	Blank	94.97	n/a	1	1	5	n/a	5	n/a	2	n/a	n/a	n/a	n/a	44.045	n/a
15.183	0.497	happy	Picture	94.456	n/a	1	1	6	n/a	6	60	2	n/a	n/a	n/a	n/a	44.575	AF32HAS.jpg
15.68	0.514	Blank	Blank	93.942	n/a	1	1	6	n/a	6	n/a	2	n/a	n/a	n/a	n/a	45.072	n/a
16.211	0.497	happy	Picture	93.428	n/a	1	1	7	n/a	7	42	2	n/a	n/a	n/a	n/a	45.603	AF03HAS.jpg
16.708	0.514	Blank	Blank	92.914	n/a	1	1	7	n/a	7	n/a	2	n/a	n/a	n/a	n/a	46.1	n/a
17.238	0.497	happy	Picture	92.4	n/a	1	1	8	n/a	8	55	2	n/a	n/a	n/a	n/a	46.631	AF25HAS.jpg
17.736	0.514	Blank	Blank	91.886	n/a	1	1	8	n/a	8	n/a	2	n/a	n/a	n/a	n/a	47.128	n/a
18.266	0.497	happy	Picture	91.372	n/a	1	1	9	n/a	9	72	2	n/a	n/a	n/a	n/a	47.659	AM14HAS.jpg
18.764	0.514	Blank	Blank	90.858	n/a	1	1	9	n/a	9	n/a	2	n/a	n/a	n/a	n/a	48.156	n/a
19.294	0.497	happy	Picture	90.344	n/a	1	1	10	n/a	10	63	2	n/a	n/a	n/a	n/a	48.687	AM04HAS.jpg
19.792	0.514	Blank	Blank	89.83	n/a	1	1	10	n/a	10	n/a	2	n/a	n/a	n/a	n/a	49.184	n/a
20.322	0.497	happy	Picture	89.316	n/a	1	1	11	n/a	11	58	2	n/a	n/a	n/a	n/a	49.715	BF29HAS.jpg
20.82	0.514	Blank	Blank	88.803	n/a	1	1	11	n/a	11	n/a	2	n/a	n/a	n/a	n/a	50.212	n/a
21.35	0.497	happy	Picture	88.288	n/a	1	1	12	n/a	12	48	2	n/a	n/a	n/a	n/a	50.742	AF14HAS.jpg
21.847	0.514	Blank	Blank	87.775	n/a	1	1	12	n/a	12	n/a	2	n/a	n/a	n/a	n/a	51.24	n/a
22.378	0.497	happy	Picture	87.261	n/a	1	1	13	n/a	13	66	2	n/a	n/a	n/a	n/a	51.77	BM07HAS.jpg
