onset	duration	response_time
11.2	n/a	0.319
16.4	n/a	0.235
21.2	n/a	0.266
26.4	n/a	0.435
31.9	n/a	0.211
39.8	n/a	0.218
47.7	n/a	0.232
57.2	n/a	0.206
62.4	n/a	0.202
70.8	n/a	0.213
78.5	n/a	0.273
82.9	n/a	0.249
88.7	n/a	0.226
94.8	n/a	0.299
99.9	n/a	0.263
105.7	n/a	0.261
110.8	n/a	0.221
113.2	n/a	0.323
116.1	n/a	0.245
124.2	n/a	0.252
127.4	n/a	0.252
135.8	n/a	0.231
141.8	n/a	0.212
149.6	n/a	0.214
159.2	n/a	0.209
165.0	n/a	0.210
170.4	n/a	0.290
173.7	n/a	0.277
178.2	n/a	0.224
188.1	n/a	0.231
197.8	n/a	0.217
200.7	n/a	0.316
210.3	n/a	0.233
216.3	n/a	0.242
222.4	n/a	0.232
231.3	n/a	0.233
240.2	n/a	0.256
245.8	n/a	0.286
253.0	n/a	0.254
262.8	n/a	0.259
267.0	n/a	0.263
272.9	n/a	0.276
277.0	n/a	0.283
280.9	n/a	0.263
288.2	n/a	0.269
294.6	n/a	0.230
