onset	duration	trial_type	trial_number	event_type	cue_to_participant	stimulus_type	time_until_response	rated_success_of_regulation	onset_uncorrected
0.002	10.014	Instruction	-1	Picture	Instruction	n/a	n/a	n/a	27.714
10.032	5.007	ITI	0	Picture	Fixation+	1	11.48	n/a	37.745
15.056	2.006	Cue	0	Picture	Maintain	1	9.457	n/a	42.768
17.062	4.99	Pic	0	Picture	IAPS_26	1	4.467	n/a	44.774
22.052	2.006	Blank	0	Picture	BLANK	1	2.461	n/a	49.764
26.519	n/a	ConfirmRating	0	Response	n/a	1	n/a	7	54.231
26.545	6.002	ITI	1	Picture	Fixation+	2	10.199	n/a	54.257
32.563	2.006	Cue	1	Picture	Enhance	2	8.176	n/a	60.275
34.569	4.99	Pic	1	Picture	IAPS_36	2	3.186	n/a	62.281
39.559	2.006	Blank	1	Picture	BLANK	2	1.18	n/a	67.272
42.746	n/a	ConfirmRating	1	Response	n/a	2	n/a	5	70.458
42.776	4.012	ITI	2	Picture	Fixation+	3	11.177	n/a	70.488
46.804	2.006	Cue	2	Picture	Suppress	3	9.154	n/a	74.516
48.81	4.99	Pic	2	Picture	IAPS_01	3	4.164	n/a	76.522
53.801	2.006	Blank	2	Picture	BLANK	3	2.158	n/a	81.513
57.964	n/a	ConfirmRating	2	Response	n/a	3	n/a	5	85.677
57.995	5.007	ITI	3	Picture	Fixation+	4	10.978	n/a	85.707
63.018	2.006	Cue	3	Picture	Maintain	4	8.956	n/a	90.731
65.024	4.99	Pic	3	Picture	IAPS_46	4	3.965	n/a	92.737
70.015	2.006	Blank	3	Picture	BLANK	4	1.959	n/a	97.727
73.98	n/a	ConfirmRating	3	Response	n/a	4	n/a	7	101.692
74.01	5.007	ITI	4	Picture	Fixation+	4	10.73	n/a	101.722
79.034	2.006	Cue	4	Picture	Maintain	4	8.707	n/a	106.746
81.04	4.99	Pic	4	Picture	IAPS_49	4	3.717	n/a	108.752
86.03	2.006	Blank	4	Picture	BLANK	4	1.711	n/a	113.742
89.747	n/a	ConfirmRating	4	Response	n/a	4	n/a	7	117.459
89.777	6.002	ITI	5	Picture	Fixation+	2	12.71	n/a	117.489
