onset	duration	trial_type	trial_number	event_type	cue_to_participant	stimulus_type	time_until_response	rated_success_of_regulation	onset_uncorrected
0.007	10.014	Instruction	-1	Picture	Instruction	n/a	n/a	n/a	28.958
10.037	5.007	ITI	0	Picture	Fixation+	1	11.415	n/a	38.988
15.06	2.006	Cue	0	Picture	Maintain	1	9.393	n/a	44.011
17.066	4.99	Pic	0	Picture	IAPS_26	1	4.403	n/a	46.017
22.056	2.006	Blank	0	Picture	BLANK	1	2.397	n/a	51.007
26.459	n/a	ConfirmRating	0	Response	n/a	1	n/a	5	55.41
26.483	6.002	ITI	1	Picture	Fixation+	2	10.661	n/a	55.434
32.501	2.006	Cue	1	Picture	Enhance	2	8.639	n/a	61.452
34.507	4.99	Pic	1	Picture	IAPS_36	2	3.649	n/a	63.458
39.497	2.006	Blank	1	Picture	BLANK	2	1.643	n/a	68.448
43.146	n/a	ConfirmRating	1	Response	n/a	2	n/a	7	72.097
43.178	4.012	ITI	2	Picture	Fixation+	3	11.562	n/a	72.129
47.206	2.006	Cue	2	Picture	Suppress	3	9.539	n/a	76.157
49.212	4.99	Pic	2	Picture	IAPS_01	3	4.549	n/a	78.163
54.203	2.006	Blank	2	Picture	BLANK	3	2.543	n/a	83.153
58.751	n/a	ConfirmRating	2	Response	n/a	3	n/a	5	87.702
58.778	5.007	ITI	3	Picture	Fixation+	4	11.128	n/a	87.729
63.802	2.006	Cue	3	Picture	Maintain	4	9.105	n/a	92.752
65.808	4.99	Pic	3	Picture	IAPS_46	4	4.115	n/a	94.758
70.798	2.006	Blank	3	Picture	BLANK	4	2.109	n/a	99.749
74.913	n/a	ConfirmRating	3	Response	n/a	4	n/a	7	103.864
74.942	5.007	ITI	4	Picture	Fixation+	4	10.667	n/a	103.893
79.966	2.006	Cue	4	Picture	Maintain	4	8.645	n/a	108.917
81.972	4.99	Pic	4	Picture	IAPS_49	4	3.655	n/a	110.923
86.962	2.006	Blank	4	Picture	BLANK	4	1.649	n/a	115.913
90.617	n/a	ConfirmRating	4	Response	n/a	4	n/a	7	119.567
90.642	6.002	ITI	5	Picture	Fixation+	2	10.127	n/a	119.593
96.661	2.006	Cue	5	Picture	Enhance	2	8.105	n/a	125.611
98.667	4.99	Pic	5	Picture	IAPS_37	2	3.115	n/a	127.617
103.657	2.006	Blank	5	Picture	BLANK	2	1.109	n/a	132.607
106.771	n/a	ConfirmRating	5	Response	n/a	2	n/a	6	135.722
106.79	4.012	ITI	6	Picture	Fixation+	1	10.861	n/a	135.741
110.819	2.006	Cue	6	Picture	Maintain	1	8.838	n/a	139.769
112.825	4.99	Pic	6	Picture	IAPS_27	1	3.848	n/a	141.775
117.815	2.006	Blank	6	Picture	BLANK	1	1.842	n/a	146.766
121.663	n/a	ConfirmRating	6	Response	n/a	1	n/a	7	150.614
121.694	6.002	ITI	7	Picture	Fixation+	3	10.32	n/a	150.645
127.712	2.006	Cue	7	Picture	Suppress	3	8.297	n/a	156.663
129.718	4.99	Pic	7	Picture	IAPS_02	3	3.307	n/a	158.669
134.709	2.006	Blank	7	Picture	BLANK	3	1.301	n/a	163.659
138.016	n/a	ConfirmRating	7	Response	n/a	3	n/a	5	166.966
138.041	5.007	ITI	8	Picture	Fixation+	4	10.905	n/a	166.992
143.064	2.006	Cue	8	Picture	Maintain	4	8.882	n/a	172.015
145.07	4.99	Pic	8	Picture	IAPS_52	4	3.892	n/a	174.021
150.06	2.006	Blank	8	Picture	BLANK	4	1.886	n/a	179.011
153.952	n/a	ConfirmRating	8	Response	n/a	4	n/a	7	182.903
153.973	6.001	ITI	9	Picture	Fixation+	1	10.79	n/a	182.924
159.991	2.006	Cue	9	Picture	Maintain	1	8.768	n/a	188.942
161.997	4.99	Pic	9	Picture	IAPS_28	1	3.778	n/a	190.948
166.987	2.006	Blank	9	Picture	BLANK	1	1.772	n/a	195.938
170.765	n/a	ConfirmRating	9	Response	n/a	1	n/a	7	199.716
170.784	5.007	ITI	10	Picture	Fixation+	2	10.148	n/a	199.734
175.807	2.006	Cue	10	Picture	Enhance	2	8.125	n/a	204.758
177.813	4.99	Pic	10	Picture	IAPS_38	2	3.135	n/a	206.764
182.803	2.006	Blank	10	Picture	BLANK	2	1.129	n/a	211.754
185.939	n/a	ConfirmRating	10	Response	n/a	2	n/a	6	214.889
185.97	4.012	ITI	11	Picture	Fixation+	3	9.645	n/a	214.921
189.998	2.006	Cue	11	Picture	Suppress	3	7.623	n/a	218.949
192.005	4.99	Pic	11	Picture	IAPS_03	3	2.633	n/a	220.955
196.995	2.006	Blank	11	Picture	BLANK	3	0.627	n/a	225.945
199.627	n/a	ConfirmRating	11	Response	n/a	3	n/a	0	228.578
199.647	6.002	ITI	12	Picture	Fixation+	2	10.323	n/a	228.598
205.665	2.006	Cue	12	Picture	Enhance	2	8.3	n/a	234.616
207.671	4.99	Pic	12	Picture	IAPS_39	2	3.31	n/a	236.622
212.662	2.006	Blank	12	Picture	BLANK	2	1.304	n/a	241.612
215.972	n/a	ConfirmRating	12	Response	n/a	2	n/a	6	244.923
215.994	5.007	ITI	13	Picture	Fixation+	1	11.042	n/a	244.945
221.017	2.006	Cue	13	Picture	Maintain	1	9.019	n/a	249.968
223.023	4.99	Pic	13	Picture	IAPS_29	1	4.029	n/a	251.974
228.013	2.006	Blank	13	Picture	BLANK	1	2.023	n/a	256.964
232.043	n/a	ConfirmRating	13	Response	n/a	1	n/a	7	260.993
232.075	4.012	ITI	14	Picture	Fixation+	4	10.705	n/a	261.026
236.104	2.006	Cue	14	Picture	Maintain	4	8.682	n/a	265.055
238.11	4.99	Pic	14	Picture	IAPS_55	4	3.692	n/a	267.06
243.1	2.006	Blank	14	Picture	BLANK	4	1.686	n/a	272.051
246.792	n/a	ConfirmRating	14	Response	n/a	4	n/a	7	275.743
246.814	5.007	ITI	15	Picture	Fixation+	3	11.259	n/a	275.764
251.837	2.006	Cue	15	Picture	Suppress	3	9.236	n/a	280.788
253.843	4.99	Pic	15	Picture	IAPS_04	3	4.246	n/a	282.794
258.833	2.006	Blank	15	Picture	BLANK	3	2.24	n/a	287.784
263.079	n/a	ConfirmRating	15	Response	n/a	3	n/a	7	292.03
263.111	6.002	ITI	16	Picture	Fixation+	2	10.558	n/a	292.061
269.129	2.006	Cue	16	Picture	Enhance	2	8.536	n/a	298.079
271.135	4.99	Pic	16	Picture	IAPS_40	2	3.546	n/a	300.085
276.125	2.006	Blank	16	Picture	BLANK	2	1.54	n/a	305.075
279.671	n/a	ConfirmRating	16	Response	n/a	2	n/a	5	308.621
279.689	6.001	ITI	17	Picture	Fixation+	1	10.574	n/a	308.64
285.707	2.006	Cue	17	Picture	Maintain	1	8.551	n/a	314.658
287.713	4.99	Pic	17	Picture	IAPS_30	1	3.561	n/a	316.664
292.703	2.006	Blank	17	Picture	BLANK	1	1.555	n/a	321.654
296.264	n/a	ConfirmRating	17	Response	n/a	1	n/a	7	325.215
296.284	4.012	ITI	18	Picture	Fixation+	3	11.805	n/a	325.235
300.313	2.006	Cue	18	Picture	Suppress	3	9.783	n/a	329.264
302.319	4.99	Pic	18	Picture	IAPS_05	3	4.793	n/a	331.27
307.309	2.006	Blank	18	Picture	BLANK	3	2.786	n/a	336.26
312.102	n/a	ConfirmRating	18	Response	n/a	3	n/a	6	341.053
312.134	5.007	ITI	19	Picture	Fixation+	4	10.441	n/a	341.084
317.157	2.006	Cue	19	Picture	Maintain	4	8.418	n/a	346.108
319.163	4.99	Pic	19	Picture	IAPS_58	4	3.428	n/a	348.114
324.153	2.006	Blank	19	Picture	BLANK	4	1.422	n/a	353.104
327.581	n/a	ConfirmRating	19	Response	n/a	4	n/a	7	356.532
327.602	6.002	ITI	20	Picture	Fixation+	4	11.411	n/a	356.552
