onset	duration	trial_type	event_type	time_until_response	response_time	trial_number	block_num_within_trial	image_seq_num_within_block	question_seq_num_within_block	image_seq_num	picture_number	condition	question_type	block_type	rating	rating_computed	onset_uncorrected	KDEV_imagefile
0.009	10.014	ITI	Fixation+	97.81	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	47.592	n/a
10.039	0.497	happy	Picture	97.296	n/a	1	1	1	n/a	1	108	3	n/a	n/a	n/a	n/a	57.622	AM09ANS.jpg
10.536	0.514	Blank	Blank	96.782	n/a	1	1	1	n/a	1	n/a	3	n/a	n/a	n/a	n/a	58.12	n/a
11.067	0.497	happy	Picture	96.268	n/a	1	1	2	n/a	2	99	3	n/a	n/a	n/a	n/a	58.65	AF31ANS.jpg
11.564	0.514	Blank	Blank	95.754	n/a	1	1	2	n/a	2	n/a	3	n/a	n/a	n/a	n/a	59.147	n/a
12.095	0.497	happy	Picture	95.24	n/a	1	1	3	n/a	3	98	3	n/a	n/a	n/a	n/a	59.678	BF29ANS.jpg
12.592	0.514	Blank	Blank	94.726	n/a	1	1	3	n/a	3	n/a	3	n/a	n/a	n/a	n/a	60.175	n/a
13.123	0.497	happy	Picture	94.212	n/a	1	1	4	n/a	4	107	3	n/a	n/a	n/a	n/a	60.706	BM08ANS.jpg
13.62	0.514	Blank	Blank	93.698	n/a	1	1	4	n/a	4	n/a	3	n/a	n/a	n/a	n/a	61.203	n/a
14.15	0.497	happy	Picture	93.184	n/a	1	1	5	n/a	5	104	3	n/a	n/a	n/a	n/a	61.734	BM05ANS.jpg
14.648	0.514	Blank	Blank	92.671	n/a	1	1	5	n/a	5	n/a	3	n/a	n/a	n/a	n/a	62.231	n/a
15.178	0.497	happy	Picture	92.156	n/a	1	1	6	n/a	6	101	3	n/a	n/a	n/a	n/a	62.762	AM01ANS.jpg
15.676	0.514	Blank	Blank	91.643	n/a	1	1	6	n/a	6	n/a	3	n/a	n/a	n/a	n/a	63.259	n/a
16.206	0.497	happy	Picture	91.129	n/a	1	1	7	n/a	7	103	3	n/a	n/a	n/a	n/a	63.789	AM04ANS.jpg
16.703	0.514	Blank	Blank	90.615	n/a	1	1	7	n/a	7	n/a	3	n/a	n/a	n/a	n/a	64.287	n/a
17.234	0.497	happy	Picture	90.101	n/a	1	1	8	n/a	8	111	3	n/a	n/a	n/a	n/a	64.817	BM12ANS.jpg
17.731	0.514	Blank	Blank	89.587	n/a	1	1	8	n/a	8	n/a	3	n/a	n/a	n/a	n/a	65.315	n/a
18.262	0.497	happy	Picture	89.073	n/a	1	1	9	n/a	9	110	3	n/a	n/a	n/a	n/a	65.845	AM11ANS.jpg
18.759	0.514	Blank	Blank	88.559	n/a	1	1	9	n/a	9	n/a	3	n/a	n/a	n/a	n/a	66.343	n/a
19.29	0.497	happy	Picture	88.045	n/a	1	1	10	n/a	10	85	3	n/a	n/a	n/a	n/a	66.873	BF07ANS.jpg
19.787	0.514	Blank	Blank	87.531	n/a	1	1	10	n/a	10	n/a	3	n/a	n/a	n/a	n/a	67.371	n/a
20.318	0.497	happy	Picture	87.017	n/a	1	1	11	n/a	11	87	3	n/a	n/a	n/a	n/a	67.901	BF11ANS.jpg
20.815	0.514	Blank	Blank	86.503	n/a	1	1	11	n/a	11	n/a	3	n/a	n/a	n/a	n/a	68.398	n/a
21.346	0.497	happy	Picture	85.989	n/a	1	1	12	n/a	12	91	3	n/a	n/a	n/a	n/a	68.929	AF20ANS.jpg
21.843	0.514	Blank	Blank	85.475	n/a	1	1	12	n/a	12	n/a	3	n/a	n/a	n/a	n/a	69.426	n/a
22.373	0.497	happy	Picture	84.961	n/a	1	1	13	n/a	13	115	3	n/a	n/a	n/a	n/a	69.957	AM23ANS.jpg
22.871	0.514	Blank	Blank	84.447	n/a	1	1	13	n/a	13	n/a	3	n/a	n/a	n/a	n/a	70.454	n/a
23.401	0.497	happy	Picture	83.934	n/a	1	1	14	n/a	14	97	3	n/a	n/a	n/a	n/a	70.985	BF28ANS.jpg
23.899	0.514	Blank	Blank	83.42	n/a	1	1	14	n/a	14	n/a	3	n/a	n/a	n/a	n/a	71.482	n/a
24.429	0.497	happy	Picture	82.906	n/a	1	1	15	n/a	15	82	3	n/a	n/a	n/a	n/a	72.013	AF03ANS.jpg
24.927	0.514	Blank	Blank	82.392	n/a	1	1	15	n/a	15	n/a	3	n/a	n/a	n/a	n/a	72.51	n/a
25.457	0.497	happy	Picture	81.878	n/a	1	1	16	n/a	16	96	3	n/a	n/a	n/a	n/a	73.04	AF26ANS.jpg
25.955	0.514	Blank	Blank	81.364	n/a	1	1	16	n/a	16	n/a	3	n/a	n/a	n/a	n/a	73.538	n/a
26.485	0.497	happy	Picture	80.85	n/a	1	1	17	n/a	17	109	3	n/a	n/a	n/a	n/a	74.068	AM10ANS.jpg
26.982	0.514	Blank	Blank	80.336	n/a	1	1	17	n/a	17	n/a	3	n/a	n/a	n/a	n/a	74.566	n/a
27.513	0.497	happy	Picture	79.822	n/a	1	1	18	n/a	18	114	3	n/a	n/a	n/a	n/a	75.096	AM22ANS.jpg
28.01	0.514	Blank	Blank	79.308	n/a	1	1	18	n/a	18	n/a	3	n/a	n/a	n/a	n/a	75.594	n/a
28.541	0.497	happy	Picture	78.794	n/a	1	1	19	n/a	19	120	3	n/a	n/a	n/a	n/a	76.124	AM35ANS.jpg
29.038	0.514	Blank	Blank	78.28	n/a	1	1	19	n/a	19	n/a	3	n/a	n/a	n/a	n/a	76.621	n/a
29.569	0.497	happy	Picture	77.766	n/a	1	1	20	n/a	20	81	3	n/a	n/a	n/a	n/a	77.152	AF01ANS.jpg
30.066	0.514	Blank	Blank	77.252	n/a	1	1	20	n/a	20	n/a	3	n/a	n/a	n/a	n/a	77.649	n/a
30.596	10.014	ITI	Fixation+	67.222	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	78.18	n/a
40.627	0.497	neutral	Picture	66.708	n/a	1	2	1	n/a	21	28	1	n/a	n/a	n/a	n/a	88.21	AM09NES.jpg
41.124	0.514	Blank	Blank	66.194	n/a	1	2	1	n/a	21	n/a	1	n/a	n/a	n/a	n/a	88.707	n/a
41.654	0.497	neutral	Picture	65.68	n/a	1	2	2	n/a	22	27	1	n/a	n/a	n/a	n/a	89.238	BM08NES.jpg
42.152	0.514	Blank	Blank	65.166	n/a	1	2	2	n/a	22	n/a	1	n/a	n/a	n/a	n/a	89.735	n/a
42.682	0.497	neutral	Picture	64.653	n/a	1	2	3	n/a	23	16	1	n/a	n/a	n/a	n/a	90.266	AF26NES.jpg
