onset	duration	trial_type	trial_number	event_type	cue_to_participant	stimulus_type	time_until_response	rated_success_of_regulation	onset_uncorrected
0.016	10.014	Instruction	-1	Picture	Instruction	n/a	n/a	n/a	31.345
10.046	5.007	ITI	0	Picture	Fixation+	1	13.79	n/a	41.375
15.07	2.006	Cue	0	Picture	Maintain	1	11.767	n/a	46.399
17.076	4.99	Pic	0	Picture	IAPS_01	1	6.777	n/a	48.405
22.066	2.006	Blank	0	Picture	BLANK	1	4.771	n/a	53.395
28.843	n/a	ConfirmRating	0	Response	n/a	1	n/a	0	60.172
28.863	6.002	ITI	1	Picture	Fixation+	2	12.557	n/a	60.192
34.881	2.006	Cue	1	Picture	Enhance	2	10.534	n/a	66.21
36.887	4.99	Pic	1	Picture	IAPS_26	2	5.544	n/a	68.216
41.877	2.006	Blank	1	Picture	BLANK	2	3.538	n/a	73.206
47.422	n/a	ConfirmRating	1	Response	n/a	2	n/a	5	78.751
47.448	4.012	ITI	2	Picture	Fixation+	3	13.365	n/a	78.777
51.477	2.006	Cue	2	Picture	Suppress	3	11.342	n/a	82.805
53.483	4.99	Pic	2	Picture	IAPS_36	3	6.352	n/a	84.811
58.473	2.006	Blank	2	Picture	BLANK	3	4.346	n/a	89.802
64.825	n/a	ConfirmRating	2	Response	n/a	3	n/a	1	96.153
64.856	5.007	ITI	3	Picture	Fixation+	4	12.979	n/a	96.184
69.879	2.006	Cue	3	Picture	Maintain	4	10.956	n/a	101.208
71.885	4.99	Pic	3	Picture	IAPS_46	4	5.966	n/a	103.214
76.875	2.006	Blank	3	Picture	BLANK	4	3.96	n/a	108.204
82.841	n/a	ConfirmRating	3	Response	n/a	4	n/a	7	114.17
82.86	5.007	ITI	4	Picture	Fixation+	4	11.698	n/a	114.189
87.883	2.006	Cue	4	Picture	Maintain	4	9.675	n/a	119.212
89.889	4.99	Pic	4	Picture	IAPS_49	4	4.685	n/a	121.218
94.88	2.006	Blank	4	Picture	BLANK	4	2.679	n/a	126.209
99.565	n/a	ConfirmRating	4	Response	n/a	4	n/a	7	130.894
99.588	6.002	ITI	5	Picture	Fixation+	2	10.571	n/a	130.917
105.606	2.006	Cue	5	Picture	Enhance	2	8.548	n/a	136.935
107.612	4.99	Pic	5	Picture	IAPS_27	2	3.558	n/a	138.941
112.602	2.006	Blank	5	Picture	BLANK	2	1.552	n/a	143.931
116.161	n/a	ConfirmRating	5	Response	n/a	2	n/a	5	147.489
116.183	4.012	ITI	6	Picture	Fixation+	1	11.943	n/a	147.512
120.212	2.006	Cue	6	Picture	Maintain	1	9.92	n/a	151.541
122.218	4.99	Pic	6	Picture	IAPS_02	1	4.93	n/a	153.547
127.208	2.006	Blank	6	Picture	BLANK	1	2.924	n/a	158.537
132.138	n/a	ConfirmRating	6	Response	n/a	1	n/a	1	163.467
132.165	6.002	ITI	7	Picture	Fixation+	3	14.528	n/a	163.494
138.183	2.006	Cue	7	Picture	Suppress	3	12.505	n/a	169.512
140.189	4.99	Pic	7	Picture	IAPS_37	3	7.515	n/a	171.518
145.18	2.006	Blank	7	Picture	BLANK	3	5.509	n/a	176.508
152.695	n/a	ConfirmRating	7	Response	n/a	3	n/a	3	184.024
152.723	5.007	ITI	8	Picture	Fixation+	4	11.965	n/a	184.052
157.746	2.006	Cue	8	Picture	Maintain	4	9.942	n/a	189.075
159.752	4.99	Pic	8	Picture	IAPS_52	4	4.952	n/a	191.081
164.743	2.006	Blank	8	Picture	BLANK	4	2.946	n/a	196.071
169.695	n/a	ConfirmRating	8	Response	n/a	4	n/a	7	201.024
169.716	6.002	ITI	9	Picture	Fixation+	1	10.916	n/a	201.045
175.734	2.006	Cue	9	Picture	Maintain	1	8.893	n/a	207.063
177.74	4.99	Pic	9	Picture	IAPS_03	1	3.903	n/a	209.069
182.731	2.006	Blank	9	Picture	BLANK	1	1.897	n/a	214.059
186.633	n/a	ConfirmRating	9	Response	n/a	1	n/a	7	217.962
186.66	5.007	ITI	10	Picture	Fixation+	2	12.365	n/a	217.989
191.683	2.006	Cue	10	Picture	Enhance	2	10.342	n/a	223.012
193.689	4.99	Pic	10	Picture	IAPS_28	2	5.352	n/a	225.018
198.679	2.006	Blank	10	Picture	BLANK	2	3.346	n/a	230.008
204.031	n/a	ConfirmRating	10	Response	n/a	2	n/a	3	235.36
204.051	4.012	ITI	11	Picture	Fixation+	3	11.131	n/a	235.38
208.079	2.006	Cue	11	Picture	Suppress	3	9.108	n/a	239.408
210.085	4.99	Pic	11	Picture	IAPS_38	3	4.118	n/a	241.414
215.076	2.006	Blank	11	Picture	BLANK	3	2.112	n/a	246.405
219.194	n/a	ConfirmRating	11	Response	n/a	3	n/a	2	250.523
219.22	6.002	ITI	12	Picture	Fixation+	2	12.039	n/a	250.549
225.238	2.006	Cue	12	Picture	Enhance	2	10.016	n/a	256.567
227.244	4.99	Pic	12	Picture	IAPS_29	2	5.026	n/a	258.573
232.235	2.006	Blank	12	Picture	BLANK	2	3.02	n/a	263.563
237.26	n/a	ConfirmRating	12	Response	n/a	2	n/a	2	268.589
237.291	5.007	ITI	13	Picture	Fixation+	1	13.252	n/a	268.62
242.314	2.006	Cue	13	Picture	Maintain	1	11.23	n/a	273.643
244.321	4.99	Pic	13	Picture	IAPS_04	1	6.239	n/a	275.649
249.311	2.006	Blank	13	Picture	BLANK	1	4.233	n/a	280.64
255.55	n/a	ConfirmRating	13	Response	n/a	1	n/a	6	286.879
255.578	4.012	ITI	14	Picture	Fixation+	4	12.441	n/a	286.906
259.606	2.006	Cue	14	Picture	Maintain	4	10.419	n/a	290.935
261.612	4.99	Pic	14	Picture	IAPS_55	4	5.428	n/a	292.941
266.602	2.006	Blank	14	Picture	BLANK	4	3.422	n/a	297.931
272.031	n/a	ConfirmRating	14	Response	n/a	4	n/a	6	303.36
272.057	5.007	ITI	15	Picture	Fixation+	3	13.249	n/a	303.386
277.08	2.006	Cue	15	Picture	Suppress	3	11.226	n/a	308.409
