onset	duration	response_time
17.1	n/a	0.389
21.4	n/a	0.326
30.9	n/a	0.292
40.7	n/a	0.247
50.4	n/a	0.277
56.1	n/a	0.430
64.9	n/a	0.442
74.1	n/a	0.421
80.2	n/a	0.296
85.1	n/a	0.296
94.0	n/a	0.338
97.8	n/a	0.408
105.1	n/a	0.300
110.3	n/a	0.281
114.9	n/a	0.317
124.4	n/a	0.434
133.5	n/a	0.307
136.8	n/a	0.324
145.1	n/a	0.425
149.2	n/a	0.295
157.8	n/a	0.321
163.8	n/a	0.303
173.8	n/a	0.315
181.4	n/a	0.234
186.7	n/a	0.362
193.1	n/a	0.281
195.5	n/a	0.322
205.6	n/a	0.312
214.1	n/a	0.415
221.4	n/a	0.336
225.1	n/a	0.292
228.1	n/a	0.292
233.7	n/a	0.275
239.0	n/a	0.295
241.5	n/a	0.283
246.0	n/a	0.266
255.9	n/a	0.286
263.6	n/a	0.278
268.5	n/a	0.315
270.9	n/a	0.302
275.9	n/a	0.254
283.0	n/a	0.389
286.6	n/a	0.330
289.3	n/a	0.554
297.4	n/a	0.263
303.9	n/a	0.309
312.4	n/a	0.304
317.1	n/a	0.290
323.8	n/a	0.306
326.4	n/a	0.324
334.8	n/a	0.324
337.9	n/a	0.305
343.9	n/a	0.322
346.3	n/a	0.260
355.8	n/a	0.334
365.0	n/a	0.301
370.5	n/a	0.300
377.3	n/a	0.252
381.4	n/a	0.284
386.6	n/a	0.307
393.0	n/a	0.281
395.8	n/a	0.316
398.6	n/a	0.271
405.3	n/a	0.267
409.7	n/a	0.284
412.6	n/a	0.247
422.4	n/a	0.283
430.2	n/a	0.312
434.8	n/a	0.323
441.1	n/a	0.253
448.7	n/a	0.286
452.9	n/a	0.282
459.4	n/a	0.297
465.1	n/a	0.198
469.6	n/a	0.307
479.5	n/a	0.319
482.9	n/a	0.294
487.1	n/a	0.297
490.0	n/a	0.311
498.6	n/a	0.285
505.4	n/a	0.226
511.8	n/a	0.362
519.0	n/a	0.404
521.6	n/a	0.365
527.5	n/a	0.280
530.7	n/a	0.247
538.2	n/a	0.298
541.5	n/a	0.355
549.7	n/a	0.294
553.5	n/a	0.336
558.2	n/a	0.486
566.9	n/a	0.279
573.9	n/a	0.226
576.6	n/a	0.245
585.0	n/a	0.238
587.8	n/a	0.273
593.5	n/a	0.237
598.5	n/a	0.259
