onset	duration	trial_type	trial_number	event_type	cue_to_participant	stimulus_type	time_until_response	rated_success_of_regulation	onset_uncorrected
0.019	10.014	Instruction	-1	Picture	Instruction	n/a	n/a	n/a	29.538
10.049	5.007	ITI	0	Picture	Fixation+	1	17.072	n/a	39.568
15.073	2.006	Cue	0	Picture	Maintain	1	15.049	n/a	44.591
17.079	4.99	Pic	0	Picture	IAPS_01	1	10.059	n/a	46.597
22.069	2.006	Blank	0	Picture	BLANK	1	8.053	n/a	51.587
32.127	n/a	ConfirmRating	0	Response	n/a	1	n/a	6	61.646
32.149	6.002	ITI	1	Picture	Fixation+	2	11.361	n/a	61.667
38.167	2.006	Cue	1	Picture	Enhance	2	9.338	n/a	67.685
40.173	4.99	Pic	1	Picture	IAPS_26	2	4.348	n/a	69.691
45.163	2.006	Blank	1	Picture	BLANK	2	2.342	n/a	74.682
49.511	n/a	ConfirmRating	1	Response	n/a	2	n/a	6	79.03
49.54	4.012	ITI	2	Picture	Fixation+	3	12.102	n/a	79.058
53.568	2.006	Cue	2	Picture	Suppress	3	10.079	n/a	83.087
55.574	4.99	Pic	2	Picture	IAPS_36	3	5.089	n/a	85.093
60.565	2.006	Blank	2	Picture	BLANK	3	3.083	n/a	90.083
65.654	n/a	ConfirmRating	2	Response	n/a	3	n/a	5	95.172
65.671	5.007	ITI	3	Picture	Fixation+	4	11.246	n/a	95.189
70.694	2.006	Cue	3	Picture	Maintain	4	9.223	n/a	100.213
72.7	4.99	Pic	3	Picture	IAPS_46	4	4.233	n/a	102.219
77.69	2.006	Blank	3	Picture	BLANK	4	2.227	n/a	107.209
81.923	n/a	ConfirmRating	3	Response	n/a	4	n/a	7	111.442
81.951	5.007	ITI	4	Picture	Fixation+	4	11.296	n/a	111.47
86.974	2.006	Cue	4	Picture	Maintain	4	9.273	n/a	116.493
88.98	4.99	Pic	4	Picture	IAPS_49	4	4.283	n/a	118.499
93.971	2.006	Blank	4	Picture	BLANK	4	2.277	n/a	123.489
98.254	n/a	ConfirmRating	4	Response	n/a	4	n/a	7	127.773
98.281	6.002	ITI	5	Picture	Fixation+	2	11.31	n/a	127.8
104.299	2.006	Cue	5	Picture	Enhance	2	9.287	n/a	133.818
106.305	4.99	Pic	5	Picture	IAPS_27	2	4.297	n/a	135.824
111.295	2.006	Blank	5	Picture	BLANK	2	2.291	n/a	140.814
115.593	n/a	ConfirmRating	5	Response	n/a	2	n/a	6	145.111
115.622	4.012	ITI	6	Picture	Fixation+	1	10.172	n/a	145.141
119.651	2.006	Cue	6	Picture	Maintain	1	8.149	n/a	149.17
121.657	4.99	Pic	6	Picture	IAPS_02	1	3.159	n/a	151.176
126.647	2.006	Blank	6	Picture	BLANK	1	1.153	n/a	156.166
129.806	n/a	ConfirmRating	6	Response	n/a	1	n/a	0	159.325
129.83	6.002	ITI	7	Picture	Fixation+	3	10.732	n/a	159.349
135.848	2.006	Cue	7	Picture	Suppress	3	8.71	n/a	165.367
137.854	4.99	Pic	7	Picture	IAPS_37	3	3.719	n/a	167.373
142.845	2.006	Blank	7	Picture	BLANK	3	1.713	n/a	172.363
146.564	n/a	ConfirmRating	7	Response	n/a	3	n/a	6	176.083
146.591	5.007	ITI	8	Picture	Fixation+	4	10.779	n/a	176.11
151.615	2.006	Cue	8	Picture	Maintain	4	8.757	n/a	181.133
153.621	4.99	Pic	8	Picture	IAPS_52	4	3.767	n/a	183.139
158.611	2.006	Blank	8	Picture	BLANK	4	1.761	n/a	188.13
162.377	n/a	ConfirmRating	8	Response	n/a	4	n/a	7	191.896
162.407	6.002	ITI	9	Picture	Fixation+	1	10.601	n/a	191.926
168.425	2.006	Cue	9	Picture	Maintain	1	8.579	n/a	197.944
170.431	4.99	Pic	9	Picture	IAPS_03	1	3.589	n/a	199.95
175.422	2.006	Blank	9	Picture	BLANK	1	1.583	n/a	204.94
179.01	n/a	ConfirmRating	9	Response	n/a	1	n/a	6	208.529
179.036	5.007	ITI	10	Picture	Fixation+	2	11.486	n/a	208.554
184.059	2.006	Cue	10	Picture	Enhance	2	9.464	n/a	213.578
186.065	4.99	Pic	10	Picture	IAPS_28	2	4.474	n/a	215.584
191.055	2.006	Blank	10	Picture	BLANK	2	2.468	n/a	220.574
195.529	n/a	ConfirmRating	10	Response	n/a	2	n/a	7	225.048
195.548	4.012	ITI	11	Picture	Fixation+	3	10.747	n/a	225.067
199.577	2.006	Cue	11	Picture	Suppress	3	8.725	n/a	229.095
201.583	4.99	Pic	11	Picture	IAPS_38	3	3.734	n/a	231.101
206.573	2.006	Blank	11	Picture	BLANK	3	1.728	n/a	236.092
210.307	n/a	ConfirmRating	11	Response	n/a	3	n/a	6	239.826
210.336	6.002	ITI	12	Picture	Fixation+	2	11.201	n/a	239.855
216.354	2.006	Cue	12	Picture	Enhance	2	9.179	n/a	245.873
218.36	4.99	Pic	12	Picture	IAPS_29	2	4.189	n/a	247.879
223.351	2.006	Blank	12	Picture	BLANK	2	2.182	n/a	252.869
227.539	n/a	ConfirmRating	12	Response	n/a	2	n/a	6	257.058
227.562	5.007	ITI	13	Picture	Fixation+	1	10.778	n/a	257.08
232.585	2.006	Cue	13	Picture	Maintain	1	8.756	n/a	262.104
234.591	4.99	Pic	13	Picture	IAPS_04	1	3.766	n/a	264.11
239.581	2.006	Blank	13	Picture	BLANK	1	1.76	n/a	269.1
243.347	n/a	ConfirmRating	13	Response	n/a	1	n/a	6	272.865
243.378	4.012	ITI	14	Picture	Fixation+	4	10.002	n/a	272.896
247.406	2.006	Cue	14	Picture	Maintain	4	7.979	n/a	276.925
249.412	4.99	Pic	14	Picture	IAPS_55	4	2.989	n/a	278.931
254.402	2.006	Blank	14	Picture	BLANK	4	0.983	n/a	283.921
257.391	n/a	ConfirmRating	14	Response	n/a	4	n/a	0	286.91
257.42	5.007	ITI	15	Picture	Fixation+	3	12.45	n/a	286.938
262.443	2.006	Cue	15	Picture	Suppress	3	10.427	n/a	291.962
264.449	4.99	Pic	15	Picture	IAPS_39	3	5.437	n/a	293.968
