onset	duration	trial_type	trial_number	event_type	cue_to_participant	stimulus_type	time_until_response	rated_success_of_regulation	onset_uncorrected
0.013	10.014	Instruction	-1	Picture	Instruction	n/a	n/a	n/a	33.766
10.043	5.007	ITI	0	Picture	Fixation+	1	12.226	n/a	43.796
15.066	2.006	Cue	0	Picture	Maintain	1	10.204	n/a	48.819
17.072	4.99	Pic	0	Picture	IAPS_26	1	5.213	n/a	50.825
22.062	2.006	Blank	0	Picture	BLANK	1	3.207	n/a	55.815
27.276	n/a	ConfirmRating	0	Response	n/a	1	n/a	6	61.029
27.301	6.002	ITI	1	Picture	Fixation+	2	11.109	n/a	61.054
33.319	2.006	Cue	1	Picture	Enhance	2	9.086	n/a	67.072
35.326	4.99	Pic	1	Picture	IAPS_36	2	4.096	n/a	69.078
40.316	2.006	Blank	1	Picture	BLANK	2	2.09	n/a	74.069
44.412	n/a	ConfirmRating	1	Response	n/a	2	n/a	6	78.165
44.444	4.012	ITI	2	Picture	Fixation+	3	11.702	n/a	78.197
48.472	2.006	Cue	2	Picture	Suppress	3	9.679	n/a	82.225
50.478	4.99	Pic	2	Picture	IAPS_01	3	4.689	n/a	84.231
55.469	2.006	Blank	2	Picture	BLANK	3	2.683	n/a	89.222
60.157	n/a	ConfirmRating	2	Response	n/a	3	n/a	5	93.91
60.177	5.007	ITI	3	Picture	Fixation+	4	11.359	n/a	93.93
65.2	2.006	Cue	3	Picture	Maintain	4	9.337	n/a	98.953
67.206	4.99	Pic	3	Picture	IAPS_46	4	4.347	n/a	100.959
72.197	2.006	Blank	3	Picture	BLANK	4	2.34	n/a	105.95
76.543	n/a	ConfirmRating	3	Response	n/a	4	n/a	6	110.296
76.573	5.007	ITI	4	Picture	Fixation+	4	11.621	n/a	110.326
81.597	2.006	Cue	4	Picture	Maintain	4	9.598	n/a	115.35
83.603	4.99	Pic	4	Picture	IAPS_49	4	4.608	n/a	117.356
88.593	2.006	Blank	4	Picture	BLANK	4	2.602	n/a	122.346
93.201	n/a	ConfirmRating	4	Response	n/a	4	n/a	5	126.954
93.219	6.002	ITI	5	Picture	Fixation+	2	12.383	n/a	126.971
99.237	2.006	Cue	5	Picture	Enhance	2	10.36	n/a	132.989
101.243	4.99	Pic	5	Picture	IAPS_37	2	5.37	n/a	134.995
106.233	2.006	Blank	5	Picture	BLANK	2	3.364	n/a	139.986
111.603	n/a	ConfirmRating	5	Response	n/a	2	n/a	5	145.356
111.621	4.012	ITI	6	Picture	Fixation+	1	10.109	n/a	145.374
115.65	2.006	Cue	6	Picture	Maintain	1	8.086	n/a	149.402
117.656	4.99	Pic	6	Picture	IAPS_27	1	3.096	n/a	151.409
122.646	2.006	Blank	6	Picture	BLANK	1	1.09	n/a	156.399
125.742	n/a	ConfirmRating	6	Response	n/a	1	n/a	5	159.494
125.763	6.002	ITI	7	Picture	Fixation+	3	11.779	n/a	159.516
131.781	2.006	Cue	7	Picture	Suppress	3	9.756	n/a	165.534
133.787	4.99	Pic	7	Picture	IAPS_02	3	4.766	n/a	167.54
138.777	2.006	Blank	7	Picture	BLANK	3	2.76	n/a	172.53
143.543	n/a	ConfirmRating	7	Response	n/a	3	n/a	6	177.296
143.568	5.007	ITI	8	Picture	Fixation+	4	11.882	n/a	177.321
148.592	2.006	Cue	8	Picture	Maintain	4	9.859	n/a	182.345
150.598	4.99	Pic	8	Picture	IAPS_52	4	4.869	n/a	184.351
155.588	2.006	Blank	8	Picture	BLANK	4	2.863	n/a	189.341
160.457	n/a	ConfirmRating	8	Response	n/a	4	n/a	6	194.21
160.478	6.002	ITI	9	Picture	Fixation+	1	11.528	n/a	194.231
166.497	2.006	Cue	9	Picture	Maintain	1	9.505	n/a	200.25
168.503	4.99	Pic	9	Picture	IAPS_28	1	4.515	n/a	202.256
173.493	2.006	Blank	9	Picture	BLANK	1	2.509	n/a	207.246
178.008	n/a	ConfirmRating	9	Response	n/a	1	n/a	6	211.761
178.035	5.007	ITI	10	Picture	Fixation+	2	10.997	n/a	211.788
183.059	2.006	Cue	10	Picture	Enhance	2	8.975	n/a	216.812
185.065	4.99	Pic	10	Picture	IAPS_38	2	3.984	n/a	218.818
190.055	2.006	Blank	10	Picture	BLANK	2	1.978	n/a	223.808
194.039	n/a	ConfirmRating	10	Response	n/a	2	n/a	5	227.792
194.067	4.012	ITI	11	Picture	Fixation+	3	11.321	n/a	227.82
198.096	2.006	Cue	11	Picture	Suppress	3	9.298	n/a	231.849
200.102	4.99	Pic	11	Picture	IAPS_03	3	4.308	n/a	233.855
205.092	2.006	Blank	11	Picture	BLANK	3	2.302	n/a	238.845
209.4	n/a	ConfirmRating	11	Response	n/a	3	n/a	5	243.153
209.419	6.002	ITI	12	Picture	Fixation+	2	11.395	n/a	243.172
215.437	2.006	Cue	12	Picture	Enhance	2	9.373	n/a	249.19
217.443	4.99	Pic	12	Picture	IAPS_39	2	4.383	n/a	251.196
222.433	2.006	Blank	12	Picture	BLANK	2	2.377	n/a	256.186
226.816	n/a	ConfirmRating	12	Response	n/a	2	n/a	6	260.569
226.843	5.007	ITI	13	Picture	Fixation+	1	10.176	n/a	260.596
231.867	2.006	Cue	13	Picture	Maintain	1	8.153	n/a	265.62
