onset	duration	trial_type	event_type	time_until_response	response_time	trial_number	block_num_within_trial	image_seq_num_within_block	question_seq_num_within_block	image_seq_num	picture_number	condition	question_type	block_type	rating	rating_computed	onset_uncorrected	KDEV_imagefile
0.016	10.014	ITI	Fixation+	95.435	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	26.886	n/a
10.046	0.497	happy	Picture	94.921	n/a	1	1	1	n/a	1	108	3	n/a	n/a	n/a	n/a	36.916	AM09ANS.jpg
10.543	0.514	Blank	Blank	94.407	n/a	1	1	1	n/a	1	n/a	3	n/a	n/a	n/a	n/a	37.413	n/a
11.074	0.497	happy	Picture	93.893	n/a	1	1	2	n/a	2	99	3	n/a	n/a	n/a	n/a	37.944	AF31ANS.jpg
11.571	0.514	Blank	Blank	93.379	n/a	1	1	2	n/a	2	n/a	3	n/a	n/a	n/a	n/a	38.441	n/a
12.102	0.497	happy	Picture	92.865	n/a	1	1	3	n/a	3	98	3	n/a	n/a	n/a	n/a	38.971	BF29ANS.jpg
12.599	0.514	Blank	Blank	92.351	n/a	1	1	3	n/a	3	n/a	3	n/a	n/a	n/a	n/a	39.469	n/a
13.13	0.497	happy	Picture	91.837	n/a	1	1	4	n/a	4	107	3	n/a	n/a	n/a	n/a	39.999	BM08ANS.jpg
13.627	0.514	Blank	Blank	91.324	n/a	1	1	4	n/a	4	n/a	3	n/a	n/a	n/a	n/a	40.497	n/a
14.158	0.497	happy	Picture	90.809	n/a	1	1	5	n/a	5	104	3	n/a	n/a	n/a	n/a	41.027	BM05ANS.jpg
14.655	0.514	Blank	Blank	90.296	n/a	1	1	5	n/a	5	n/a	3	n/a	n/a	n/a	n/a	41.525	n/a
15.186	0.497	happy	Picture	89.782	n/a	1	1	6	n/a	6	101	3	n/a	n/a	n/a	n/a	42.055	AM01ANS.jpg
15.683	0.514	Blank	Blank	89.268	n/a	1	1	6	n/a	6	n/a	3	n/a	n/a	n/a	n/a	42.553	n/a
16.213	0.497	happy	Picture	88.754	n/a	1	1	7	n/a	7	103	3	n/a	n/a	n/a	n/a	43.083	AM04ANS.jpg
16.711	0.514	Blank	Blank	88.24	n/a	1	1	7	n/a	7	n/a	3	n/a	n/a	n/a	n/a	43.58	n/a
17.241	0.497	happy	Picture	87.726	n/a	1	1	8	n/a	8	111	3	n/a	n/a	n/a	n/a	44.111	BM12ANS.jpg
17.739	0.514	Blank	Blank	87.212	n/a	1	1	8	n/a	8	n/a	3	n/a	n/a	n/a	n/a	44.608	n/a
18.269	0.497	happy	Picture	86.698	n/a	1	1	9	n/a	9	110	3	n/a	n/a	n/a	n/a	45.139	AM11ANS.jpg
18.767	0.514	Blank	Blank	86.184	n/a	1	1	9	n/a	9	n/a	3	n/a	n/a	n/a	n/a	45.636	n/a
19.297	0.497	happy	Picture	85.67	n/a	1	1	10	n/a	10	85	3	n/a	n/a	n/a	n/a	46.167	BF07ANS.jpg
19.795	0.514	Blank	Blank	85.156	n/a	1	1	10	n/a	10	n/a	3	n/a	n/a	n/a	n/a	46.664	n/a
20.325	0.497	happy	Picture	84.642	n/a	1	1	11	n/a	11	87	3	n/a	n/a	n/a	n/a	47.195	BF11ANS.jpg
20.822	0.514	Blank	Blank	84.128	n/a	1	1	11	n/a	11	n/a	3	n/a	n/a	n/a	n/a	47.692	n/a
21.353	0.497	happy	Picture	83.614	n/a	1	1	12	n/a	12	91	3	n/a	n/a	n/a	n/a	48.222	AF20ANS.jpg
21.85	0.514	Blank	Blank	83.1	n/a	1	1	12	n/a	12	n/a	3	n/a	n/a	n/a	n/a	48.72	n/a
22.381	0.497	happy	Picture	82.586	n/a	1	1	13	n/a	13	115	3	n/a	n/a	n/a	n/a	49.25	AM23ANS.jpg
22.878	0.514	Blank	Blank	82.073	n/a	1	1	13	n/a	13	n/a	3	n/a	n/a	n/a	n/a	49.748	n/a
23.409	0.497	happy	Picture	81.559	n/a	1	1	14	n/a	14	97	3	n/a	n/a	n/a	n/a	50.278	BF28ANS.jpg
23.906	0.514	Blank	Blank	81.045	n/a	1	1	14	n/a	14	n/a	3	n/a	n/a	n/a	n/a	50.776	n/a
24.437	0.497	happy	Picture	80.531	n/a	1	1	15	n/a	15	82	3	n/a	n/a	n/a	n/a	51.306	AF03ANS.jpg
24.934	0.514	Blank	Blank	80.017	n/a	1	1	15	n/a	15	n/a	3	n/a	n/a	n/a	n/a	51.803	n/a
25.465	0.497	happy	Picture	79.503	n/a	1	1	16	n/a	16	96	3	n/a	n/a	n/a	n/a	52.334	AF26ANS.jpg
25.962	0.514	Blank	Blank	78.989	n/a	1	1	16	n/a	16	n/a	3	n/a	n/a	n/a	n/a	52.831	n/a
26.492	0.497	happy	Picture	78.475	n/a	1	1	17	n/a	17	109	3	n/a	n/a	n/a	n/a	53.362	AM10ANS.jpg
26.99	0.514	Blank	Blank	77.961	n/a	1	1	17	n/a	17	n/a	3	n/a	n/a	n/a	n/a	53.859	n/a
27.52	0.497	happy	Picture	77.447	n/a	1	1	18	n/a	18	114	3	n/a	n/a	n/a	n/a	54.39	AM22ANS.jpg
28.018	0.514	Blank	Blank	76.933	n/a	1	1	18	n/a	18	n/a	3	n/a	n/a	n/a	n/a	54.887	n/a
28.548	0.497	happy	Picture	76.419	n/a	1	1	19	n/a	19	120	3	n/a	n/a	n/a	n/a	55.418	AM35ANS.jpg
29.046	0.514	Blank	Blank	75.905	n/a	1	1	19	n/a	19	n/a	3	n/a	n/a	n/a	n/a	55.915	n/a
29.576	0.497	happy	Picture	75.391	n/a	1	1	20	n/a	20	81	3	n/a	n/a	n/a	n/a	56.446	AF01ANS.jpg
30.073	0.514	Blank	Blank	74.877	n/a	1	1	20	n/a	20	n/a	3	n/a	n/a	n/a	n/a	56.943	n/a
30.604	10.014	ITI	Fixation+	64.847	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	57.473	n/a
40.634	0.497	neutral	Picture	64.333	n/a	1	2	1	n/a	21	28	1	n/a	n/a	n/a	n/a	67.504	AM09NES.jpg
41.132	0.514	Blank	Blank	63.819	n/a	1	2	1	n/a	21	n/a	1	n/a	n/a	n/a	n/a	68.001	n/a
41.662	0.497	neutral	Picture	63.305	n/a	1	2	2	n/a	22	27	1	n/a	n/a	n/a	n/a	68.531	BM08NES.jpg
42.159	0.514	Blank	Blank	62.791	n/a	1	2	2	n/a	22	n/a	1	n/a	n/a	n/a	n/a	69.029	n/a
42.69	0.497	neutral	Picture	62.277	n/a	1	2	3	n/a	23	16	1	n/a	n/a	n/a	n/a	69.559	AF26NES.jpg
43.187	0.514	Blank	Blank	61.763	n/a	1	2	3	n/a	23	n/a	1	n/a	n/a	n/a	n/a	70.057	n/a
43.718	0.497	neutral	Picture	61.25	n/a	1	2	4	n/a	24	3	1	n/a	n/a	n/a	n/a	70.587	BF04NES.jpg
44.215	0.514	Blank	Blank	60.736	n/a	1	2	4	n/a	24	n/a	1	n/a	n/a	n/a	n/a	71.085	n/a
44.746	0.497	neutral	Picture	60.222	n/a	1	2	5	n/a	25	32	1	n/a	n/a	n/a	n/a	71.615	AM14NES.jpg
45.243	0.514	Blank	Blank	59.708	n/a	1	2	5	n/a	25	n/a	1	n/a	n/a	n/a	n/a	72.112	n/a
45.773	0.497	neutral	Picture	59.194	n/a	1	2	6	n/a	26	37	1	n/a	n/a	n/a	n/a	72.643	BM25NES.jpg
46.271	0.514	Blank	Blank	58.68	n/a	1	2	6	n/a	26	n/a	1	n/a	n/a	n/a	n/a	73.14	n/a
46.801	0.497	neutral	Picture	58.166	n/a	1	2	7	n/a	27	15	1	n/a	n/a	n/a	n/a	73.671	AF25NES.jpg
47.299	0.514	Blank	Blank	57.652	n/a	1	2	7	n/a	27	n/a	1	n/a	n/a	n/a	n/a	74.168	n/a
47.829	0.497	neutral	Picture	57.138	n/a	1	2	8	n/a	28	23	1	n/a	n/a	n/a	n/a	74.699	AM04NES.jpg
48.327	0.514	Blank	Blank	56.624	n/a	1	2	8	n/a	28	n/a	1	n/a	n/a	n/a	n/a	75.196	n/a
48.857	0.497	neutral	Picture	56.11	n/a	1	2	9	n/a	29	34	1	n/a	n/a	n/a	n/a	75.727	AM22NES.jpg
49.355	0.514	Blank	Blank	55.596	n/a	1	2	9	n/a	29	n/a	1	n/a	n/a	n/a	n/a	76.224	n/a
49.885	0.497	neutral	Picture	55.082	n/a	1	2	10	n/a	30	24	1	n/a	n/a	n/a	n/a	76.755	BM05NES.jpg
50.382	0.514	Blank	Blank	54.568	n/a	1	2	10	n/a	30	n/a	1	n/a	n/a	n/a	n/a	77.252	n/a
50.913	0.497	neutral	Picture	54.054	n/a	1	2	11	n/a	31	12	1	n/a	n/a	n/a	n/a	77.782	AF21NES.jpg
51.41	0.514	Blank	Blank	53.54	n/a	1	2	11	n/a	31	n/a	1	n/a	n/a	n/a	n/a	78.28	n/a
