onset	duration	trial_type	trial_number	event_type	cue_to_participant	stimulus_type	time_until_response	rated_success_of_regulation	onset_uncorrected
0.003	10.014	Instruction	-1	Picture	Instruction	n/a	n/a	n/a	29.803
10.033	5.007	ITI	0	Picture	Fixation+	1	13.393	n/a	39.833
15.057	2.006	Cue	0	Picture	Maintain	1	11.37	n/a	44.857
17.063	4.99	Pic	0	Picture	IAPS_01	1	6.38	n/a	46.863
22.053	2.006	Blank	0	Picture	BLANK	1	4.374	n/a	51.853
28.433	n/a	ConfirmRating	0	Response	n/a	1	n/a	0	58.233
28.453	6.002	ITI	1	Picture	Fixation+	2	13.692	n/a	58.252
34.47	2.006	Cue	1	Picture	Enhance	2	11.669	n/a	64.27
36.477	4.99	Pic	1	Picture	IAPS_26	2	6.679	n/a	66.276
41.467	2.006	Blank	1	Picture	BLANK	2	4.673	n/a	71.267
48.146	n/a	ConfirmRating	1	Response	n/a	2	n/a	5	77.945
48.165	4.012	ITI	2	Picture	Fixation+	3	14.118	n/a	77.965
52.193	2.006	Cue	2	Picture	Suppress	3	12.096	n/a	81.993
54.199	4.99	Pic	2	Picture	IAPS_36	3	7.106	n/a	83.999
59.19	2.006	Blank	2	Picture	BLANK	3	5.1	n/a	88.989
66.295	n/a	ConfirmRating	2	Response	n/a	3	n/a	3	96.095
66.318	5.007	ITI	3	Picture	Fixation+	4	11.917	n/a	96.118
71.342	2.006	Cue	3	Picture	Maintain	4	9.894	n/a	101.142
73.348	4.99	Pic	3	Picture	IAPS_46	4	4.904	n/a	103.148
78.338	2.006	Blank	3	Picture	BLANK	4	2.898	n/a	108.138
83.242	n/a	ConfirmRating	3	Response	n/a	4	n/a	6	113.042
83.262	5.007	ITI	4	Picture	Fixation+	4	10.89	n/a	113.062
88.285	2.006	Cue	4	Picture	Maintain	4	8.867	n/a	118.085
90.291	4.99	Pic	4	Picture	IAPS_49	4	3.877	n/a	120.091
95.281	2.006	Blank	4	Picture	BLANK	4	1.871	n/a	125.081
99.159	n/a	ConfirmRating	4	Response	n/a	4	n/a	6	128.958
99.177	6.002	ITI	5	Picture	Fixation+	2	13.649	n/a	128.977
105.195	2.006	Cue	5	Picture	Enhance	2	11.627	n/a	134.995
107.201	4.99	Pic	5	Picture	IAPS_27	2	6.636	n/a	137.001
112.192	2.006	Blank	5	Picture	BLANK	2	4.63	n/a	141.992
118.828	n/a	ConfirmRating	5	Response	n/a	2	n/a	5	148.628
118.856	4.012	ITI	6	Picture	Fixation+	1	12.331	n/a	148.656
122.885	2.006	Cue	6	Picture	Maintain	1	10.308	n/a	152.685
124.891	4.99	Pic	6	Picture	IAPS_02	1	5.318	n/a	154.691
129.881	2.006	Blank	6	Picture	BLANK	1	3.312	n/a	159.681
135.199	n/a	ConfirmRating	6	Response	n/a	1	n/a	6	164.999
135.22	6.002	ITI	7	Picture	Fixation+	3	11.478	n/a	165.019
141.238	2.006	Cue	7	Picture	Suppress	3	9.455	n/a	171.038
143.244	4.99	Pic	7	Picture	IAPS_37	3	4.465	n/a	173.044
148.234	2.006	Blank	7	Picture	BLANK	3	2.459	n/a	178.034
