onset	duration	trial_type	event_type	time_until_response	response_time	trial_number	block_num_within_trial	image_seq_num_within_block	question_seq_num_within_block	image_seq_num	picture_number	condition	question_type	block_type	rating	rating_computed	onset_uncorrected	KDEV_imagefile
0.005	10.014	ITI	Fixation+	95.595	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	30.334	n/a
10.035	0.497	happy	Picture	95.081	n/a	1	1	1	n/a	1	46	2	n/a	n/a	n/a	n/a	40.364	AF09HAS.jpg
10.532	0.514	Blank	Blank	94.567	n/a	1	1	1	n/a	1	n/a	2	n/a	n/a	n/a	n/a	40.861	n/a
11.063	0.497	happy	Picture	94.053	n/a	1	1	2	n/a	2	69	2	n/a	n/a	n/a	n/a	41.392	AM10HAS.jpg
11.56	0.514	Blank	Blank	93.539	n/a	1	1	2	n/a	2	n/a	2	n/a	n/a	n/a	n/a	41.889	n/a
12.091	0.497	happy	Picture	93.025	n/a	1	1	3	n/a	3	71	2	n/a	n/a	n/a	n/a	42.419	BM12HAS.jpg
12.588	0.514	Blank	Blank	92.511	n/a	1	1	3	n/a	3	n/a	2	n/a	n/a	n/a	n/a	42.917	n/a
13.119	0.497	happy	Picture	91.997	n/a	1	1	4	n/a	4	51	2	n/a	n/a	n/a	n/a	43.447	AF20HAS.jpg
13.616	0.514	Blank	Blank	91.483	n/a	1	1	4	n/a	4	n/a	2	n/a	n/a	n/a	n/a	43.945	n/a
14.146	0.497	happy	Picture	90.969	n/a	1	1	5	n/a	5	67	2	n/a	n/a	n/a	n/a	44.475	BM08HAS.jpg
14.644	0.514	Blank	Blank	90.455	n/a	1	1	5	n/a	5	n/a	2	n/a	n/a	n/a	n/a	44.972	n/a
15.174	0.497	happy	Picture	89.941	n/a	1	1	6	n/a	6	60	2	n/a	n/a	n/a	n/a	45.503	AF32HAS.jpg
15.672	0.514	Blank	Blank	89.427	n/a	1	1	6	n/a	6	n/a	2	n/a	n/a	n/a	n/a	46.0	n/a
16.202	0.497	happy	Picture	88.913	n/a	1	1	7	n/a	7	42	2	n/a	n/a	n/a	n/a	46.531	AF03HAS.jpg
16.699	0.514	Blank	Blank	88.4	n/a	1	1	7	n/a	7	n/a	2	n/a	n/a	n/a	n/a	47.028	n/a
17.23	0.497	happy	Picture	87.886	n/a	1	1	8	n/a	8	55	2	n/a	n/a	n/a	n/a	47.559	AF25HAS.jpg
17.727	0.514	Blank	Blank	87.372	n/a	1	1	8	n/a	8	n/a	2	n/a	n/a	n/a	n/a	48.056	n/a
18.258	0.497	happy	Picture	86.858	n/a	1	1	9	n/a	9	72	2	n/a	n/a	n/a	n/a	48.587	AM14HAS.jpg
18.755	0.514	Blank	Blank	86.344	n/a	1	1	9	n/a	9	n/a	2	n/a	n/a	n/a	n/a	49.084	n/a
19.286	0.497	happy	Picture	85.83	n/a	1	1	10	n/a	10	63	2	n/a	n/a	n/a	n/a	49.614	AM04HAS.jpg
19.783	0.514	Blank	Blank	85.316	n/a	1	1	10	n/a	10	n/a	2	n/a	n/a	n/a	n/a	50.112	n/a
20.314	0.497	happy	Picture	84.802	n/a	1	1	11	n/a	11	58	2	n/a	n/a	n/a	n/a	50.642	BF29HAS.jpg
20.811	0.514	Blank	Blank	84.288	n/a	1	1	11	n/a	11	n/a	2	n/a	n/a	n/a	n/a	51.14	n/a
21.341	0.497	happy	Picture	83.774	n/a	1	1	12	n/a	12	48	2	n/a	n/a	n/a	n/a	51.67	AF14HAS.jpg
21.839	0.514	Blank	Blank	83.26	n/a	1	1	12	n/a	12	n/a	2	n/a	n/a	n/a	n/a	52.168	n/a
22.369	0.497	happy	Picture	82.746	n/a	1	1	13	n/a	13	66	2	n/a	n/a	n/a	n/a	52.698	BM07HAS.jpg
22.867	0.514	Blank	Blank	82.232	n/a	1	1	13	n/a	13	n/a	2	n/a	n/a	n/a	n/a	53.196	n/a
