onset	duration	response_time
16.5	n/a	0.221
21.4	n/a	0.248
24.8	n/a	0.518
29.8	n/a	0.222
36.9	n/a	0.212
42.3	n/a	0.202
50.7	n/a	0.198
58.1	n/a	0.216
65.5	n/a	0.247
73.0	n/a	0.226
83.1	n/a	0.189
88.2	n/a	0.298
96.2	n/a	0.218
105.3	n/a	0.242
109.7	n/a	0.286
115.2	n/a	0.342
124.8	n/a	0.208
127.7	n/a	0.229
132.4	n/a	0.195
142.1	n/a	0.231
149.3	n/a	0.217
156.5	n/a	0.247
159.8	n/a	0.320
165.4	n/a	0.292
171.0	n/a	0.234
173.5	n/a	0.296
183.3	n/a	0.318
189.3	n/a	0.209
193.1	n/a	0.245
195.9	n/a	0.321
200.0	n/a	0.234
202.8	n/a	0.260
205.3	n/a	0.237
213.9	n/a	0.240
222.2	n/a	0.193
227.3	n/a	0.239
231.8	n/a	0.234
238.4	n/a	0.223
244.5	n/a	0.261
252.9	n/a	0.314
259.8	n/a	0.217
268.7	n/a	0.204
276.0	n/a	0.208
285.9	n/a	0.390
294.5	n/a	0.248
