onset	duration	trial_type	event_type	time_until_response	response_time	trial_number	block_num_within_trial	image_seq_num_within_block	question_seq_num_within_block	image_seq_num	picture_number	condition	question_type	block_type	rating	rating_computed	onset_uncorrected	KDEV_imagefile
0.002	10.01	ITI	Fixation+	95.791	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	31.275	n/a
10.012	0.513	happy	Picture	95.277	n/a	1	1	1	n/a	1	46	2	n/a	n/a	n/a	n/a	41.285	AF09HAS.jpg
10.525	0.5	Blank	Blank	94.777	n/a	1	1	1	n/a	1	n/a	2	n/a	n/a	n/a	n/a	41.799	n/a
11.056	0.47	happy	Picture	94.276	n/a	1	1	2	n/a	2	69	2	n/a	n/a	n/a	n/a	42.329	AM10HAS.jpg
11.526	0.508	Blank	Blank	93.768	n/a	1	1	2	n/a	2	n/a	2	n/a	n/a	n/a	n/a	42.799	n/a
12.034	0.514	happy	Picture	93.254	n/a	1	1	3	n/a	3	71	2	n/a	n/a	n/a	n/a	43.308	BM12HAS.jpg
12.548	0.5	Blank	Blank	92.754	n/a	1	1	3	n/a	3	n/a	2	n/a	n/a	n/a	n/a	43.821	n/a
13.078	0.47	happy	Picture	92.254	n/a	1	1	4	n/a	4	51	2	n/a	n/a	n/a	n/a	44.352	AF20HAS.jpg
13.548	0.508	Blank	Blank	91.746	n/a	1	1	4	n/a	4	n/a	2	n/a	n/a	n/a	n/a	44.822	n/a
14.057	0.513	happy	Picture	91.231	n/a	1	1	5	n/a	5	67	2	n/a	n/a	n/a	n/a	45.33	BM08HAS.jpg
14.57	0.5	Blank	Blank	90.731	n/a	1	1	5	n/a	5	n/a	2	n/a	n/a	n/a	n/a	45.844	n/a
15.101	0.47	happy	Picture	90.231	n/a	1	1	6	n/a	6	60	2	n/a	n/a	n/a	n/a	46.374	AF32HAS.jpg
15.571	0.508	Blank	Blank	89.723	n/a	1	1	6	n/a	6	n/a	2	n/a	n/a	n/a	n/a	46.844	n/a
16.079	0.513	happy	Picture	89.209	n/a	1	1	7	n/a	7	42	2	n/a	n/a	n/a	n/a	47.353	AF03HAS.jpg
16.593	0.5	Blank	Blank	88.709	n/a	1	1	7	n/a	7	n/a	2	n/a	n/a	n/a	n/a	47.866	n/a
17.124	0.47	happy	Picture	88.209	n/a	1	1	8	n/a	8	55	2	n/a	n/a	n/a	n/a	48.397	AF25HAS.jpg
17.593	0.508	Blank	Blank	87.7	n/a	1	1	8	n/a	8	n/a	2	n/a	n/a	n/a	n/a	48.867	n/a
18.102	0.513	happy	Picture	87.186	n/a	1	1	9	n/a	9	72	2	n/a	n/a	n/a	n/a	49.376	AM14HAS.jpg
18.616	0.5	Blank	Blank	86.686	n/a	1	1	9	n/a	9	n/a	2	n/a	n/a	n/a	n/a	49.889	n/a
19.146	0.47	happy	Picture	86.186	n/a	1	1	10	n/a	10	63	2	n/a	n/a	n/a	n/a	50.419	AM04HAS.jpg
19.616	0.508	Blank	Blank	85.678	n/a	1	1	10	n/a	10	n/a	2	n/a	n/a	n/a	n/a	50.889	n/a
20.125	0.513	happy	Picture	85.164	n/a	1	1	11	n/a	11	58	2	n/a	n/a	n/a	n/a	51.398	BF29HAS.jpg
20.638	0.5	Blank	Blank	84.664	n/a	1	1	11	n/a	11	n/a	2	n/a	n/a	n/a	n/a	51.912	n/a
21.169	0.47	happy	Picture	84.163	n/a	1	1	12	n/a	12	48	2	n/a	n/a	n/a	n/a	52.442	AF14HAS.jpg
21.639	0.508	Blank	Blank	83.655	n/a	1	1	12	n/a	12	n/a	2	n/a	n/a	n/a	n/a	52.912	n/a
22.147	0.513	happy	Picture	83.141	n/a	1	1	13	n/a	13	66	2	n/a	n/a	n/a	n/a	53.421	BM07HAS.jpg
22.661	0.5	Blank	Blank	82.641	n/a	1	1	13	n/a	13	n/a	2	n/a	n/a	n/a	n/a	53.934	n/a
23.191	0.47	happy	Picture	82.141	n/a	1	1	14	n/a	14	70	2	n/a	n/a	n/a	n/a	54.465	BM11HAS.jpg
23.661	0.508	Blank	Blank	81.632	n/a	1	1	14	n/a	14	n/a	2	n/a	n/a	n/a	n/a	54.934	n/a
24.17	0.513	happy	Picture	81.118	n/a	1	1	15	n/a	15	43	2	n/a	n/a	n/a	n/a	55.443	BF04HAS.jpg
24.683	0.5	Blank	Blank	80.618	n/a	1	1	15	n/a	15	n/a	2	n/a	n/a	n/a	n/a	55.957	n/a
25.214	0.47	happy	Picture	80.118	n/a	1	1	16	n/a	16	49	2	n/a	n/a	n/a	n/a	56.487	AF17HAS.jpg
25.684	0.508	Blank	Blank	79.61	n/a	1	1	16	n/a	16	n/a	2	n/a	n/a	n/a	n/a	56.957	n/a
26.192	0.513	happy	Picture	79.096	n/a	1	1	17	n/a	17	75	2	n/a	n/a	n/a	n/a	57.466	AM23HAS.jpg
26.706	0.5	Blank	Blank	78.596	n/a	1	1	17	n/a	17	n/a	2	n/a	n/a	n/a	n/a	57.979	n/a
27.237	0.47	happy	Picture	78.096	n/a	1	1	18	n/a	18	80	2	n/a	n/a	n/a	n/a	58.51	BM35HAS.jpg
27.706	0.508	Blank	Blank	77.587	n/a	1	1	18	n/a	18	n/a	2	n/a	n/a	n/a	n/a	58.98	n/a
28.215	0.513	happy	Picture	77.073	n/a	1	1	19	n/a	19	76	2	n/a	n/a	n/a	n/a	59.489	BM24HAS.jpg
28.729	0.5	Blank	Blank	76.573	n/a	1	1	19	n/a	19	n/a	2	n/a	n/a	n/a	n/a	60.002	n/a
29.259	0.47	happy	Picture	76.073	n/a	1	1	20	n/a	20	74	2	n/a	n/a	n/a	n/a	60.532	AM22HAS.jpg
29.729	0.509	Blank	Blank	75.565	n/a	1	1	20	n/a	20	n/a	2	n/a	n/a	n/a	n/a	61.002	n/a
30.238	10.013	ITI	Fixation+	65.551	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	61.511	n/a
40.251	0.513	neutral	Picture	65.037	n/a	1	2	1	n/a	21	33	1	n/a	n/a	n/a	n/a	71.525	AM21NES.jpg
40.765	0.5	Blank	Blank	64.537	n/a	1	2	1	n/a	21	n/a	1	n/a	n/a	n/a	n/a	72.038	n/a
41.295	0.47	neutral	Picture	64.037	n/a	1	2	2	n/a	22	39	1	n/a	n/a	n/a	n/a	72.569	AM28NES.jpg
41.765	0.508	Blank	Blank	63.529	n/a	1	2	2	n/a	22	n/a	1	n/a	n/a	n/a	n/a	73.038	n/a
42.274	0.513	neutral	Picture	63.014	n/a	1	2	3	n/a	23	25	1	n/a	n/a	n/a	n/a	73.547	BM06NES.jpg
42.787	0.5	Blank	Blank	62.514	n/a	1	2	3	n/a	23	n/a	1	n/a	n/a	n/a	n/a	74.061	n/a
43.318	0.47	neutral	Picture	62.014	n/a	1	2	4	n/a	24	5	1	n/a	n/a	n/a	n/a	74.591	BF07NES.jpg
43.788	0.509	Blank	Blank	61.506	n/a	1	2	4	n/a	24	n/a	1	n/a	n/a	n/a	n/a	75.061	n/a
44.297	0.513	neutral	Picture	60.992	n/a	1	2	5	n/a	25	10	1	n/a	n/a	n/a	n/a	75.57	AF18NES.jpg
44.81	0.5	Blank	Blank	60.492	n/a	1	2	5	n/a	25	n/a	1	n/a	n/a	n/a	n/a	76.083	n/a
45.341	0.47	neutral	Picture	59.992	n/a	1	2	6	n/a	26	34	1	n/a	n/a	n/a	n/a	76.614	AM22NES.jpg
45.81	0.508	Blank	Blank	59.483	n/a	1	2	6	n/a	26	n/a	1	n/a	n/a	n/a	n/a	77.084	n/a
46.319	0.513	neutral	Picture	58.969	n/a	1	2	7	n/a	27	36	1	n/a	n/a	n/a	n/a	77.593	BM24NES.jpg
46.833	0.5	Blank	Blank	58.469	n/a	1	2	7	n/a	27	n/a	1	n/a	n/a	n/a	n/a	78.106	n/a
47.363	0.47	neutral	Picture	57.969	n/a	1	2	8	n/a	28	14	1	n/a	n/a	n/a	n/a	78.636	AF23NES.jpg
