onset	duration	trial_type	trial_number	event_type	cue_to_participant	stimulus_type	time_until_response	rated_success_of_regulation	onset_uncorrected
0.013	10.014	Instruction	-1	Picture	Instruction	n/a	n/a	n/a	32.091
10.043	5.007	ITI	0	Picture	Fixation+	1	13.575	n/a	42.122
15.066	2.006	Cue	0	Picture	Maintain	1	11.553	n/a	47.145
17.072	4.99	Pic	0	Picture	IAPS_01	1	6.562	n/a	49.151
22.063	2.006	Blank	0	Picture	BLANK	1	4.556	n/a	54.141
28.625	n/a	ConfirmRating	0	Response	n/a	1	n/a	7	60.704
28.645	6.002	ITI	1	Picture	Fixation+	2	10.774	n/a	60.723
34.663	2.006	Cue	1	Picture	Enhance	2	8.751	n/a	66.741
36.669	4.99	Pic	1	Picture	IAPS_26	2	3.761	n/a	68.747
41.659	2.006	Blank	1	Picture	BLANK	2	1.755	n/a	73.737
45.42	n/a	ConfirmRating	1	Response	n/a	2	n/a	5	77.498
45.439	4.012	ITI	2	Picture	Fixation+	3	10.541	n/a	77.517
49.467	2.006	Cue	2	Picture	Suppress	3	8.518	n/a	81.546
51.474	4.99	Pic	2	Picture	IAPS_36	3	3.528	n/a	83.552
56.464	2.006	Blank	2	Picture	BLANK	3	1.522	n/a	88.542
59.992	n/a	ConfirmRating	2	Response	n/a	3	n/a	2	92.07
60.012	5.007	ITI	3	Picture	Fixation+	4	11.52	n/a	92.09
65.035	2.006	Cue	3	Picture	Maintain	4	9.497	n/a	97.114
67.041	4.99	Pic	3	Picture	IAPS_46	4	4.507	n/a	99.12
72.031	2.006	Blank	3	Picture	BLANK	4	2.501	n/a	104.11
76.538	n/a	ConfirmRating	3	Response	n/a	4	n/a	7	108.617
76.557	5.007	ITI	4	Picture	Fixation+	4	10.4	n/a	108.636
81.581	2.006	Cue	4	Picture	Maintain	4	8.377	n/a	113.659
83.587	4.99	Pic	4	Picture	IAPS_49	4	3.387	n/a	115.665
88.577	2.006	Blank	4	Picture	BLANK	4	1.381	n/a	120.656
91.964	n/a	ConfirmRating	4	Response	n/a	4	n/a	7	124.043
91.992	6.002	ITI	5	Picture	Fixation+	2	13.124	n/a	124.071
98.011	2.006	Cue	5	Picture	Enhance	2	11.102	n/a	130.089
100.017	4.99	Pic	5	Picture	IAPS_27	2	6.111	n/a	132.095
105.007	2.006	Blank	5	Picture	BLANK	2	4.105	n/a	137.085
111.118	n/a	ConfirmRating	5	Response	n/a	2	n/a	5	143.197
111.141	4.012	ITI	6	Picture	Fixation+	1	12.589	n/a	143.22
115.17	2.006	Cue	6	Picture	Maintain	1	10.566	n/a	147.248
117.176	4.99	Pic	6	Picture	IAPS_02	1	5.576	n/a	149.254
122.166	2.006	Blank	6	Picture	BLANK	1	3.57	n/a	154.244
127.742	n/a	ConfirmRating	6	Response	n/a	1	n/a	6	159.821
127.77	6.002	ITI	7	Picture	Fixation+	3	11.802	n/a	159.848
133.788	2.006	Cue	7	Picture	Suppress	3	9.779	n/a	165.866
135.794	4.99	Pic	7	Picture	IAPS_37	3	4.789	n/a	167.872
140.784	2.006	Blank	7	Picture	BLANK	3	2.783	n/a	172.863
145.573	n/a	ConfirmRating	7	Response	n/a	3	n/a	6	177.651
145.592	5.007	ITI	8	Picture	Fixation+	4	10.613	n/a	177.67
150.615	2.006	Cue	8	Picture	Maintain	4	8.59	n/a	182.694
152.621	4.99	Pic	8	Picture	IAPS_52	4	3.6	n/a	184.7
157.612	2.006	Blank	8	Picture	BLANK	4	1.594	n/a	189.69
161.212	n/a	ConfirmRating	8	Response	n/a	4	n/a	6	193.29
