onset	duration	trial_type	trial_number	event_type	cue_to_participant	stimulus_type	time_until_response	rated_success_of_regulation	onset_uncorrected
0.007	10.014	Instruction	-1	Picture	Instruction	n/a	n/a	n/a	30.367
10.037	5.007	ITI	0	Picture	Fixation+	1	16.56	n/a	40.397
15.061	2.006	Cue	0	Picture	Maintain	1	14.537	n/a	45.421
17.067	4.99	Pic	0	Picture	IAPS_01	1	9.547	n/a	47.427
22.057	2.006	Blank	0	Picture	BLANK	1	7.541	n/a	52.417
31.604	n/a	ConfirmRating	0	Response	n/a	1	n/a	5	61.964
31.623	6.002	ITI	1	Picture	Fixation+	2	15.488	n/a	61.983
37.641	2.006	Cue	1	Picture	Enhance	2	13.466	n/a	68.001
39.647	4.99	Pic	1	Picture	IAPS_26	2	8.475	n/a	70.007
44.637	2.006	Blank	1	Picture	BLANK	2	6.469	n/a	74.997
53.112	n/a	ConfirmRating	1	Response	n/a	2	n/a	4	83.473
53.142	4.012	ITI	2	Picture	Fixation+	3	12.711	n/a	83.502
57.171	2.006	Cue	2	Picture	Suppress	3	10.688	n/a	87.531
59.177	4.99	Pic	2	Picture	IAPS_36	3	5.698	n/a	89.537
64.167	2.006	Blank	2	Picture	BLANK	3	3.692	n/a	94.527
69.865	n/a	ConfirmRating	2	Response	n/a	3	n/a	5	100.225
69.887	5.007	ITI	3	Picture	Fixation+	4	11.368	n/a	100.247
74.91	2.006	Cue	3	Picture	Maintain	4	9.345	n/a	105.27
76.916	4.99	Pic	3	Picture	IAPS_46	4	4.355	n/a	107.276
81.906	2.006	Blank	3	Picture	BLANK	4	2.349	n/a	112.266
86.261	n/a	ConfirmRating	3	Response	n/a	4	n/a	7	116.621
86.283	5.007	ITI	4	Picture	Fixation+	4	10.467	n/a	116.643
91.307	2.006	Cue	4	Picture	Maintain	4	8.444	n/a	121.667
93.313	4.99	Pic	4	Picture	IAPS_49	4	3.454	n/a	123.673
98.303	2.006	Blank	4	Picture	BLANK	4	1.448	n/a	128.663
101.757	n/a	ConfirmRating	4	Response	n/a	4	n/a	5	132.117
101.784	6.002	ITI	5	Picture	Fixation+	2	13.558	n/a	132.144
107.802	2.006	Cue	5	Picture	Enhance	2	11.535	n/a	138.163
109.808	4.99	Pic	5	Picture	IAPS_27	2	6.545	n/a	140.169
114.799	2.006	Blank	5	Picture	BLANK	2	4.539	n/a	145.159
121.344	n/a	ConfirmRating	5	Response	n/a	2	n/a	6	151.704
121.364	4.012	ITI	6	Picture	Fixation+	1	9.979	n/a	151.724
125.393	2.006	Cue	6	Picture	Maintain	1	7.956	n/a	155.753
127.399	4.99	Pic	6	Picture	IAPS_02	1	2.966	n/a	157.759
132.389	2.006	Blank	6	Picture	BLANK	1	0.96	n/a	162.749
135.355	n/a	ConfirmRating	6	Response	n/a	1	n/a	2	165.715
135.373	6.002	ITI	7	Picture	Fixation+	3	10.105	n/a	165.733
141.391	2.006	Cue	7	Picture	Suppress	3	8.082	n/a	171.751
143.397	4.99	Pic	7	Picture	IAPS_37	3	3.092	n/a	173.757
148.387	2.006	Blank	7	Picture	BLANK	3	1.086	n/a	178.748
151.48	n/a	ConfirmRating	7	Response	n/a	3	n/a	7	181.84
151.504	5.007	ITI	8	Picture	Fixation+	4	10.582	n/a	181.864
156.528	2.006	Cue	8	Picture	Maintain	4	8.56	n/a	186.888
158.534	4.99	Pic	8	Picture	IAPS_52	4	3.569	n/a	188.894
163.524	2.006	Blank	8	Picture	BLANK	4	1.563	n/a	193.884
167.093	n/a	ConfirmRating	8	Response	n/a	4	n/a	7	197.453
167.121	6.002	ITI	9	Picture	Fixation+	1	11.319	n/a	197.482
173.14	2.006	Cue	9	Picture	Maintain	1	9.296	n/a	203.5
175.146	4.99	Pic	9	Picture	IAPS_03	1	4.306	n/a	205.506
180.136	2.006	Blank	9	Picture	BLANK	1	2.3	n/a	210.496
184.442	n/a	ConfirmRating	9	Response	n/a	1	n/a	7	214.802
184.463	5.007	ITI	10	Picture	Fixation+	2	17.394	n/a	214.823
189.486	2.006	Cue	10	Picture	Enhance	2	15.371	n/a	219.846
191.492	4.99	Pic	10	Picture	IAPS_28	2	10.381	n/a	221.852
196.483	2.006	Blank	10	Picture	BLANK	2	8.375	n/a	226.843
206.864	n/a	ConfirmRating	10	Response	n/a	2	n/a	7	237.224
206.894	4.012	ITI	11	Picture	Fixation+	3	14.748	n/a	237.254
210.923	2.006	Cue	11	Picture	Suppress	3	12.726	n/a	241.283
212.929	4.99	Pic	11	Picture	IAPS_38	3	7.736	n/a	243.289
217.919	2.006	Blank	11	Picture	BLANK	3	5.73	n/a	248.279
225.655	n/a	ConfirmRating	11	Response	n/a	3	n/a	5	256.015
225.678	6.002	ITI	12	Picture	Fixation+	2	10.68	n/a	256.038
231.696	2.006	Cue	12	Picture	Enhance	2	8.657	n/a	262.056
233.702	4.99	Pic	12	Picture	IAPS_29	2	3.667	n/a	264.062
238.692	2.006	Blank	12	Picture	BLANK	2	1.661	n/a	269.052
242.36	n/a	ConfirmRating	12	Response	n/a	2	n/a	2	272.72
242.389	5.007	ITI	13	Picture	Fixation+	1	14.597	n/a	272.75
247.413	2.006	Cue	13	Picture	Maintain	1	12.575	n/a	277.773
249.419	4.99	Pic	13	Picture	IAPS_04	1	7.584	n/a	279.779
254.409	2.006	Blank	13	Picture	BLANK	1	5.578	n/a	284.769
261.993	n/a	ConfirmRating	13	Response	n/a	1	n/a	1	292.353
262.019	4.012	ITI	14	Picture	Fixation+	4	13.653	n/a	292.379
266.047	2.006	Cue	14	Picture	Maintain	4	11.631	n/a	296.408
268.053	4.99	Pic	14	Picture	IAPS_55	4	6.64	n/a	298.413
273.044	2.006	Blank	14	Picture	BLANK	4	4.634	n/a	303.404
279.684	n/a	ConfirmRating	14	Response	n/a	4	n/a	6	310.044
279.708	5.007	ITI	15	Picture	Fixation+	3	10.435	n/a	310.068
284.732	2.006	Cue	15	Picture	Suppress	3	8.412	n/a	315.092
286.738	4.99	Pic	15	Picture	IAPS_39	3	3.422	n/a	317.098
291.728	2.006	Blank	15	Picture	BLANK	3	1.416	n/a	322.088
295.15	n/a	ConfirmRating	15	Response	n/a	3	n/a	2	325.51
295.176	6.002	ITI	16	Picture	Fixation+	2	12.995	n/a	325.536
301.195	2.006	Cue	16	Picture	Enhance	2	10.972	n/a	331.555
303.201	4.99	Pic	16	Picture	IAPS_30	2	5.982	n/a	333.561
308.191	2.006	Blank	16	Picture	BLANK	2	3.976	n/a	338.551
314.173	n/a	ConfirmRating	16	Response	n/a	2	n/a	7	344.533
314.192	6.002	ITI	17	Picture	Fixation+	1	11.504	n/a	344.552
320.21	2.006	Cue	17	Picture	Maintain	1	9.481	n/a	350.57
322.216	4.99	Pic	17	Picture	IAPS_05	1	4.491	n/a	352.577
327.207	2.006	Blank	17	Picture	BLANK	1	2.485	n/a	357.567
331.698	n/a	ConfirmRating	17	Response	n/a	1	n/a	6	362.058
331.716	4.012	ITI	18	Picture	Fixation+	3	11.091	n/a	362.076
335.745	2.006	Cue	18	Picture	Suppress	3	9.069	n/a	366.105
337.751	4.99	Pic	18	Picture	IAPS_40	3	4.078	n/a	368.111
342.741	2.006	Blank	18	Picture	BLANK	3	2.072	n/a	373.101
346.819	0.017	ConfirmRating	18	Response	n/a	3	-0.017	6	377.18
346.836	5.007	ITI	19	Picture	Fixation+	4	11.014	n/a	377.196
