onset	duration	trial_type	event_type	time_until_response	response_time	trial_number	block_num_within_trial	image_seq_num_within_block	question_seq_num_within_block	image_seq_num	picture_number	condition	question_type	block_type	rating	rating_computed	onset_uncorrected	KDEV_imagefile
0.006	10.014	ITI	Fixation+	97.165	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	31.71	n/a
10.036	0.497	happy	Picture	96.651	n/a	1	1	1	n/a	1	108	3	n/a	n/a	n/a	n/a	41.74	AM09ANS.jpg
10.534	0.514	Blank	Blank	96.137	n/a	1	1	1	n/a	1	n/a	3	n/a	n/a	n/a	n/a	42.238	n/a
11.064	0.497	happy	Picture	95.623	n/a	1	1	2	n/a	2	99	3	n/a	n/a	n/a	n/a	42.768	AF31ANS.jpg
11.562	0.514	Blank	Blank	95.109	n/a	1	1	2	n/a	2	n/a	3	n/a	n/a	n/a	n/a	43.266	n/a
12.092	0.497	happy	Picture	94.595	n/a	1	1	3	n/a	3	98	3	n/a	n/a	n/a	n/a	43.796	BF29ANS.jpg
12.589	0.514	Blank	Blank	94.081	n/a	1	1	3	n/a	3	n/a	3	n/a	n/a	n/a	n/a	44.293	n/a
13.12	0.497	happy	Picture	93.567	n/a	1	1	4	n/a	4	107	3	n/a	n/a	n/a	n/a	44.824	BM08ANS.jpg
13.617	0.514	Blank	Blank	93.053	n/a	1	1	4	n/a	4	n/a	3	n/a	n/a	n/a	n/a	45.321	n/a
14.148	0.497	happy	Picture	92.539	n/a	1	1	5	n/a	5	104	3	n/a	n/a	n/a	n/a	45.852	BM05ANS.jpg
14.645	0.514	Blank	Blank	92.025	n/a	1	1	5	n/a	5	n/a	3	n/a	n/a	n/a	n/a	46.349	n/a
15.176	0.497	happy	Picture	91.511	n/a	1	1	6	n/a	6	101	3	n/a	n/a	n/a	n/a	46.88	AM01ANS.jpg
15.673	0.514	Blank	Blank	90.997	n/a	1	1	6	n/a	6	n/a	3	n/a	n/a	n/a	n/a	47.377	n/a
16.204	0.497	happy	Picture	90.483	n/a	1	1	7	n/a	7	103	3	n/a	n/a	n/a	n/a	47.908	AM04ANS.jpg
16.701	0.514	Blank	Blank	89.969	n/a	1	1	7	n/a	7	n/a	3	n/a	n/a	n/a	n/a	48.405	n/a
17.232	0.497	happy	Picture	89.455	n/a	1	1	8	n/a	8	111	3	n/a	n/a	n/a	n/a	48.935	BM12ANS.jpg
17.729	0.514	Blank	Blank	88.941	n/a	1	1	8	n/a	8	n/a	3	n/a	n/a	n/a	n/a	49.433	n/a
18.259	0.497	happy	Picture	88.427	n/a	1	1	9	n/a	9	110	3	n/a	n/a	n/a	n/a	49.963	AM11ANS.jpg
18.757	0.514	Blank	Blank	87.914	n/a	1	1	9	n/a	9	n/a	3	n/a	n/a	n/a	n/a	50.461	n/a
19.287	0.497	happy	Picture	87.4	n/a	1	1	10	n/a	10	85	3	n/a	n/a	n/a	n/a	50.991	BF07ANS.jpg
19.785	0.514	Blank	Blank	86.886	n/a	1	1	10	n/a	10	n/a	3	n/a	n/a	n/a	n/a	51.489	n/a
20.315	0.497	happy	Picture	86.372	n/a	1	1	11	n/a	11	87	3	n/a	n/a	n/a	n/a	52.019	BF11ANS.jpg
20.813	0.514	Blank	Blank	85.858	n/a	1	1	11	n/a	11	n/a	3	n/a	n/a	n/a	n/a	52.517	n/a
21.343	0.497	happy	Picture	85.344	n/a	1	1	12	n/a	12	91	3	n/a	n/a	n/a	n/a	53.047	AF20ANS.jpg
21.841	0.514	Blank	Blank	84.83	n/a	1	1	12	n/a	12	n/a	3	n/a	n/a	n/a	n/a	53.544	n/a
22.371	0.497	happy	Picture	84.316	n/a	1	1	13	n/a	13	115	3	n/a	n/a	n/a	n/a	54.075	AM23ANS.jpg
22.868	0.514	Blank	Blank	83.802	n/a	1	1	13	n/a	13	n/a	3	n/a	n/a	n/a	n/a	54.572	n/a
23.399	0.497	happy	Picture	83.288	n/a	1	1	14	n/a	14	97	3	n/a	n/a	n/a	n/a	55.103	BF28ANS.jpg
23.896	0.514	Blank	Blank	82.774	n/a	1	1	14	n/a	14	n/a	3	n/a	n/a	n/a	n/a	55.6	n/a
24.427	0.497	happy	Picture	82.26	n/a	1	1	15	n/a	15	82	3	n/a	n/a	n/a	n/a	56.131	AF03ANS.jpg
24.924	0.514	Blank	Blank	81.746	n/a	1	1	15	n/a	15	n/a	3	n/a	n/a	n/a	n/a	56.628	n/a
25.455	0.497	happy	Picture	81.232	n/a	1	1	16	n/a	16	96	3	n/a	n/a	n/a	n/a	57.159	AF26ANS.jpg
25.952	0.514	Blank	Blank	80.718	n/a	1	1	16	n/a	16	n/a	3	n/a	n/a	n/a	n/a	57.656	n/a
26.483	0.497	happy	Picture	80.204	n/a	1	1	17	n/a	17	109	3	n/a	n/a	n/a	n/a	58.187	AM10ANS.jpg
26.98	0.514	Blank	Blank	79.69	n/a	1	1	17	n/a	17	n/a	3	n/a	n/a	n/a	n/a	58.684	n/a
27.51	0.497	happy	Picture	79.176	n/a	1	1	18	n/a	18	114	3	n/a	n/a	n/a	n/a	59.214	AM22ANS.jpg
28.008	0.514	Blank	Blank	78.663	n/a	1	1	18	n/a	18	n/a	3	n/a	n/a	n/a	n/a	59.712	n/a
28.538	0.497	happy	Picture	78.149	n/a	1	1	19	n/a	19	120	3	n/a	n/a	n/a	n/a	60.242	AM35ANS.jpg
29.036	0.514	Blank	Blank	77.635	n/a	1	1	19	n/a	19	n/a	3	n/a	n/a	n/a	n/a	60.74	n/a
29.566	0.497	happy	Picture	77.121	n/a	1	1	20	n/a	20	81	3	n/a	n/a	n/a	n/a	61.27	AF01ANS.jpg
30.064	0.514	Blank	Blank	76.607	n/a	1	1	20	n/a	20	n/a	3	n/a	n/a	n/a	n/a	61.768	n/a
30.594	10.014	ITI	Fixation+	66.577	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	62.298	n/a
40.624	0.497	neutral	Picture	66.063	n/a	1	2	1	n/a	21	28	1	n/a	n/a	n/a	n/a	72.328	AM09NES.jpg
41.122	0.514	Blank	Blank	65.549	n/a	1	2	1	n/a	21	n/a	1	n/a	n/a	n/a	n/a	72.826	n/a
41.652	0.497	neutral	Picture	65.035	n/a	1	2	2	n/a	22	27	1	n/a	n/a	n/a	n/a	73.356	BM08NES.jpg
42.15	0.514	Blank	Blank	64.521	n/a	1	2	2	n/a	22	n/a	1	n/a	n/a	n/a	n/a	73.854	n/a
42.68	0.497	neutral	Picture	64.007	n/a	1	2	3	n/a	23	16	1	n/a	n/a	n/a	n/a	74.384	AF26NES.jpg
43.178	0.514	Blank	Blank	63.493	n/a	1	2	3	n/a	23	n/a	1	n/a	n/a	n/a	n/a	74.882	n/a
43.708	0.497	neutral	Picture	62.979	n/a	1	2	4	n/a	24	3	1	n/a	n/a	n/a	n/a	75.412	BF04NES.jpg
44.205	0.514	Blank	Blank	62.465	n/a	1	2	4	n/a	24	n/a	1	n/a	n/a	n/a	n/a	75.909	n/a
44.736	0.497	neutral	Picture	61.951	n/a	1	2	5	n/a	25	32	1	n/a	n/a	n/a	n/a	76.44	AM14NES.jpg
45.233	0.514	Blank	Blank	61.437	n/a	1	2	5	n/a	25	n/a	1	n/a	n/a	n/a	n/a	76.937	n/a
45.764	0.497	neutral	Picture	60.923	n/a	1	2	6	n/a	26	37	1	n/a	n/a	n/a	n/a	77.468	BM25NES.jpg
46.261	0.514	Blank	Blank	60.409	n/a	1	2	6	n/a	26	n/a	1	n/a	n/a	n/a	n/a	77.965	n/a
46.792	0.497	neutral	Picture	59.895	n/a	1	2	7	n/a	27	15	1	n/a	n/a	n/a	n/a	78.496	AF25NES.jpg
47.289	0.514	Blank	Blank	59.381	n/a	1	2	7	n/a	27	n/a	1	n/a	n/a	n/a	n/a	78.993	n/a
47.82	0.497	neutral	Picture	58.867	n/a	1	2	8	n/a	28	23	1	n/a	n/a	n/a	n/a	79.523	AM04NES.jpg
48.317	0.514	Blank	Blank	58.353	n/a	1	2	8	n/a	28	n/a	1	n/a	n/a	n/a	n/a	80.021	n/a
48.847	0.497	neutral	Picture	57.839	n/a	1	2	9	n/a	29	34	1	n/a	n/a	n/a	n/a	80.551	AM22NES.jpg
49.345	0.514	Blank	Blank	57.326	n/a	1	2	9	n/a	29	n/a	1	n/a	n/a	n/a	n/a	81.049	n/a
49.875	0.497	neutral	Picture	56.812	n/a	1	2	10	n/a	30	24	1	n/a	n/a	n/a	n/a	81.579	BM05NES.jpg
50.373	0.514	Blank	Blank	56.298	n/a	1	2	10	n/a	30	n/a	1	n/a	n/a	n/a	n/a	82.077	n/a
50.903	0.497	neutral	Picture	55.784	n/a	1	2	11	n/a	31	12	1	n/a	n/a	n/a	n/a	82.607	AF21NES.jpg
51.401	0.514	Blank	Blank	55.27	n/a	1	2	11	n/a	31	n/a	1	n/a	n/a	n/a	n/a	83.105	n/a
51.931	0.497	neutral	Picture	54.756	n/a	1	2	12	n/a	32	6	1	n/a	n/a	n/a	n/a	83.635	AF09NES.jpg
52.429	0.514	Blank	Blank	54.242	n/a	1	2	12	n/a	32	n/a	1	n/a	n/a	n/a	n/a	84.132	n/a
52.959	0.497	neutral	Picture	53.728	n/a	1	2	13	n/a	33	17	1	n/a	n/a	n/a	n/a	84.663	BF28NES.jpg
53.456	0.514	Blank	Blank	53.214	n/a	1	2	13	n/a	33	n/a	1	n/a	n/a	n/a	n/a	85.16	n/a
53.987	0.497	neutral	Picture	52.7	n/a	1	2	14	n/a	34	2	1	n/a	n/a	n/a	n/a	85.691	AF03NES.jpg
54.484	0.514	Blank	Blank	52.186	n/a	1	2	14	n/a	34	n/a	1	n/a	n/a	n/a	n/a	86.188	n/a
55.015	0.497	neutral	Picture	51.672	n/a	1	2	15	n/a	35	9	1	n/a	n/a	n/a	n/a	86.719	AF17NES.jpg
55.512	0.514	Blank	Blank	51.158	n/a	1	2	15	n/a	35	n/a	1	n/a	n/a	n/a	n/a	87.216	n/a
56.043	0.497	neutral	Picture	50.644	n/a	1	2	16	n/a	36	25	1	n/a	n/a	n/a	n/a	87.747	BM06NES.jpg
56.54	0.514	Blank	Blank	50.13	n/a	1	2	16	n/a	36	n/a	1	n/a	n/a	n/a	n/a	88.244	n/a
57.071	0.497	neutral	Picture	49.616	n/a	1	2	17	n/a	37	8	1	n/a	n/a	n/a	n/a	88.775	AF14NES.jpg
57.568	0.514	Blank	Blank	49.102	n/a	1	2	17	n/a	37	n/a	1	n/a	n/a	n/a	n/a	89.272	n/a
