onset	duration	response_time
10.2	n/a	0.208
17.1	n/a	0.203
22.4	n/a	0.254
29.6	n/a	0.222
35.9	n/a	0.001
39.3	n/a	0.274
47.6	n/a	0.265
53.6	n/a	0.265
56.5	n/a	0.348
61.2	n/a	0.286
67.4	n/a	0.214
75.5	n/a	0.199
79.8	n/a	0.290
89.0	n/a	0.207
92.7	n/a	0.345
99.0	n/a	0.218
102.3	n/a	0.249
105.0	n/a	0.288
110.2	n/a	0.222
115.1	n/a	0.254
124.9	n/a	0.226
131.3	n/a	0.258
141.4	n/a	0.196
151.5	n/a	0.222
155.3	n/a	0.320
159.1	n/a	0.279
162.2	n/a	0.234
168.8	n/a	0.290
175.7	n/a	0.224
179.9	n/a	0.209
182.9	n/a	0.299
187.3	n/a	0.244
190.6	n/a	0.249
193.7	n/a	0.301
200.4	n/a	0.245
208.4	n/a	0.230
211.2	n/a	0.410
216.8	n/a	0.223
222.0	n/a	0.245
229.9	n/a	0.203
238.7	n/a	0.199
242.1	n/a	0.249
249.4	n/a	0.350
253.9	n/a	0.329
258.0	n/a	0.497
264.0	n/a	0.425
271.5	n/a	0.212
279.4	n/a	0.201
282.9	n/a	0.291
290.9	n/a	0.254
294.4	n/a	0.365
