onset	duration	response_time
9.9	n/a	0.235
15.3	n/a	0.240
19.6	n/a	0.256
28.1	n/a	0.001
30.3	n/a	0.652
34.1	n/a	0.292
41.2	n/a	0.271
47.4	n/a	0.358
51.6	n/a	0.297
57.6	n/a	0.261
66.8	n/a	0.218
72.4	n/a	0.287
80.5	n/a	0.523
86.3	n/a	0.289
93.1	n/a	0.213
98.1	n/a	0.243
103.3	n/a	0.275
109.7	n/a	0.247
114.5	n/a	0.275
123.4	n/a	0.270
129.4	n/a	0.354
134.8	n/a	0.264
144.7	n/a	0.269
152.1	n/a	0.263
158.2	n/a	0.219
168.2	n/a	0.260
175.4	n/a	0.354
184.3	n/a	0.237
188.1	n/a	0.399
193.9	n/a	0.306
201.1	n/a	0.265
209.1	n/a	0.244
215.4	n/a	0.328
219.3	n/a	0.323
226.5	n/a	0.278
235.5	n/a	0.261
243.4	n/a	0.475
253.2	n/a	0.276
259.2	n/a	0.350
269.3	n/a	0.277
273.7	n/a	0.489
280.5	n/a	0.272
284.9	n/a	0.456
288.9	n/a	0.344
298.3	n/a	0.299
