onset	duration	trial_type	trial_number	event_type	cue_to_participant	stimulus_type	time_until_response	rated_success_of_regulation	onset_uncorrected
0.003	10.014	Instruction	-1	Picture	Instruction	n/a	n/a	n/a	27.549
10.033	5.007	ITI	0	Picture	Fixation+	1	14.011	n/a	37.579
15.056	2.006	Cue	0	Picture	Maintain	1	11.988	n/a	42.602
17.063	4.99	Pic	0	Picture	IAPS_26	1	6.998	n/a	44.608
22.053	2.006	Blank	0	Picture	BLANK	1	4.992	n/a	49.598
29.051	n/a	ConfirmRating	0	Response	n/a	1	n/a	5	56.596
29.082	6.002	ITI	1	Picture	Fixation+	2	10.531	n/a	56.628
35.1	2.006	Cue	1	Picture	Enhance	2	8.508	n/a	62.646
37.106	4.99	Pic	1	Picture	IAPS_36	2	3.518	n/a	64.652
42.096	2.006	Blank	1	Picture	BLANK	2	1.512	n/a	69.642
45.614	n/a	ConfirmRating	1	Response	n/a	2	n/a	6	73.16
45.644	4.012	ITI	2	Picture	Fixation+	3	12.6	n/a	73.19
49.673	2.006	Cue	2	Picture	Suppress	3	10.577	n/a	77.219
51.679	4.99	Pic	2	Picture	IAPS_01	3	5.587	n/a	79.225
56.669	2.006	Blank	2	Picture	BLANK	3	3.581	n/a	84.215
62.256	0.017	ConfirmRating	2	Response	n/a	3	-0.017	1	89.802
62.273	5.007	ITI	3	Picture	Fixation+	4	11.662	n/a	89.818
67.296	2.006	Cue	3	Picture	Maintain	4	9.64	n/a	94.842
69.302	4.99	Pic	3	Picture	IAPS_46	4	4.649	n/a	96.848
74.292	2.006	Blank	3	Picture	BLANK	4	2.643	n/a	101.838
78.942	n/a	ConfirmRating	3	Response	n/a	4	n/a	5	106.487
78.968	5.007	ITI	4	Picture	Fixation+	4	10.303	n/a	106.513
83.991	2.006	Cue	4	Picture	Maintain	4	8.281	n/a	111.537
85.997	4.99	Pic	4	Picture	IAPS_49	4	3.29	n/a	113.543
90.987	2.006	Blank	4	Picture	BLANK	4	1.284	n/a	118.533
94.278	n/a	ConfirmRating	4	Response	n/a	4	n/a	7	121.823
94.303	6.002	ITI	5	Picture	Fixation+	2	12.098	n/a	121.849
100.321	2.006	Cue	5	Picture	Enhance	2	10.075	n/a	127.867
102.327	4.99	Pic	5	Picture	IAPS_37	2	5.085	n/a	129.873
107.317	2.006	Blank	5	Picture	BLANK	2	3.079	n/a	134.863
112.402	n/a	ConfirmRating	5	Response	n/a	2	n/a	6	139.948
112.423	4.012	ITI	6	Picture	Fixation+	1	10.392	n/a	139.969
116.452	2.006	Cue	6	Picture	Maintain	1	8.37	n/a	143.998
118.458	4.99	Pic	6	Picture	IAPS_27	1	3.38	n/a	146.004
123.448	2.006	Blank	6	Picture	BLANK	1	1.374	n/a	150.994
126.828	n/a	ConfirmRating	6	Response	n/a	1	n/a	3	154.374
126.847	6.002	ITI	7	Picture	Fixation+	3	10.262	n/a	154.393
132.865	2.006	Cue	7	Picture	Suppress	3	8.24	n/a	160.411
134.871	4.99	Pic	7	Picture	IAPS_02	3	3.249	n/a	162.417
139.861	2.006	Blank	7	Picture	BLANK	3	1.243	n/a	167.407
143.111	n/a	ConfirmRating	7	Response	n/a	3	n/a	5	170.656
143.127	5.007	ITI	8	Picture	Fixation+	4	10.516	n/a	170.673
148.151	2.006	Cue	8	Picture	Maintain	4	8.494	n/a	175.696
150.157	4.99	Pic	8	Picture	IAPS_52	4	3.503	n/a	177.702
155.147	2.006	Blank	8	Picture	BLANK	4	1.497	n/a	182.692
158.65	n/a	ConfirmRating	8	Response	n/a	4	n/a	5	186.196
158.678	6.002	ITI	9	Picture	Fixation+	1	10.326	n/a	186.224
164.696	2.006	Cue	9	Picture	Maintain	1	8.304	n/a	192.242
166.702	4.99	Pic	9	Picture	IAPS_28	1	3.314	n/a	194.248
171.693	2.006	Blank	9	Picture	BLANK	1	1.308	n/a	199.238
175.006	n/a	ConfirmRating	9	Response	n/a	1	n/a	0	202.552
175.025	5.007	ITI	10	Picture	Fixation+	2	9.445	n/a	202.57
180.048	2.006	Cue	10	Picture	Enhance	2	7.423	n/a	207.594
182.054	4.99	Pic	10	Picture	IAPS_38	2	2.432	n/a	209.6
187.044	2.006	Blank	10	Picture	BLANK	2	0.426	n/a	214.59
189.477	n/a	ConfirmRating	10	Response	n/a	2	n/a	0	217.022
189.498	4.012	ITI	11	Picture	Fixation+	3	10.134	n/a	217.044
193.527	2.006	Cue	11	Picture	Suppress	3	8.112	n/a	221.072
195.533	4.99	Pic	11	Picture	IAPS_03	3	3.122	n/a	223.078
200.523	2.006	Blank	11	Picture	BLANK	3	1.115	n/a	228.069
203.645	n/a	ConfirmRating	11	Response	n/a	3	n/a	2	231.19
203.673	6.002	ITI	12	Picture	Fixation+	2	10.651	n/a	231.219
209.691	2.006	Cue	12	Picture	Enhance	2	8.628	n/a	237.237
211.697	4.99	Pic	12	Picture	IAPS_39	2	3.638	n/a	239.243
216.687	2.006	Blank	12	Picture	BLANK	2	1.632	n/a	244.233
220.325	n/a	ConfirmRating	12	Response	n/a	2	n/a	6	247.871
220.351	5.007	ITI	13	Picture	Fixation+	1	10.958	n/a	247.897
225.375	2.006	Cue	13	Picture	Maintain	1	8.935	n/a	252.92
227.381	4.99	Pic	13	Picture	IAPS_29	1	3.945	n/a	254.926
232.371	2.006	Blank	13	Picture	BLANK	1	1.939	n/a	259.916
236.316	n/a	ConfirmRating	13	Response	n/a	1	n/a	3	263.861
236.333	4.012	ITI	14	Picture	Fixation+	4	10.448	n/a	263.879
240.362	2.006	Cue	14	Picture	Maintain	4	8.426	n/a	267.907
242.368	4.99	Pic	14	Picture	IAPS_55	4	3.436	n/a	269.913
247.358	2.006	Blank	14	Picture	BLANK	4	1.43	n/a	274.904
250.794	n/a	ConfirmRating	14	Response	n/a	4	n/a	7	278.339
250.823	5.007	ITI	15	Picture	Fixation+	3	10.988	n/a	278.368
255.846	2.006	Cue	15	Picture	Suppress	3	8.965	n/a	283.392
257.852	4.99	Pic	15	Picture	IAPS_04	3	3.975	n/a	285.398
262.842	2.006	Blank	15	Picture	BLANK	3	1.969	n/a	290.388
266.817	n/a	ConfirmRating	15	Response	n/a	3	n/a	6	294.363
266.838	6.002	ITI	16	Picture	Fixation+	2	12.111	n/a	294.384
272.856	2.006	Cue	16	Picture	Enhance	2	10.088	n/a	300.402
274.862	4.99	Pic	16	Picture	IAPS_40	2	5.098	n/a	302.408
279.852	2.006	Blank	16	Picture	BLANK	2	3.092	n/a	307.398
284.95	n/a	ConfirmRating	16	Response	n/a	2	n/a	6	312.496
284.975	6.002	ITI	17	Picture	Fixation+	1	9.849	n/a	312.521
290.993	2.006	Cue	17	Picture	Maintain	1	7.827	n/a	318.539
292.999	4.99	Pic	17	Picture	IAPS_30	1	2.836	n/a	320.545
297.99	2.006	Blank	17	Picture	BLANK	1	0.83	n/a	325.535
300.826	n/a	ConfirmRating	17	Response	n/a	1	n/a	0	328.371
300.858	4.012	ITI	18	Picture	Fixation+	3	10.291	n/a	328.403
304.886	2.006	Cue	18	Picture	Suppress	3	8.268	n/a	332.432
306.892	4.99	Pic	18	Picture	IAPS_05	3	3.278	n/a	334.438
311.882	2.006	Blank	18	Picture	BLANK	3	1.272	n/a	339.428
315.161	n/a	ConfirmRating	18	Response	n/a	3	n/a	3	342.706
315.182	5.007	ITI	19	Picture	Fixation+	4	10.574	n/a	342.727
320.205	2.006	Cue	19	Picture	Maintain	4	8.551	n/a	347.75
322.211	4.99	Pic	19	Picture	IAPS_58	4	3.561	n/a	349.757
327.201	2.006	Blank	19	Picture	BLANK	4	1.555	n/a	354.747
330.762	n/a	ConfirmRating	19	Response	n/a	4	n/a	6	358.308
330.782	6.002	ITI	20	Picture	Fixation+	4	11.207	n/a	358.328
336.8	2.006	Cue	20	Picture	Maintain	4	9.185	n/a	364.346
338.806	4.99	Pic	20	Picture	IAPS_47	4	4.194	n/a	366.352
343.797	2.006	Blank	20	Picture	BLANK	4	2.188	n/a	371.342
347.991	n/a	ConfirmRating	20	Response	n/a	4	n/a	7	375.536
348.008	5.007	ITI	21	Picture	Fixation+	3	10.691	n/a	375.553
353.031	2.006	Cue	21	Picture	Suppress	3	8.669	n/a	380.576
355.037	4.99	Pic	21	Picture	IAPS_06	3	3.678	n/a	382.582
360.027	2.006	Blank	21	Picture	BLANK	3	1.673	n/a	387.573
363.706	n/a	ConfirmRating	21	Response	n/a	3	n/a	2	391.251
363.724	4.012	ITI	22	Picture	Fixation+	1	10.167	n/a	391.27
367.753	2.006	Cue	22	Picture	Maintain	1	8.144	n/a	395.298
369.759	4.99	Pic	22	Picture	IAPS_16	1	3.154	n/a	397.304
374.749	2.006	Blank	22	Picture	BLANK	1	1.148	n/a	402.295
377.903	n/a	ConfirmRating	22	Response	n/a	1	n/a	3	405.449
377.932	4.012	ITI	23	Picture	Fixation+	2	10.416	n/a	405.478
381.961	2.006	Cue	23	Picture	Enhance	2	8.393	n/a	409.506
383.967	4.99	Pic	23	Picture	IAPS_41	2	3.403	n/a	411.512
388.957	2.006	Blank	23	Picture	BLANK	2	1.397	n/a	416.503
392.36	n/a	ConfirmRating	23	Response	n/a	2	n/a	6	419.906
392.389	5.007	ITI	24	Picture	Fixation+	1	10.043	n/a	419.934
397.412	2.006	Cue	24	Picture	Maintain	1	8.021	n/a	424.958
399.418	4.99	Pic	24	Picture	IAPS_17	1	3.03	n/a	426.964
404.409	2.006	Blank	24	Picture	BLANK	1	1.024	n/a	431.954
407.439	n/a	ConfirmRating	24	Response	n/a	1	n/a	3	434.984
407.459	4.012	ITI	25	Picture	Fixation+	2	11.14	n/a	435.005
411.488	2.006	Cue	25	Picture	Enhance	2	9.117	n/a	439.033
413.494	4.99	Pic	25	Picture	IAPS_42	2	4.127	n/a	441.039
418.484	2.006	Blank	25	Picture	BLANK	2	2.121	n/a	446.029
422.611	n/a	ConfirmRating	25	Response	n/a	2	n/a	5	450.156
422.628	6.002	ITI	26	Picture	Fixation+	4	11.421	n/a	450.174
428.647	2.006	Cue	26	Picture	Maintain	4	9.399	n/a	456.192
430.653	4.99	Pic	26	Picture	IAPS_50	4	4.408	n/a	458.198
435.643	2.006	Blank	26	Picture	BLANK	4	2.402	n/a	463.188
440.051	n/a	ConfirmRating	26	Response	n/a	4	n/a	7	467.597
440.069	5.007	ITI	27	Picture	Fixation+	3	9.832	n/a	467.615
445.093	2.006	Cue	27	Picture	Suppress	3	7.809	n/a	472.638
447.099	4.99	Pic	27	Picture	IAPS_07	3	2.819	n/a	474.644
452.089	2.006	Blank	27	Picture	BLANK	3	0.813	n/a	479.635
454.908	n/a	ConfirmRating	27	Response	n/a	3	n/a	0	482.454
454.94	5.007	ITI	28	Picture	Fixation+	2	10.917	n/a	482.486
459.964	2.006	Cue	28	Picture	Enhance	2	8.895	n/a	487.509
461.97	4.99	Pic	28	Picture	IAPS_43	2	3.905	n/a	489.515
466.96	2.006	Blank	28	Picture	BLANK	2	1.899	n/a	494.506
470.865	n/a	ConfirmRating	28	Response	n/a	2	n/a	6	498.41
470.889	4.012	ITI	29	Picture	Fixation+	3	12.792	n/a	498.435
474.918	2.006	Cue	29	Picture	Suppress	3	10.769	n/a	502.463
476.924	4.99	Pic	29	Picture	IAPS_08	3	5.779	n/a	504.469
481.914	2.006	Blank	29	Picture	BLANK	3	3.773	n/a	509.46
487.693	n/a	ConfirmRating	29	Response	n/a	3	n/a	5	515.239
487.717	15.004	Rest	29	Picture	Rest	n/a	-15.027	n/a	515.262
502.737	5.007	ITI	30	Picture	Fixation+	4	9.921	n/a	530.283
507.76	2.006	Cue	30	Picture	Maintain	4	7.899	n/a	535.306
509.766	4.99	Pic	30	Picture	IAPS_53	4	2.908	n/a	537.312
514.757	2.006	Blank	30	Picture	BLANK	4	0.902	n/a	542.302
517.665	n/a	ConfirmRating	30	Response	n/a	4	n/a	0	545.21
517.691	6.002	ITI	31	Picture	Fixation+	1	10.054	n/a	545.237
523.709	2.006	Cue	31	Picture	Maintain	1	8.031	n/a	551.255
525.715	4.99	Pic	31	Picture	IAPS_18	1	3.041	n/a	553.261
530.705	2.006	Blank	31	Picture	BLANK	1	1.035	n/a	558.251
533.747	n/a	ConfirmRating	31	Response	n/a	1	n/a	2	561.292
533.773	4.012	ITI	32	Picture	Fixation+	3	12.801	n/a	561.318
537.801	2.006	Cue	32	Picture	Suppress	3	10.778	n/a	565.347
539.807	4.99	Pic	32	Picture	IAPS_09	3	5.788	n/a	567.353
544.797	2.006	Blank	32	Picture	BLANK	3	3.782	n/a	572.343
550.585	n/a	ConfirmRating	32	Response	n/a	3	n/a	6	578.131
550.617	5.007	ITI	33	Picture	Fixation+	1	12.143	n/a	578.162
555.64	2.006	Cue	33	Picture	Maintain	1	10.12	n/a	583.185
557.646	4.99	Pic	33	Picture	IAPS_19	1	5.13	n/a	585.191
562.636	2.006	Blank	33	Picture	BLANK	1	3.124	n/a	590.182
567.766	n/a	ConfirmRating	33	Response	n/a	1	n/a	3	595.311
567.792	4.012	ITI	34	Picture	Fixation+	2	11.049	n/a	595.338
571.821	2.006	Cue	34	Picture	Enhance	2	9.026	n/a	599.366
573.827	4.99	Pic	34	Picture	IAPS_44	2	4.036	n/a	601.372
578.817	2.006	Blank	34	Picture	BLANK	2	2.03	n/a	606.362
582.853	n/a	ConfirmRating	34	Response	n/a	2	n/a	7	610.398
582.879	6.002	ITI	35	Picture	Fixation+	4	10.238	n/a	610.424
588.897	2.006	Cue	35	Picture	Maintain	4	8.216	n/a	616.442
590.903	4.99	Pic	35	Picture	IAPS_56	4	3.225	n/a	618.448
595.893	2.006	Blank	35	Picture	BLANK	4	1.219	n/a	623.439
599.118	n/a	ConfirmRating	35	Response	n/a	4	n/a	0	626.664
599.143	5.007	ITI	36	Picture	Fixation+	3	18.401	n/a	626.688
604.166	2.006	Cue	36	Picture	Suppress	3	16.378	n/a	631.711
606.172	4.99	Pic	36	Picture	IAPS_10	3	11.388	n/a	633.717
611.162	2.006	Blank	36	Picture	BLANK	3	9.382	n/a	638.708
622.55	n/a	ConfirmRating	36	Response	n/a	3	n/a	6	650.095
622.568	6.002	ITI	37	Picture	Fixation+	4	13.071	n/a	650.114
628.586	2.006	Cue	37	Picture	Maintain	4	11.048	n/a	656.132
630.592	4.99	Pic	37	Picture	IAPS_59	4	6.058	n/a	658.138
635.583	2.006	Blank	37	Picture	BLANK	4	4.052	n/a	663.128
