onset	duration	response_time
12.1	n/a	0.175
16.5	n/a	0.180
23.5	n/a	0.163
31.3	n/a	0.167
35.6	n/a	0.234
41.5	n/a	0.159
46.8	n/a	0.190
56.3	n/a	0.176
62.7	n/a	0.178
70.5	n/a	0.167
75.3	n/a	0.170
83.1	n/a	0.164
93.1	n/a	0.171
102.4	n/a	0.169
108.8	n/a	0.184
112.2	n/a	0.244
117.0	n/a	0.182
120.9	n/a	0.201
125.8	n/a	0.177
132.1	n/a	0.175
138.8	n/a	0.172
141.8	n/a	0.248
147.0	n/a	0.157
152.1	n/a	0.190
161.8	n/a	0.191
166.0	n/a	0.754
172.3	n/a	0.190
178.5	n/a	0.201
188.0	n/a	0.163
193.6	n/a	0.223
202.5	n/a	0.171
212.3	n/a	0.178
216.5	n/a	0.251
226.6	n/a	0.235
234.5	n/a	0.157
237.0	n/a	0.271
246.4	n/a	0.156
250.7	n/a	0.168
259.1	n/a	0.171
263.5	n/a	0.177
266.6	n/a	0.205
276.6	n/a	0.172
285.5	n/a	0.166
291.6	n/a	0.187
296.9	n/a	0.169
