onset	duration	response_time
6.9	n/a	0.232
14.8	n/a	0.195
17.8	n/a	0.274
23.7	n/a	0.194
27.0	n/a	0.250
29.4	n/a	0.233
39.5	n/a	0.230
48.0	n/a	0.249
55.8	n/a	0.208
60.3	n/a	0.233
66.8	n/a	0.244
73.6	n/a	0.219
82.2	n/a	0.217
89.3	n/a	0.236
97.7	n/a	0.211
104.8	n/a	0.255
111.6	n/a	0.223
116.9	n/a	0.228
119.3	n/a	0.297
128.1	n/a	0.251
134.2	n/a	0.287
138.0	n/a	0.252
146.6	n/a	0.227
152.7	n/a	0.253
156.4	n/a	0.390
165.7	n/a	0.197
175.4	n/a	0.247
178.3	n/a	0.294
184.9	n/a	0.243
192.0	n/a	0.252
197.7	n/a	0.233
202.5	n/a	0.253
211.3	n/a	0.215
219.1	n/a	0.283
226.4	n/a	0.223
230.3	n/a	0.307
235.8	n/a	0.247
244.0	n/a	0.250
246.8	n/a	0.274
256.7	n/a	0.228
266.5	n/a	0.237
273.8	n/a	0.244
280.3	n/a	0.208
283.3	n/a	0.341
288.7	n/a	0.288
294.7	n/a	0.210
297.5	n/a	0.318
