onset	duration	trial_type	trial_number	event_type	cue_to_participant	stimulus_type	time_until_response	rated_success_of_regulation	onset_uncorrected
0.01	10.014	Instruction	-1	Picture	Instruction	n/a	n/a	n/a	30.151
10.04	5.007	ITI	0	Picture	Fixation+	1	12.326	n/a	40.182
15.063	2.006	Cue	0	Picture	Maintain	1	10.303	n/a	45.205
17.07	4.99	Pic	0	Picture	IAPS_26	1	5.313	n/a	47.211
22.06	2.006	Blank	0	Picture	BLANK	1	3.307	n/a	52.201
27.373	n/a	ConfirmRating	0	Response	n/a	1	n/a	7	57.514
27.398	6.002	ITI	1	Picture	Fixation+	2	10.233	n/a	57.54
33.416	2.006	Cue	1	Picture	Enhance	2	8.21	n/a	63.558
35.422	4.99	Pic	1	Picture	IAPS_36	2	3.22	n/a	65.564
40.413	2.006	Blank	1	Picture	BLANK	2	1.214	n/a	70.554
43.632	n/a	ConfirmRating	1	Response	n/a	2	n/a	7	73.774
43.662	4.012	ITI	2	Picture	Fixation+	3	10.813	n/a	73.803
47.691	2.006	Cue	2	Picture	Suppress	3	8.791	n/a	77.832
49.697	4.99	Pic	2	Picture	IAPS_01	3	3.8	n/a	79.838
54.687	2.006	Blank	2	Picture	BLANK	3	1.794	n/a	84.828
58.487	n/a	ConfirmRating	2	Response	n/a	3	n/a	2	88.629
58.517	5.007	ITI	3	Picture	Fixation+	4	10.417	n/a	88.658
63.54	2.006	Cue	3	Picture	Maintain	4	8.395	n/a	93.681
65.546	4.99	Pic	3	Picture	IAPS_46	4	3.405	n/a	95.688
70.536	2.006	Blank	3	Picture	BLANK	4	1.399	n/a	100.678
73.941	n/a	ConfirmRating	3	Response	n/a	4	n/a	7	104.082
73.968	5.007	ITI	4	Picture	Fixation+	4	10.416	n/a	104.109
78.991	2.006	Cue	4	Picture	Maintain	4	8.393	n/a	109.133
80.997	4.99	Pic	4	Picture	IAPS_49	4	3.403	n/a	111.139
85.988	2.006	Blank	4	Picture	BLANK	4	1.397	n/a	116.129
89.391	n/a	ConfirmRating	4	Response	n/a	4	n/a	7	119.532
89.419	6.002	ITI	5	Picture	Fixation+	2	10.881	n/a	119.561
95.438	2.006	Cue	5	Picture	Enhance	2	8.858	n/a	125.579
97.444	4.99	Pic	5	Picture	IAPS_37	2	3.868	n/a	127.585
102.434	2.006	Blank	5	Picture	BLANK	2	1.862	n/a	132.575
106.302	n/a	ConfirmRating	5	Response	n/a	2	n/a	7	136.443
106.33	4.012	ITI	6	Picture	Fixation+	1	10.308	n/a	136.471
110.358	2.006	Cue	6	Picture	Maintain	1	8.286	n/a	140.5
112.364	4.99	Pic	6	Picture	IAPS_27	1	3.295	n/a	142.506
117.355	2.006	Blank	6	Picture	BLANK	1	1.29	n/a	147.496
120.65	n/a	ConfirmRating	6	Response	n/a	1	n/a	7	150.792
120.671	6.002	ITI	7	Picture	Fixation+	3	9.898	n/a	150.812
126.689	2.006	Cue	7	Picture	Suppress	3	7.875	n/a	156.83
128.695	4.99	Pic	7	Picture	IAPS_02	3	2.885	n/a	158.836
133.685	2.006	Blank	7	Picture	BLANK	3	0.879	n/a	163.826
136.57	n/a	ConfirmRating	7	Response	n/a	3	n/a	5	166.712
136.603	5.007	ITI	8	Picture	Fixation+	4	10.133	n/a	166.744
141.626	2.006	Cue	8	Picture	Maintain	4	8.111	n/a	171.768
143.632	4.99	Pic	8	Picture	IAPS_52	4	3.12	n/a	173.774
148.622	2.006	Blank	8	Picture	BLANK	4	1.114	n/a	178.764
151.743	n/a	ConfirmRating	8	Response	n/a	4	n/a	7	181.884
151.772	6.002	ITI	9	Picture	Fixation+	1	10.922	n/a	181.914
157.79	2.006	Cue	9	Picture	Maintain	1	8.899	n/a	187.932
159.796	4.99	Pic	9	Picture	IAPS_28	1	3.909	n/a	189.938
164.787	2.006	Blank	9	Picture	BLANK	1	1.903	n/a	194.928
168.696	n/a	ConfirmRating	9	Response	n/a	1	n/a	7	198.837
168.716	5.007	ITI	10	Picture	Fixation+	2	11.077	n/a	198.857
173.739	2.006	Cue	10	Picture	Enhance	2	9.054	n/a	203.881
175.745	4.99	Pic	10	Picture	IAPS_38	2	4.064	n/a	205.887
180.736	2.006	Blank	10	Picture	BLANK	2	2.058	n/a	210.877
184.799	n/a	ConfirmRating	10	Response	n/a	2	n/a	6	214.941
184.831	4.012	ITI	11	Picture	Fixation+	3	10.633	n/a	214.972
188.859	2.006	Cue	11	Picture	Suppress	3	8.611	n/a	219.001
190.865	4.99	Pic	11	Picture	IAPS_03	3	3.621	n/a	221.007
195.855	2.006	Blank	11	Picture	BLANK	3	1.615	n/a	225.997
199.476	n/a	ConfirmRating	11	Response	n/a	3	n/a	1	229.618
199.503	6.002	ITI	12	Picture	Fixation+	2	10.068	n/a	229.644
205.521	2.006	Cue	12	Picture	Enhance	2	8.045	n/a	235.662
207.527	4.99	Pic	12	Picture	IAPS_39	2	3.055	n/a	237.668
212.517	2.006	Blank	12	Picture	BLANK	2	1.049	n/a	242.659
215.572	n/a	ConfirmRating	12	Response	n/a	2	n/a	6	245.713
215.601	5.007	ITI	13	Picture	Fixation+	1	10.144	n/a	245.742
220.624	2.006	Cue	13	Picture	Maintain	1	8.121	n/a	250.766
222.63	4.99	Pic	13	Picture	IAPS_29	1	3.131	n/a	252.772
227.62	2.006	Blank	13	Picture	BLANK	1	1.125	n/a	257.762
230.752	n/a	ConfirmRating	13	Response	n/a	1	n/a	7	260.893
230.77	4.012	ITI	14	Picture	Fixation+	4	10.06	n/a	260.912
234.799	2.006	Cue	14	Picture	Maintain	4	8.037	n/a	264.94
236.805	4.99	Pic	14	Picture	IAPS_55	4	3.047	n/a	266.947
241.795	2.006	Blank	14	Picture	BLANK	4	1.041	n/a	271.937
244.842	n/a	ConfirmRating	14	Response	n/a	4	n/a	7	274.984
244.862	5.007	ITI	15	Picture	Fixation+	3	9.813	n/a	275.004
249.886	2.006	Cue	15	Picture	Suppress	3	7.79	n/a	280.027
251.892	4.99	Pic	15	Picture	IAPS_04	3	2.8	n/a	282.033
