onset	duration	trial_type	trial_number	event_type	cue_to_participant	stimulus_type	time_until_response	rated_success_of_regulation	onset_uncorrected
0.016	10.014	Instruction	-1	Picture	Instruction	n/a	n/a	n/a	26.968
10.046	5.007	ITI	0	Picture	Fixation+	1	12.749	n/a	36.998
15.07	2.006	Cue	0	Picture	Maintain	1	10.727	n/a	42.022
17.076	4.99	Pic	0	Picture	IAPS_01	1	5.736	n/a	44.028
22.066	2.006	Blank	0	Picture	BLANK	1	3.73	n/a	49.018
27.802	n/a	ConfirmRating	0	Response	n/a	1	n/a	6	54.755
27.819	6.002	ITI	1	Picture	Fixation+	2	13.301	n/a	54.771
33.837	2.006	Cue	1	Picture	Enhance	2	11.278	n/a	60.789
35.843	4.99	Pic	1	Picture	IAPS_26	2	6.288	n/a	62.795
40.833	2.006	Blank	1	Picture	BLANK	2	4.282	n/a	67.785
47.121	n/a	ConfirmRating	1	Response	n/a	2	n/a	5	74.073
47.15	4.012	ITI	2	Picture	Fixation+	3	11.161	n/a	74.102
51.178	2.006	Cue	2	Picture	Suppress	3	9.138	n/a	78.131
53.184	4.99	Pic	2	Picture	IAPS_36	3	4.148	n/a	80.137
58.174	2.006	Blank	2	Picture	BLANK	3	2.142	n/a	85.127
62.323	n/a	ConfirmRating	2	Response	n/a	3	n/a	2	89.275
62.352	5.007	ITI	3	Picture	Fixation+	4	10.566	n/a	89.305
67.376	2.006	Cue	3	Picture	Maintain	4	8.544	n/a	94.328
69.382	4.99	Pic	3	Picture	IAPS_46	4	3.553	n/a	96.334
74.372	2.006	Blank	3	Picture	BLANK	4	1.547	n/a	101.324
77.925	n/a	ConfirmRating	3	Response	n/a	4	n/a	0	104.878
77.953	5.007	ITI	4	Picture	Fixation+	4	11.898	n/a	104.905
82.976	2.006	Cue	4	Picture	Maintain	4	9.876	n/a	109.929
84.982	4.99	Pic	4	Picture	IAPS_49	4	4.886	n/a	111.935
89.973	2.006	Blank	4	Picture	BLANK	4	2.88	n/a	116.925
94.858	n/a	ConfirmRating	4	Response	n/a	4	n/a	6	121.811
94.88	6.002	ITI	5	Picture	Fixation+	2	10.742	n/a	121.832
100.898	2.006	Cue	5	Picture	Enhance	2	8.72	n/a	127.85
102.904	4.99	Pic	5	Picture	IAPS_27	2	3.729	n/a	129.856
107.894	2.006	Blank	5	Picture	BLANK	2	1.724	n/a	134.847
111.624	n/a	ConfirmRating	5	Response	n/a	2	n/a	5	138.576
111.641	4.012	ITI	6	Picture	Fixation+	1	14.733	n/a	138.594
115.67	2.006	Cue	6	Picture	Maintain	1	12.711	n/a	142.622
117.676	4.99	Pic	6	Picture	IAPS_02	1	7.721	n/a	144.628
122.666	2.006	Blank	6	Picture	BLANK	1	5.715	n/a	149.618
130.387	n/a	ConfirmRating	6	Response	n/a	1	n/a	5	157.339
130.408	6.002	ITI	7	Picture	Fixation+	3	10.892	n/a	157.361
136.426	2.006	Cue	7	Picture	Suppress	3	8.869	n/a	163.379
138.432	4.99	Pic	7	Picture	IAPS_37	3	3.879	n/a	165.385
143.423	2.006	Blank	7	Picture	BLANK	3	1.873	n/a	170.375
147.301	n/a	ConfirmRating	7	Response	n/a	3	n/a	6	174.254
147.319	5.007	ITI	8	Picture	Fixation+	4	11.252	n/a	174.271
152.342	2.006	Cue	8	Picture	Maintain	4	9.229	n/a	179.294
154.348	4.99	Pic	8	Picture	IAPS_52	4	4.239	n/a	181.3
159.338	2.006	Blank	8	Picture	BLANK	4	2.233	n/a	186.291
163.577	n/a	ConfirmRating	8	Response	n/a	4	n/a	7	190.53
163.599	6.002	ITI	9	Picture	Fixation+	1	10.696	n/a	190.552
169.617	2.006	Cue	9	Picture	Maintain	1	8.674	n/a	196.57
171.623	4.99	Pic	9	Picture	IAPS_03	1	3.684	n/a	198.576
176.613	2.006	Blank	9	Picture	BLANK	1	1.677	n/a	203.566
180.297	n/a	ConfirmRating	9	Response	n/a	1	n/a	6	207.249
180.327	5.007	ITI	10	Picture	Fixation+	2	10.955	n/a	207.28
185.35	2.006	Cue	10	Picture	Enhance	2	8.932	n/a	212.303
187.356	4.99	Pic	10	Picture	IAPS_28	2	3.942	n/a	214.309
192.347	2.006	Blank	10	Picture	BLANK	2	1.936	n/a	219.299
196.289	n/a	ConfirmRating	10	Response	n/a	2	n/a	3	223.241
196.309	4.012	ITI	11	Picture	Fixation+	3	10.104	n/a	223.262
200.338	2.006	Cue	11	Picture	Suppress	3	8.082	n/a	227.29
202.344	4.99	Pic	11	Picture	IAPS_38	3	3.091	n/a	229.296
207.334	2.006	Blank	11	Picture	BLANK	3	1.085	n/a	234.286
