onset	duration	response_time
16.5	n/a	0.214
20.8	n/a	0.331
25.3	n/a	0.256
31.9	n/a	0.224
35.9	n/a	0.294
38.4	n/a	0.358
46.1	n/a	0.310
53.9	n/a	0.222
62.2	n/a	0.223
66.5	n/a	0.237
76.7	n/a	0.215
85.1	n/a	0.224
92.3	n/a	0.237
99.9	n/a	0.235
102.9	n/a	0.421
109.7	n/a	0.255
114.2	n/a	0.250
117.8	n/a	0.271
120.4	n/a	0.233
123.6	n/a	0.252
129.5	n/a	0.228
139.0	n/a	0.214
143.4	n/a	0.250
151.4	n/a	0.206
155.1	n/a	0.281
160.0	n/a	0.227
164.9	n/a	0.257
174.7	n/a	0.186
181.9	n/a	0.207
185.1	n/a	0.299
188.2	n/a	0.258
195.0	n/a	0.234
199.8	n/a	0.241
203.3	n/a	0.223
211.2	n/a	0.186
218.5	n/a	0.217
228.6	n/a	0.224
235.9	n/a	0.224
242.1	n/a	0.259
248.1	n/a	0.252
255.1	n/a	0.254
265.2	n/a	0.205
268.0	n/a	0.296
274.9	n/a	0.243
280.4	n/a	0.277
289.7	n/a	0.272
294.2	n/a	0.277
302.7	n/a	0.220
311.9	n/a	0.238
316.0	n/a	0.297
320.3	n/a	0.241
323.6	n/a	0.247
331.9	n/a	0.219
335.7	n/a	0.278
340.8	n/a	0.250
350.3	n/a	0.243
352.9	n/a	0.335
357.0	n/a	0.223
360.6	n/a	0.233
368.1	n/a	0.198
377.8	n/a	0.198
387.8	n/a	0.192
394.8	n/a	0.224
398.6	n/a	0.258
408.4	n/a	0.239
413.7	n/a	0.272
421.5	n/a	0.244
428.2	n/a	0.285
436.9	n/a	0.207
443.8	n/a	0.249
453.1	n/a	0.357
455.8	n/a	0.370
461.9	n/a	0.242
464.7	n/a	0.385
472.4	n/a	0.207
476.2	n/a	0.247
480.4	n/a	0.331
485.9	n/a	0.207
488.5	n/a	0.285
497.3	n/a	0.276
503.9	n/a	0.359
511.0	n/a	0.258
513.6	n/a	0.287
523.3	n/a	0.236
526.5	n/a	0.245
535.1	n/a	0.184
537.6	n/a	0.382
546.9	n/a	0.268
556.9	n/a	0.266
562.6	n/a	0.295
569.6	n/a	0.248
573.4	n/a	0.311
578.1	n/a	0.257
581.7	n/a	0.372
589.1	n/a	0.232
596.3	n/a	0.219
